date,PRGO,PRGO_EPS,PE Ratio
1999-08-03,8.5,0.18,47.22222222222222
1999-08-04,8.38,0.18,46.555555555555564
1999-08-05,8.19,0.18,45.5
1999-08-06,8.13,0.18,45.16666666666667
1999-08-09,8.06,0.18,44.777777777777786
1999-08-10,8.31,0.18,46.16666666666667
1999-08-11,8.31,0.18,46.16666666666667
1999-08-12,7.94,0.18,44.111111111111114
1999-08-13,8.0,0.18,44.44444444444444
1999-08-16,8.0,0.18,44.44444444444444
1999-08-17,7.94,0.18,44.111111111111114
1999-08-18,7.91,0.18,43.94444444444445
1999-08-19,7.91,0.18,43.94444444444445
1999-08-20,7.84,0.18,43.55555555555556
1999-08-23,8.13,0.18,45.16666666666667
1999-08-24,8.06,0.18,44.777777777777786
1999-08-25,8.09,0.18,44.94444444444444
1999-08-26,8.0,0.18,44.44444444444444
1999-08-27,8.03,0.18,44.61111111111111
1999-08-30,7.94,0.18,44.111111111111114
1999-08-31,7.94,0.18,44.111111111111114
1999-09-01,7.94,0.18,44.111111111111114
1999-09-02,7.88,0.18,43.77777777777778
1999-09-03,7.94,0.18,44.111111111111114
1999-09-07,8.06,0.18,44.777777777777786
1999-09-08,8.06,0.18,44.777777777777786
1999-09-09,8.31,0.18,46.16666666666667
1999-09-10,8.28,0.18,46.0
1999-09-13,8.31,0.18,46.16666666666667
1999-09-14,7.94,0.18,44.111111111111114
1999-09-15,8.06,0.18,44.777777777777786
1999-09-16,8.0,0.18,44.44444444444444
1999-09-17,8.0,0.18,44.44444444444444
1999-09-20,8.03,0.18,44.61111111111111
1999-09-21,7.94,0.18,44.111111111111114
1999-09-22,7.81,0.18,43.388888888888886
1999-09-23,7.56,0.18,42.0
1999-09-24,7.56,0.18,42.0
1999-09-27,7.5,0.18,41.66666666666667
1999-09-28,7.56,0.18,42.0
1999-09-29,7.69,0.18,42.72222222222223
1999-09-30,7.88,0.18,43.77777777777778
1999-10-01,7.94,0.18,44.111111111111114
1999-10-04,7.81,0.18,43.388888888888886
1999-10-05,7.81,0.18,43.388888888888886
1999-10-06,7.75,0.18,43.05555555555556
1999-10-07,7.78,0.18,43.22222222222223
1999-10-08,7.75,0.18,43.05555555555556
1999-10-11,7.81,0.18,43.388888888888886
1999-10-12,7.63,0.18,42.38888888888889
1999-10-13,7.69,0.18,42.72222222222223
1999-10-14,7.63,0.18,42.38888888888889
1999-10-15,7.69,0.18,42.72222222222223
1999-10-18,7.44,0.18,41.333333333333336
1999-10-19,7.44,0.18,41.333333333333336
1999-10-20,7.5,0.18,41.66666666666667
1999-10-21,7.25,0.18,40.27777777777778
1999-10-22,7.63,0.18,42.38888888888889
1999-10-25,7.66,0.18,42.55555555555556
1999-10-26,7.63,0.18,42.38888888888889
1999-10-27,7.63,0.18,42.38888888888889
1999-10-28,7.75,0.18,43.05555555555556
1999-10-29,7.56,0.18,42.0
1999-11-01,7.66,0.18,42.55555555555556
1999-11-02,7.44,0.18,41.333333333333336
1999-11-03,7.69,0.18,42.72222222222223
1999-11-04,7.75,0.18,43.05555555555556
1999-11-05,7.69,0.18,42.72222222222223
1999-11-08,7.38,0.18,41.0
1999-11-09,7.75,0.18,43.05555555555556
1999-11-10,8.06,0.18,44.777777777777786
1999-11-11,8.38,0.18,46.555555555555564
1999-11-12,8.41,0.18,46.72222222222222
1999-11-15,8.44,0.18,46.888888888888886
1999-11-16,8.41,0.18,46.72222222222222
1999-11-17,8.38,0.18,46.555555555555564
1999-11-18,8.5,0.18,47.22222222222222
1999-11-19,8.5,0.18,47.22222222222222
1999-11-22,8.38,0.18,46.555555555555564
1999-11-23,8.38,0.18,46.555555555555564
1999-11-24,8.56,0.18,47.55555555555556
1999-11-26,8.63,0.18,47.94444444444445
1999-11-29,8.38,0.18,46.555555555555564
1999-11-30,8.41,0.18,46.72222222222222
1999-12-01,8.5,0.18,47.22222222222222
1999-12-02,8.63,0.18,47.94444444444445
1999-12-03,8.69,0.18,48.27777777777778
1999-12-06,8.75,0.18,48.611111111111114
1999-12-07,8.75,0.18,48.611111111111114
1999-12-08,8.56,0.18,47.55555555555556
1999-12-09,8.19,0.18,45.5
1999-12-10,8.5,0.18,47.22222222222222
1999-12-13,8.5,0.18,47.22222222222222
1999-12-14,8.5,0.18,47.22222222222222
1999-12-15,8.38,0.18,46.555555555555564
1999-12-16,8.06,0.18,44.777777777777786
1999-12-17,7.81,0.18,43.388888888888886
1999-12-20,7.97,0.18,44.27777777777778
1999-12-21,8.0,0.18,44.44444444444444
1999-12-22,7.94,0.18,44.111111111111114
1999-12-23,7.94,0.18,44.111111111111114
1999-12-27,7.94,0.18,44.111111111111114
1999-12-28,7.75,0.18,43.05555555555556
1999-12-29,7.69,0.18,42.72222222222223
1999-12-30,7.84,0.18,43.55555555555556
1999-12-31,8.0,0.18,44.44444444444444
2000-01-03,8.13,0.18,45.16666666666667
2000-01-04,8.06,0.18,44.777777777777786
2000-01-05,8.06,0.18,44.777777777777786
2000-01-06,8.13,0.18,45.16666666666667
2000-01-07,8.34,0.18,46.333333333333336
2000-01-10,8.5,0.18,47.22222222222222
2000-01-11,8.25,0.18,45.833333333333336
2000-01-12,8.48,0.18,47.111111111111114
2000-01-13,8.56,0.18,47.55555555555556
2000-01-14,8.19,0.18,45.5
2000-01-18,8.13,0.18,45.16666666666667
2000-01-19,8.44,0.18,46.888888888888886
2000-01-20,8.56,0.18,47.55555555555556
2000-01-21,8.63,0.18,47.94444444444445
2000-01-24,8.38,0.18,46.555555555555564
2000-01-25,8.47,0.18,47.055555555555564
2000-01-26,8.63,0.18,47.94444444444445
2000-01-27,8.88,0.18,49.33333333333334
2000-01-28,8.56,0.18,47.55555555555556
2000-01-31,8.59,0.18,47.72222222222222
2000-02-01,8.69,0.18,48.27777777777778
2000-02-02,9.03,0.18,50.166666666666664
2000-02-03,8.75,0.18,48.611111111111114
2000-02-04,8.66,0.18,48.111111111111114
2000-02-07,9.06,0.18,50.333333333333336
2000-02-08,9.03,0.18,50.166666666666664
2000-02-09,8.88,0.18,49.33333333333334
2000-02-10,8.88,0.18,49.33333333333334
2000-02-11,8.44,0.18,46.888888888888886
2000-02-14,7.88,0.18,43.77777777777778
2000-02-15,8.38,0.18,46.555555555555564
2000-02-16,8.47,0.18,47.055555555555564
2000-02-17,8.13,0.18,45.16666666666667
2000-02-18,8.19,0.18,45.5
2000-02-22,8.13,0.18,45.16666666666667
2000-02-23,7.56,0.18,42.0
2000-02-24,7.59,0.18,42.166666666666664
2000-02-25,7.56,0.18,42.0
2000-02-28,7.45,0.18,41.38888888888889
2000-02-29,7.34,0.18,40.77777777777778
2000-03-01,7.47,0.18,41.5
2000-03-02,7.69,0.18,42.72222222222223
2000-03-03,7.69,0.18,42.72222222222223
2000-03-06,7.66,0.18,42.55555555555556
2000-03-07,7.69,0.18,42.72222222222223
2000-03-08,7.63,0.18,42.38888888888889
2000-03-09,7.56,0.18,42.0
2000-03-10,7.41,0.18,41.16666666666667
2000-03-13,7.28,0.18,40.44444444444445
2000-03-14,6.95,0.18,38.611111111111114
2000-03-15,6.91,0.18,38.38888888888889
2000-03-16,7.06,0.18,39.22222222222222
2000-03-17,7.34,0.18,40.77777777777778
2000-03-20,7.34,0.18,40.77777777777778
2000-03-21,7.44,0.18,41.333333333333336
2000-03-22,7.44,0.18,41.333333333333336
2000-03-23,7.41,0.18,41.16666666666667
2000-03-24,7.31,0.18,40.61111111111111
2000-03-27,7.38,0.18,41.0
2000-03-28,7.22,0.18,40.111111111111114
2000-03-29,7.31,0.18,40.61111111111111
2000-03-30,7.28,0.18,40.44444444444445
2000-03-31,7.59,0.18,42.166666666666664
2000-04-03,7.31,0.18,40.61111111111111
2000-04-04,7.13,0.18,39.611111111111114
2000-04-05,7.19,0.18,39.94444444444445
2000-04-06,7.25,0.18,40.27777777777778
2000-04-07,7.25,0.18,40.27777777777778
2000-04-10,7.28,0.18,40.44444444444445
2000-04-11,7.31,0.18,40.61111111111111
2000-04-12,7.13,0.18,39.611111111111114
2000-04-13,7.06,0.18,39.22222222222222
2000-04-14,7.06,0.18,39.22222222222222
2000-04-17,7.25,0.18,40.27777777777778
2000-04-18,6.97,0.18,38.72222222222222
2000-04-19,6.94,0.18,38.55555555555556
2000-04-20,6.91,0.18,38.38888888888889
2000-04-24,7.0,0.18,38.88888888888889
2000-04-25,6.75,0.18,37.5
2000-04-26,5.81,0.09,64.55555555555556
2000-04-27,5.16,0.09,57.333333333333336
2000-04-28,5.69,0.09,63.22222222222223
2000-05-01,5.53,0.09,61.44444444444445
2000-05-02,5.41,0.09,60.111111111111114
2000-05-03,5.16,0.09,57.333333333333336
2000-05-04,5.41,0.09,60.111111111111114
2000-05-05,5.44,0.09,60.44444444444445
2000-05-08,5.38,0.09,59.77777777777778
2000-05-09,5.28,0.09,58.66666666666667
2000-05-10,5.28,0.09,58.66666666666667
2000-05-11,5.28,0.09,58.66666666666667
2000-05-12,5.22,0.09,58.0
2000-05-15,5.5,0.09,61.111111111111114
2000-05-16,5.88,0.09,65.33333333333333
2000-05-17,5.91,0.09,65.66666666666667
2000-05-18,5.72,0.09,63.55555555555556
2000-05-19,5.5,0.09,61.111111111111114
2000-05-22,5.75,0.09,63.88888888888889
2000-05-23,5.59,0.09,62.111111111111114
2000-05-24,5.84,0.09,64.88888888888889
2000-05-25,5.81,0.09,64.55555555555556
2000-05-26,5.94,0.09,66.0
2000-05-30,6.41,0.09,71.22222222222223
2000-05-31,6.0,0.09,66.66666666666667
2000-06-01,6.19,0.09,68.77777777777779
2000-06-02,6.16,0.09,68.44444444444444
2000-06-05,6.25,0.09,69.44444444444444
2000-06-06,6.31,0.09,70.11111111111111
2000-06-07,6.38,0.09,70.88888888888889
2000-06-08,6.38,0.09,70.88888888888889
2000-06-09,6.31,0.09,70.11111111111111
2000-06-12,6.22,0.09,69.11111111111111
2000-06-13,5.78,0.09,64.22222222222223
2000-06-14,6.03,0.09,67.0
2000-06-15,6.56,0.09,72.88888888888889
2000-06-16,6.72,0.09,74.66666666666667
2000-06-19,6.5,0.09,72.22222222222223
2000-06-20,6.38,0.09,70.88888888888889
2000-06-21,6.56,0.09,72.88888888888889
2000-06-22,6.44,0.09,71.55555555555556
2000-06-23,6.31,0.09,70.11111111111111
2000-06-26,6.5,0.09,72.22222222222223
2000-06-27,6.47,0.09,71.88888888888889
2000-06-28,6.16,0.09,68.44444444444444
2000-06-29,6.72,0.09,74.66666666666667
2000-06-30,6.31,0.09,70.11111111111111
2000-07-03,6.31,0.09,70.11111111111111
2000-07-05,6.72,0.09,74.66666666666667
2000-07-06,6.91,0.09,76.77777777777779
2000-07-07,6.75,0.09,75.0
2000-07-10,6.56,0.09,72.88888888888889
2000-07-11,6.44,0.09,71.55555555555556
2000-07-12,6.81,0.09,75.66666666666667
2000-07-13,6.94,0.09,77.11111111111111
2000-07-14,6.97,0.09,77.44444444444444
2000-07-17,6.63,0.09,73.66666666666667
2000-07-18,6.63,0.09,73.66666666666667
2000-07-19,6.69,0.09,74.33333333333334
2000-07-20,7.03,0.09,78.11111111111111
2000-07-21,6.88,0.09,76.44444444444444
2000-07-24,6.69,0.09,74.33333333333334
2000-07-25,6.84,0.09,76.0
2000-07-26,6.94,0.09,77.11111111111111
2000-07-27,6.81,0.09,75.66666666666667
2000-07-28,6.84,0.09,76.0
2000-07-31,6.75,0.09,75.0
2000-08-01,6.81,0.09,75.66666666666667
2000-08-02,7.0,0.09,77.77777777777779
2000-08-03,7.22,0.09,80.22222222222223
2000-08-04,7.0,0.09,77.77777777777779
2000-08-07,6.84,0.09,76.0
2000-08-08,7.0,0.09,77.77777777777779
2000-08-09,6.81,0.09,75.66666666666667
2000-08-10,6.84,0.09,76.0
2000-08-11,6.94,0.09,77.11111111111111
2000-08-14,6.94,0.09,77.11111111111111
2000-08-15,6.75,0.09,75.0
2000-08-16,6.81,0.09,75.66666666666667
2000-08-17,6.75,0.09,75.0
2000-08-18,6.94,0.09,77.11111111111111
2000-08-21,6.97,0.09,77.44444444444444
2000-08-22,6.97,0.09,77.44444444444444
2000-08-23,7.0,0.09,77.77777777777779
2000-08-24,7.59,0.09,84.33333333333333
2000-08-25,7.78,0.09,86.44444444444446
2000-08-28,7.75,0.09,86.11111111111111
2000-08-29,7.56,0.09,84.0
2000-08-30,7.63,0.09,84.77777777777779
2000-08-31,7.41,0.09,82.33333333333334
2000-09-01,7.31,0.09,81.22222222222221
2000-09-05,7.0,0.09,77.77777777777779
2000-09-06,7.0,0.09,77.77777777777779
2000-09-07,7.13,0.09,79.22222222222223
2000-09-08,7.13,0.09,79.22222222222223
2000-09-11,6.92,0.09,76.88888888888889
2000-09-12,6.63,0.09,73.66666666666667
2000-09-13,7.0,0.09,77.77777777777779
2000-09-14,7.0,0.09,77.77777777777779
2000-09-15,6.97,0.09,77.44444444444444
2000-09-18,6.97,0.09,77.44444444444444
2000-09-19,7.0,0.09,77.77777777777779
2000-09-20,7.0,0.09,77.77777777777779
2000-09-21,7.0,0.09,77.77777777777779
2000-09-22,7.03,0.09,78.11111111111111
2000-09-25,6.81,0.09,75.66666666666667
2000-09-26,6.42,0.09,71.33333333333333
2000-09-27,6.44,0.09,71.55555555555556
2000-09-28,6.75,0.09,75.0
2000-09-29,6.84,0.09,76.0
2000-10-02,7.0,0.09,77.77777777777779
2000-10-03,6.81,0.09,75.66666666666667
2000-10-04,6.75,0.09,75.0
2000-10-05,6.69,0.09,74.33333333333334
2000-10-06,6.38,0.09,70.88888888888889
2000-10-09,6.41,0.09,71.22222222222223
2000-10-10,6.25,0.09,69.44444444444444
2000-10-11,6.25,0.09,69.44444444444444
2000-10-12,5.94,0.09,66.0
2000-10-13,6.66,0.09,74.0
2000-10-16,6.75,0.09,75.0
2000-10-17,6.81,0.09,75.66666666666667
2000-10-18,7.13,0.09,79.22222222222223
2000-10-19,7.03,0.09,78.11111111111111
2000-10-20,6.94,0.09,77.11111111111111
2000-10-23,6.38,0.09,70.88888888888889
2000-10-24,6.5,0.09,72.22222222222223
2000-10-25,6.14,0.14,43.857142857142854
2000-10-26,6.53,0.14,46.64285714285714
2000-10-27,6.5,0.14,46.42857142857142
2000-10-30,6.5,0.14,46.42857142857142
2000-10-31,6.63,0.14,47.357142857142854
2000-11-01,7.0,0.14,49.99999999999999
2000-11-02,6.88,0.14,49.14285714285714
2000-11-03,7.56,0.14,53.99999999999999
2000-11-06,7.5,0.14,53.57142857142857
2000-11-07,7.63,0.14,54.49999999999999
2000-11-08,7.06,0.14,50.42857142857142
2000-11-09,7.03,0.14,50.21428571428571
2000-11-10,6.88,0.14,49.14285714285714
2000-11-13,6.63,0.14,47.357142857142854
2000-11-14,6.69,0.14,47.785714285714285
2000-11-15,6.66,0.14,47.57142857142857
2000-11-16,6.63,0.14,47.357142857142854
2000-11-17,6.69,0.14,47.785714285714285
2000-11-20,6.66,0.14,47.57142857142857
2000-11-21,6.69,0.14,47.785714285714285
2000-11-22,7.44,0.14,53.14285714285714
2000-11-24,7.44,0.14,53.14285714285714
2000-11-27,7.28,0.14,52.0
2000-11-28,6.97,0.14,49.78571428571428
2000-11-29,7.0,0.14,49.99999999999999
2000-11-30,7.0,0.14,49.99999999999999
2000-12-01,7.06,0.14,50.42857142857142
2000-12-04,7.0,0.14,49.99999999999999
2000-12-05,7.0,0.14,49.99999999999999
2000-12-06,6.5,0.14,46.42857142857142
2000-12-07,7.0,0.14,49.99999999999999
2000-12-08,6.97,0.14,49.78571428571428
2000-12-11,7.13,0.14,50.92857142857142
2000-12-12,7.0,0.14,49.99999999999999
2000-12-13,7.31,0.14,52.21428571428571
2000-12-14,7.41,0.14,52.92857142857142
2000-12-15,7.31,0.14,52.21428571428571
2000-12-18,7.47,0.14,53.35714285714285
2000-12-19,7.59,0.14,54.21428571428571
2000-12-20,7.31,0.14,52.21428571428571
2000-12-21,7.94,0.14,56.71428571428571
2000-12-22,8.09,0.14,57.78571428571428
2000-12-26,8.44,0.14,60.28571428571428
2000-12-27,8.38,0.14,59.857142857142854
2000-12-28,8.63,0.14,61.642857142857146
2000-12-29,8.28,0.14,59.14285714285713
2001-01-02,8.25,0.14,58.92857142857142
2001-01-03,8.56,0.14,61.14285714285714
2001-01-04,8.19,0.14,58.49999999999999
2001-01-05,8.34,0.14,59.57142857142856
2001-01-08,8.5,0.14,60.71428571428571
2001-01-09,8.56,0.14,61.14285714285714
2001-01-10,9.22,0.14,65.85714285714286
2001-01-11,9.81,0.14,70.07142857142857
2001-01-12,9.59,0.14,68.49999999999999
2001-01-16,9.97,0.14,71.21428571428571
2001-01-17,9.16,0.14,65.42857142857142
2001-01-18,9.06,0.14,64.71428571428571
2001-01-19,8.5,0.14,60.71428571428571
2001-01-22,8.94,0.14,63.85714285714285
2001-01-23,8.56,0.14,61.14285714285714
2001-01-24,8.44,0.14,60.28571428571428
2001-01-25,8.38,0.14,59.857142857142854
2001-01-26,9.0,0.14,64.28571428571428
2001-01-29,9.09,0.14,64.92857142857142
2001-01-30,9.5,0.14,67.85714285714285
2001-01-31,10.0,0.14,71.42857142857142
2001-02-01,9.53,0.14,68.07142857142856
2001-02-02,9.31,0.14,66.5
2001-02-05,9.75,0.14,69.64285714285714
2001-02-06,9.94,0.14,70.99999999999999
2001-02-07,9.94,0.14,70.99999999999999
2001-02-08,9.75,0.14,69.64285714285714
2001-02-09,9.81,0.14,70.07142857142857
2001-02-12,9.88,0.14,70.57142857142857
2001-02-13,9.63,0.14,68.78571428571429
2001-02-14,10.0,0.14,71.42857142857142
2001-02-15,10.31,0.14,73.64285714285714
2001-02-16,9.98,0.14,71.28571428571428
2001-02-20,9.94,0.14,70.99999999999999
2001-02-21,10.19,0.14,72.78571428571428
2001-02-22,10.19,0.14,72.78571428571428
2001-02-23,10.0,0.14,71.42857142857142
2001-02-26,10.06,0.14,71.85714285714285
2001-02-27,10.06,0.14,71.85714285714285
2001-02-28,10.13,0.14,72.35714285714286
2001-03-01,10.0,0.14,71.42857142857142
2001-03-02,10.0,0.14,71.42857142857142
2001-03-05,9.94,0.14,70.99999999999999
2001-03-06,9.97,0.14,71.21428571428571
2001-03-07,9.63,0.14,68.78571428571429
2001-03-08,9.56,0.14,68.28571428571428
2001-03-09,9.59,0.14,68.49999999999999
2001-03-12,9.44,0.14,67.42857142857142
2001-03-13,10.19,0.14,72.78571428571428
2001-03-14,10.13,0.14,72.35714285714286
2001-03-15,9.97,0.14,71.21428571428571
2001-03-16,9.94,0.14,70.99999999999999
2001-03-19,10.06,0.14,71.85714285714285
2001-03-20,9.38,0.14,67.0
2001-03-21,9.44,0.14,67.42857142857142
2001-03-22,10.0,0.14,71.42857142857142
2001-03-23,9.97,0.14,71.21428571428571
2001-03-26,9.81,0.14,70.07142857142857
2001-03-27,10.06,0.14,71.85714285714285
2001-03-28,9.63,0.14,68.78571428571429
2001-03-29,9.72,0.14,69.42857142857143
2001-03-30,9.88,0.14,70.57142857142857
2001-04-02,9.97,0.14,71.21428571428571
2001-04-03,10.13,0.14,72.35714285714286
2001-04-04,10.19,0.14,72.78571428571428
2001-04-05,10.5,0.14,74.99999999999999
2001-04-06,10.06,0.14,71.85714285714285
2001-04-09,10.23,0.14,73.07142857142857
2001-04-10,10.4,0.14,74.28571428571428
2001-04-11,10.26,0.14,73.28571428571428
2001-04-12,10.33,0.14,73.78571428571428
2001-04-16,10.33,0.14,73.78571428571428
2001-04-17,10.41,0.14,74.35714285714285
2001-04-18,10.79,0.14,77.07142857142856
2001-04-19,11.2,0.14,79.99999999999999
2001-04-20,11.36,0.14,81.14285714285712
2001-04-23,11.28,0.14,80.57142857142856
2001-04-24,11.4,0.14,81.42857142857142
2001-04-25,11.99,0.14,85.64285714285714
2001-04-26,11.97,0.14,85.5
2001-04-27,11.46,0.14,81.85714285714286
2001-04-30,11.94,0.14,85.28571428571428
2001-05-01,12.11,0.14,86.49999999999999
2001-05-02,12.0,0.14,85.71428571428571
2001-05-03,11.89,0.13,91.46153846153847
2001-05-04,11.95,0.13,91.92307692307692
2001-05-07,12.16,0.13,93.53846153846153
2001-05-08,12.61,0.13,96.99999999999999
2001-05-09,12.75,0.13,98.07692307692308
2001-05-10,12.33,0.13,94.84615384615384
2001-05-11,12.53,0.13,96.38461538461537
2001-05-14,12.37,0.13,95.15384615384615
2001-05-15,12.3,0.13,94.61538461538461
2001-05-16,12.47,0.13,95.92307692307692
2001-05-17,12.97,0.13,99.76923076923077
2001-05-18,12.95,0.13,99.61538461538461
2001-05-21,12.83,0.13,98.6923076923077
2001-05-22,12.87,0.13,98.99999999999999
2001-05-23,12.87,0.13,98.99999999999999
2001-05-24,13.22,0.13,101.6923076923077
2001-05-25,13.18,0.13,101.38461538461537
2001-05-29,13.65,0.13,105.0
2001-05-30,13.71,0.13,105.46153846153847
2001-05-31,13.93,0.13,107.15384615384615
2001-06-01,13.71,0.13,105.46153846153847
2001-06-04,13.84,0.13,106.46153846153845
2001-06-05,13.9,0.13,106.92307692307692
2001-06-06,13.86,0.13,106.61538461538461
2001-06-07,13.9,0.13,106.92307692307692
2001-06-08,14.72,0.13,113.23076923076923
2001-06-11,14.7,0.13,113.07692307692307
2001-06-12,15.04,0.13,115.69230769230768
2001-06-13,15.34,0.13,118.0
2001-06-14,15.15,0.13,116.53846153846153
2001-06-15,15.34,0.13,118.0
2001-06-18,15.34,0.13,118.0
2001-06-19,15.23,0.13,117.15384615384615
2001-06-20,15.46,0.13,118.92307692307692
2001-06-21,15.69,0.13,120.69230769230768
2001-06-22,16.0,0.13,123.07692307692307
2001-06-25,16.14,0.13,124.15384615384616
2001-06-26,16.0,0.13,123.07692307692307
2001-06-27,15.99,0.13,123.0
2001-06-28,16.15,0.13,124.23076923076921
2001-06-29,16.69,0.13,128.3846153846154
2001-07-02,16.27,0.13,125.15384615384615
2001-07-03,16.54,0.13,127.23076923076923
2001-07-05,15.39,0.13,118.38461538461539
2001-07-06,15.42,0.13,118.61538461538461
2001-07-09,15.72,0.13,120.92307692307692
2001-07-10,15.91,0.13,122.38461538461539
2001-07-11,15.84,0.13,121.84615384615384
2001-07-12,15.67,0.13,120.53846153846153
2001-07-13,15.89,0.13,122.23076923076923
2001-07-16,15.72,0.13,120.92307692307692
2001-07-17,16.0,0.13,123.07692307692307
2001-07-18,15.8,0.13,121.53846153846153
2001-07-19,15.9,0.13,122.3076923076923
2001-07-20,15.45,0.13,118.84615384615384
2001-07-23,15.85,0.13,121.92307692307692
2001-07-24,15.2,0.13,116.92307692307692
2001-07-25,15.62,0.13,120.15384615384615
2001-07-26,15.66,0.13,120.46153846153845
2001-07-27,15.54,0.13,119.53846153846153
2001-07-30,15.7,0.13,120.76923076923076
2001-07-31,16.57,0.13,127.46153846153845
2001-08-01,16.78,0.13,129.0769230769231
2001-08-02,16.2,0.13,124.6153846153846
2001-08-03,17.81,0.13,136.99999999999997
2001-08-06,17.83,0.13,137.15384615384613
2001-08-07,17.9,0.13,137.69230769230768
2001-08-08,17.65,0.13,135.76923076923075
2001-08-09,17.5,0.13,134.6153846153846
2001-08-10,17.67,0.13,135.92307692307693
2001-08-13,17.65,0.13,135.76923076923075
2001-08-14,17.57,0.13,135.15384615384616
2001-08-15,17.0,0.13,130.76923076923077
2001-08-16,17.36,0.13,133.53846153846152
2001-08-17,16.82,0.13,129.3846153846154
2001-08-20,17.59,0.13,135.3076923076923
2001-08-21,17.64,0.13,135.69230769230768
2001-08-22,18.29,0.13,140.69230769230768
2001-08-23,17.63,0.13,135.6153846153846
2001-08-24,18.05,0.13,138.84615384615384
2001-08-27,17.87,0.13,137.46153846153845
2001-08-28,17.27,0.13,132.84615384615384
2001-08-29,16.75,0.13,128.84615384615384
2001-08-30,15.48,0.13,119.07692307692308
2001-08-31,16.14,0.13,124.15384615384616
2001-09-04,15.8,0.13,121.53846153846153
2001-09-05,16.02,0.13,123.23076923076923
2001-09-06,15.57,0.13,119.76923076923077
2001-09-07,14.91,0.13,114.6923076923077
2001-09-10,14.41,0.13,110.84615384615384
2001-09-17,13.8,0.13,106.15384615384616
2001-09-18,13.95,0.13,107.30769230769229
2001-09-19,13.98,0.13,107.53846153846153
2001-09-20,14.2,0.13,109.23076923076923
2001-09-21,13.63,0.13,104.84615384615385
2001-09-24,13.63,0.13,104.84615384615385
2001-09-25,14.08,0.13,108.3076923076923
2001-09-26,14.45,0.13,111.15384615384615
2001-09-27,15.02,0.13,115.53846153846153
2001-09-28,15.15,0.13,116.53846153846153
2001-10-01,15.68,0.13,120.61538461538461
2001-10-02,15.67,0.13,120.53846153846153
2001-10-03,15.61,0.13,120.07692307692307
2001-10-04,15.07,0.13,115.92307692307692
2001-10-05,13.47,0.13,103.61538461538461
2001-10-08,12.85,0.13,98.84615384615384
2001-10-09,12.0,0.13,92.3076923076923
2001-10-10,12.3,0.13,94.61538461538461
2001-10-11,12.81,0.13,98.53846153846153
2001-10-12,12.95,0.13,99.61538461538461
2001-10-15,12.79,0.13,98.38461538461537
2001-10-16,13.22,0.13,101.6923076923077
2001-10-17,12.75,0.13,98.07692307692308
2001-10-18,13.35,0.13,102.69230769230768
2001-10-19,13.28,0.13,102.15384615384615
2001-10-22,13.25,0.13,101.92307692307692
2001-10-23,13.54,0.15,90.26666666666667
2001-10-24,13.5,0.15,90.0
2001-10-25,13.75,0.15,91.66666666666667
2001-10-26,13.9,0.15,92.66666666666667
2001-10-29,13.6,0.15,90.66666666666667
2001-10-30,14.03,0.15,93.53333333333333
2001-10-31,14.79,0.15,98.6
2001-11-01,14.25,0.15,95.0
2001-11-02,13.86,0.15,92.4
2001-11-05,13.88,0.15,92.53333333333335
2001-11-06,13.93,0.15,92.86666666666667
2001-11-07,13.81,0.15,92.06666666666668
2001-11-08,13.9,0.15,92.66666666666667
2001-11-09,13.73,0.15,91.53333333333335
2001-11-12,13.4,0.15,89.33333333333334
2001-11-13,12.71,0.15,84.73333333333335
2001-11-14,12.2,0.15,81.33333333333333
2001-11-15,12.4,0.15,82.66666666666667
2001-11-16,12.39,0.15,82.60000000000001
2001-11-19,12.41,0.15,82.73333333333333
2001-11-20,12.5,0.15,83.33333333333334
2001-11-21,12.9,0.15,86.0
2001-11-23,12.84,0.15,85.60000000000001
2001-11-26,12.61,0.15,84.06666666666666
2001-11-27,12.39,0.15,82.60000000000001
2001-11-28,12.31,0.15,82.06666666666668
2001-11-29,12.55,0.15,83.66666666666667
2001-11-30,12.47,0.15,83.13333333333334
2001-12-03,12.18,0.15,81.2
2001-12-04,12.91,0.15,86.06666666666668
2001-12-05,12.69,0.15,84.6
2001-12-06,12.84,0.15,85.60000000000001
2001-12-07,11.98,0.15,79.86666666666667
2001-12-10,12.07,0.15,80.46666666666667
2001-12-11,12.11,0.15,80.73333333333333
2001-12-12,12.7,0.15,84.66666666666667
2001-12-13,13.0,0.15,86.66666666666667
2001-12-14,13.29,0.15,88.6
2001-12-17,13.24,0.15,88.26666666666667
2001-12-18,13.21,0.15,88.06666666666668
2001-12-19,13.0,0.15,86.66666666666667
2001-12-20,12.71,0.15,84.73333333333335
2001-12-21,12.51,0.15,83.4
2001-12-24,12.46,0.15,83.06666666666668
2001-12-26,12.57,0.15,83.80000000000001
2001-12-27,12.39,0.15,82.60000000000001
2001-12-28,12.35,0.15,82.33333333333333
2001-12-31,11.82,0.15,78.80000000000001
2002-01-02,12.24,0.15,81.60000000000001
2002-01-03,12.54,0.15,83.6
2002-01-04,12.51,0.15,83.4
2002-01-07,12.54,0.15,83.6
2002-01-08,12.62,0.15,84.13333333333333
2002-01-09,12.66,0.15,84.4
2002-01-10,12.55,0.15,83.66666666666667
2002-01-11,12.62,0.15,84.13333333333333
2002-01-14,12.75,0.15,85.0
2002-01-15,12.67,0.15,84.46666666666667
2002-01-16,12.44,0.15,82.93333333333334
