date,HSY,HSY_EPS,PE Ratio
1994-10-04,11.22,,
1994-10-05,11.22,,
1994-10-06,11.19,,
1994-10-07,11.41,,
1994-10-10,11.41,,
1994-10-11,11.56,,
1994-10-12,11.44,,
1994-10-13,11.38,,
1994-10-14,11.41,,
1994-10-17,11.31,,
1994-10-18,11.63,,
1994-10-19,11.63,,
1994-10-20,11.66,,
1994-10-21,11.78,,
1994-10-24,11.88,,
1994-10-25,11.97,,
1994-10-26,11.84,,
1994-10-27,11.88,,
1994-10-28,11.97,,
1994-10-31,11.81,,
1994-11-01,11.69,,
1994-11-02,11.94,,
1994-11-03,12.03,,
1994-11-04,11.81,,
1994-11-07,11.72,,
1994-11-08,11.81,,
1994-11-09,11.84,,
1994-11-10,11.84,,
1994-11-11,11.78,,
1994-11-14,11.78,,
1994-11-15,11.66,,
1994-11-16,11.69,,
1994-11-17,11.59,,
1994-11-18,11.88,,
1994-11-21,11.88,,
1994-11-22,11.78,,
1994-11-23,11.63,,
1994-11-25,11.5,,
1994-11-28,11.66,,
1994-11-29,11.84,,
1994-11-30,11.69,,
1994-12-01,11.69,,
1994-12-02,11.75,,
1994-12-05,11.78,,
1994-12-06,11.78,,
1994-12-07,11.78,,
1994-12-08,11.75,,
1994-12-09,11.69,,
1994-12-12,11.81,,
1994-12-13,11.97,,
1994-12-14,11.97,,
1994-12-15,11.97,,
1994-12-16,12.0,,
1994-12-19,12.03,,
1994-12-20,12.16,,
1994-12-21,12.28,,
1994-12-22,12.31,,
1994-12-23,12.22,,
1994-12-27,12.25,,
1994-12-28,12.22,,
1994-12-29,12.28,,
1994-12-30,12.09,,
1995-01-03,12.28,,
1995-01-04,12.41,,
1995-01-05,12.22,,
1995-01-06,12.25,,
1995-01-09,12.25,,
1995-01-10,12.19,,
1995-01-11,12.28,,
1995-01-12,12.25,,
1995-01-13,12.47,,
1995-01-16,12.38,,
1995-01-17,12.28,,
1995-01-18,12.22,,
1995-01-19,12.28,,
1995-01-20,12.25,,
1995-01-23,12.28,,
1995-01-24,12.19,,
1995-01-25,12.31,,
1995-01-26,12.25,,
1995-01-27,12.19,,
1995-01-30,12.41,,
1995-01-31,12.22,,
1995-02-01,12.22,,
1995-02-02,12.22,,
1995-02-03,12.38,,
1995-02-06,12.41,,
1995-02-07,12.34,,
1995-02-08,12.69,,
1995-02-09,12.69,,
1995-02-10,12.69,,
1995-02-13,12.63,,
1995-02-14,12.72,,
1995-02-15,12.84,,
1995-02-16,12.44,,
1995-02-17,12.41,,
1995-02-21,12.41,,
1995-02-22,12.34,,
1995-02-23,12.34,,
1995-02-24,12.31,,
1995-02-27,12.22,,
1995-02-28,12.25,,
1995-03-01,12.13,,
1995-03-02,12.16,,
1995-03-03,12.09,,
1995-03-06,12.25,,
1995-03-07,12.13,,
1995-03-08,12.0,,
1995-03-09,12.0,,
1995-03-10,12.13,,
1995-03-13,12.16,,
1995-03-14,12.53,,
1995-03-15,12.5,,
1995-03-16,12.63,,
1995-03-17,12.81,,
1995-03-20,12.75,,
1995-03-21,12.81,,
1995-03-22,13.0,,
1995-03-23,12.88,,
1995-03-24,12.94,,
1995-03-27,13.0,,
1995-03-28,12.97,,
1995-03-29,13.03,,
1995-03-30,12.81,,
1995-03-31,12.78,,
1995-04-03,12.91,,
1995-04-04,13.06,,
1995-04-05,13.06,,
1995-04-06,13.09,,
1995-04-07,13.03,,
1995-04-10,13.06,,
1995-04-11,13.09,,
1995-04-12,13.25,,
1995-04-13,13.44,,
1995-04-17,13.41,,
1995-04-18,13.34,,
1995-04-19,13.5,,
1995-04-20,13.25,,
1995-04-21,13.41,,
1995-04-24,13.41,,
1995-04-25,13.31,,
1995-04-26,13.31,,
1995-04-27,13.28,,
1995-04-28,13.13,,
1995-05-01,13.09,,
1995-05-02,13.16,,
1995-05-03,13.13,,
1995-05-04,13.09,,
1995-05-05,12.81,,
1995-05-08,13.13,,
1995-05-09,13.06,,
1995-05-10,12.94,,
1995-05-11,12.88,,
1995-05-12,13.03,,
1995-05-15,13.03,,
1995-05-16,13.03,,
1995-05-17,12.81,,
1995-05-18,12.84,,
1995-05-19,12.66,,
1995-05-22,12.69,,
1995-05-23,12.72,,
1995-05-24,12.72,,
1995-05-25,12.72,,
1995-05-26,12.63,,
1995-05-30,12.66,,
1995-05-31,12.91,,
1995-06-01,12.84,,
1995-06-02,12.94,,
1995-06-05,13.03,,
1995-06-06,13.0,,
1995-06-07,13.0,,
1995-06-08,13.16,,
1995-06-09,12.88,,
1995-06-12,12.78,,
1995-06-13,13.09,,
1995-06-14,13.06,,
1995-06-15,13.25,,
1995-06-16,13.34,,
1995-06-19,13.38,,
1995-06-20,13.44,,
1995-06-21,13.56,,
1995-06-22,13.84,,
1995-06-23,13.78,,
1995-06-26,13.81,,
1995-06-27,13.78,,
1995-06-28,13.88,,
1995-06-29,13.84,,
1995-06-30,13.81,,
1995-07-03,13.81,,
1995-07-05,13.69,,
1995-07-06,13.88,,
1995-07-07,13.81,,
1995-07-10,13.78,,
1995-07-11,13.84,,
1995-07-12,13.81,,
1995-07-13,13.63,,
1995-07-14,13.59,,
1995-07-17,13.56,,
1995-07-18,13.56,,
1995-07-19,13.72,,
1995-07-20,14.31,,
1995-07-21,14.19,,
1995-07-24,14.25,,
1995-07-25,14.41,,
1995-07-26,14.38,,
1995-07-27,14.44,,
1995-07-28,14.34,,
1995-07-31,14.41,,
1995-08-01,14.41,,
1995-08-02,14.34,,
1995-08-03,14.31,,
1995-08-04,14.56,,
1995-08-07,14.13,,
1995-08-08,14.28,,
1995-08-09,14.47,,
1995-08-10,14.66,,
1995-08-11,14.53,,
1995-08-14,14.56,,
1995-08-15,14.56,,
1995-08-16,14.5,,
1995-08-17,14.63,,
1995-08-18,14.72,,
1995-08-21,14.84,,
1995-08-22,14.75,,
1995-08-23,14.91,,
1995-08-24,14.91,,
1995-08-25,15.0,,
1995-08-28,15.09,,
1995-08-29,15.13,,
1995-08-30,15.0,,
1995-08-31,15.0,,
1995-09-01,15.0,,
1995-09-05,15.03,,
1995-09-06,15.03,,
1995-09-07,15.06,,
1995-09-08,15.16,,
1995-09-11,15.34,,
1995-09-12,15.44,,
1995-09-13,15.53,,
1995-09-14,15.59,,
1995-09-15,15.78,,
1995-09-18,15.91,,
1995-09-19,16.09,,
1995-09-20,16.19,,
1995-09-21,15.88,,
1995-09-22,15.88,,
1995-09-25,15.75,,
1995-09-26,15.75,,
1995-09-27,15.88,,
1995-09-28,15.91,,
1995-09-29,16.09,,
1995-10-02,16.25,,
1995-10-03,16.47,,
1995-10-04,16.44,,
1995-10-05,16.47,,
1995-10-06,16.66,,
1995-10-09,16.84,,
1995-10-10,16.5,,
1995-10-11,16.34,,
1995-10-12,16.25,,
1995-10-13,16.34,,
1995-10-16,16.38,,
1995-10-17,16.25,,
1995-10-18,16.16,,
1995-10-19,16.69,,
1995-10-20,15.69,,
1995-10-23,15.28,,
1995-10-24,15.34,,
1995-10-25,15.41,,
1995-10-26,15.09,,
1995-10-27,15.06,,
1995-10-30,15.03,,
1995-10-31,14.94,,
1995-11-01,14.94,,
1995-11-02,14.97,,
1995-11-03,14.84,,
1995-11-06,14.84,,
1995-11-07,14.88,,
1995-11-08,15.09,,
1995-11-09,14.94,,
1995-11-10,14.94,,
1995-11-13,14.84,,
1995-11-14,14.97,,
1995-11-15,15.13,,
1995-11-16,15.28,,
1995-11-17,15.19,,
1995-11-20,15.19,,
1995-11-21,15.41,,
1995-11-22,15.28,,
1995-11-24,15.31,,
1995-11-27,15.31,,
1995-11-28,15.22,,
1995-11-29,15.31,,
1995-11-30,15.44,,
1995-12-01,15.75,,
1995-12-04,16.0,,
1995-12-05,16.28,,
1995-12-06,16.25,,
1995-12-07,16.16,,
1995-12-08,16.19,,
1995-12-11,16.25,,
1995-12-12,16.16,,
1995-12-13,16.25,,
1995-12-14,16.38,,
1995-12-15,16.81,,
1995-12-18,16.69,,
1995-12-19,16.66,,
1995-12-20,16.16,,
1995-12-21,16.41,,
1995-12-22,16.31,,
1995-12-26,16.28,,
1995-12-27,16.41,,
1995-12-28,16.41,,
1995-12-29,16.25,,
1996-01-02,16.53,,
1996-01-03,16.78,,
1996-01-04,16.53,,
1996-01-05,16.34,,
1996-01-08,16.41,,
1996-01-09,16.44,,
1996-01-10,16.34,,
1996-01-11,16.28,,
1996-01-12,16.16,,
1996-01-15,16.25,,
1996-01-16,16.72,,
1996-01-17,16.56,,
1996-01-18,16.53,,
1996-01-19,16.47,,
1996-01-22,16.47,,
1996-01-23,16.69,,
1996-01-24,17.31,,
1996-01-25,17.06,,
1996-01-26,17.25,,
1996-01-29,17.22,,
1996-01-30,17.56,,
1996-01-31,17.66,,
1996-02-01,17.47,,
1996-02-02,17.28,,
1996-02-05,17.81,,
1996-02-06,18.41,,
1996-02-07,18.34,,
1996-02-08,18.66,,
1996-02-09,18.72,,
1996-02-12,18.84,,
1996-02-13,18.63,,
1996-02-14,18.59,,
1996-02-15,18.97,,
1996-02-16,19.13,,
1996-02-20,19.66,,
1996-02-21,19.56,,
1996-02-22,20.0,,
1996-02-23,20.06,,
1996-02-26,20.06,,
1996-02-27,19.59,,
1996-02-28,19.16,,
1996-02-29,18.84,,
1996-03-01,18.72,,
1996-03-04,19.19,,
1996-03-05,19.13,,
1996-03-06,19.28,,
1996-03-07,19.34,,
1996-03-08,18.56,,
1996-03-11,18.91,,
1996-03-12,19.03,,
1996-03-13,18.72,,
1996-03-14,18.63,,
1996-03-15,18.41,,
1996-03-18,18.72,,
1996-03-19,19.06,,
1996-03-20,19.19,,
1996-03-21,19.09,,
1996-03-22,19.16,,
1996-03-25,19.31,,
1996-03-26,19.53,,
1996-03-27,19.22,,
1996-03-28,19.03,,
1996-03-29,18.63,,
1996-04-01,19.13,,
1996-04-02,19.03,,
1996-04-03,19.19,,
1996-04-04,19.47,,
1996-04-08,19.0,,
1996-04-09,18.91,,
1996-04-10,18.31,,
1996-04-11,18.38,,
1996-04-12,18.53,,
1996-04-15,18.53,,
1996-04-16,18.38,,
1996-04-17,18.22,,
1996-04-18,18.06,,
1996-04-19,18.19,,
1996-04-22,18.25,,
1996-04-23,18.47,,
1996-04-24,18.5,,
1996-04-25,18.56,,
1996-04-26,18.75,,
1996-04-29,18.81,,
1996-04-30,18.97,,
1996-05-01,19.09,,
1996-05-02,18.75,,
1996-05-03,18.56,,
1996-05-06,18.78,,
1996-05-07,18.75,,
1996-05-08,18.75,,
1996-05-09,18.72,,
1996-05-10,19.0,,
1996-05-13,19.06,,
1996-05-14,19.16,,
1996-05-15,19.19,,
1996-05-16,19.09,,
1996-05-17,19.19,,
1996-05-20,19.22,,
1996-05-21,18.88,,
1996-05-22,18.97,,
1996-05-23,18.69,,
1996-05-24,18.88,,
1996-05-28,18.56,,
1996-05-29,18.47,,
1996-05-30,18.38,,
1996-05-31,18.19,,
1996-06-03,18.09,,
1996-06-04,18.22,,
1996-06-05,18.56,,
1996-06-06,18.34,,
1996-06-07,18.25,,
1996-06-10,18.0,,
1996-06-11,17.97,,
1996-06-12,17.81,,
1996-06-13,17.69,,
1996-06-14,17.81,,
1996-06-17,17.59,,
1996-06-18,17.66,,
1996-06-19,17.63,,
1996-06-20,17.47,,
1996-06-21,17.81,,
1996-06-24,17.66,,
1996-06-25,17.53,,
1996-06-26,18.13,,
1996-06-27,18.47,,
1996-06-28,18.34,,
1996-07-01,18.63,,
1996-07-02,18.75,,
1996-07-03,18.72,,
1996-07-05,18.34,,
1996-07-08,18.19,,
1996-07-09,18.38,,
1996-07-10,18.59,,
1996-07-11,18.56,,
1996-07-12,18.56,,
1996-07-15,18.13,,
1996-07-16,18.0,,
1996-07-17,18.09,,
1996-07-18,18.31,,
1996-07-19,18.22,,
1996-07-22,18.16,,
1996-07-23,19.31,,
1996-07-24,19.69,,
1996-07-25,19.63,,
1996-07-26,19.59,,
1996-07-29,19.31,,
1996-07-30,19.97,,
1996-07-31,20.5,,
1996-08-01,20.81,,
1996-08-02,21.63,,
1996-08-05,20.97,,
1996-08-06,21.06,,
1996-08-07,20.97,,
1996-08-08,20.97,,
1996-08-09,21.0,,
1996-08-12,21.19,,
1996-08-13,21.13,,
1996-08-14,21.31,,
1996-08-15,21.75,,
1996-08-16,22.16,,
1996-08-19,22.06,,
1996-08-20,21.91,,
1996-08-21,22.13,,
1996-08-22,21.81,,
1996-08-23,21.75,,
1996-08-26,21.56,,
1996-08-27,21.66,,
1996-08-28,21.66,,
1996-08-29,21.66,,
1996-08-30,21.78,,
1996-09-03,21.75,,
1996-09-04,21.84,,
1996-09-05,21.69,,
1996-09-06,21.72,,
1996-09-09,22.06,,
1996-09-10,22.28,,
1996-09-11,22.28,,
1996-09-12,22.38,,
1996-09-13,22.78,,
1996-09-16,22.94,,
1996-09-17,23.06,,
1996-09-18,23.25,,
1996-09-19,23.38,,
1996-09-20,23.5,,
1996-09-23,23.56,,
1996-09-24,23.69,,
1996-09-25,23.94,,
1996-09-26,24.0,,
1996-09-27,24.69,,
1996-09-30,25.13,,
1996-10-01,25.19,,
1996-10-02,24.75,,
1996-10-03,24.69,,
1996-10-04,24.63,,
1996-10-07,24.56,,
1996-10-08,24.44,,
1996-10-09,24.13,,
1996-10-10,24.0,,
1996-10-11,24.19,,
1996-10-14,24.19,,
1996-10-15,24.19,,
1996-10-16,24.0,,
1996-10-17,24.44,,
1996-10-18,24.31,,
1996-10-21,23.94,,
1996-10-22,24.06,,
1996-10-23,23.94,,
1996-10-24,23.81,,
1996-10-25,23.88,,
1996-10-28,23.81,,
1996-10-29,24.06,,
1996-10-30,23.81,,
1996-10-31,24.19,,
1996-11-01,24.44,,
1996-11-04,24.38,,
1996-11-05,24.94,,
1996-11-06,25.0,,
1996-11-07,24.88,,
1996-11-08,24.94,,
1996-11-11,25.63,,
1996-11-12,25.44,,
1996-11-13,25.44,,
1996-11-14,25.38,,
1996-11-15,25.5,,
1996-11-18,25.44,,
1996-11-19,25.44,,
1996-11-20,25.13,,
1996-11-21,25.06,,
1996-11-22,25.25,,
1996-11-25,25.38,,
1996-11-26,25.56,,
1996-11-27,25.0,,
1996-11-29,24.94,,
1996-12-02,24.88,,
1996-12-03,23.81,,
1996-12-04,23.81,,
1996-12-05,23.31,,
1996-12-06,22.88,,
1996-12-09,23.31,,
1996-12-10,22.75,,
1996-12-11,22.56,,
1996-12-12,22.13,,
1996-12-13,22.44,,
1996-12-16,22.5,,
1996-12-17,22.25,,
1996-12-18,21.88,,
1996-12-19,22.38,,
1996-12-20,22.75,,
1996-12-23,22.63,,
1996-12-24,22.44,,
1996-12-26,22.69,,
1996-12-27,22.63,,
1996-12-30,22.44,,
1996-12-31,21.88,,
1997-01-02,21.56,,
1997-01-03,22.19,,
1997-01-06,22.25,,
1997-01-07,22.06,,
1997-01-08,22.0,,
1997-01-09,22.44,,
1997-01-10,22.5,,
1997-01-13,22.5,,
1997-01-14,22.5,,
1997-01-15,22.5,,
1997-01-16,22.38,,
1997-01-17,22.75,,
1997-01-20,22.63,,
1997-01-21,22.75,,
1997-01-22,22.06,,
1997-01-23,21.63,,
1997-01-24,21.44,,
1997-01-27,21.81,,
1997-01-28,22.25,,
1997-01-29,21.56,,
1997-01-30,21.44,,
1997-01-31,21.19,,
1997-02-03,21.69,,
1997-02-04,22.13,,
1997-02-05,21.94,,
1997-02-06,21.5,,
1997-02-07,21.88,,
1997-02-10,22.06,,
1997-02-11,22.06,,
1997-02-12,22.19,,
1997-02-13,22.31,,
1997-02-14,22.44,,
1997-02-18,22.38,,
1997-02-19,22.25,,
1997-02-20,22.5,,
1997-02-21,22.69,,
1997-02-24,22.56,,
1997-02-25,22.63,,
1997-02-26,22.63,,
1997-02-27,22.5,,
1997-02-28,22.81,,
1997-03-03,22.63,,
1997-03-04,22.25,,
1997-03-05,22.5,,
1997-03-06,22.69,,
1997-03-07,22.81,,
1997-03-10,24.0,,
1997-03-11,24.06,,
1997-03-12,24.19,,
1997-03-13,24.13,,
1997-03-14,25.0,,
1997-03-17,25.44,,
1997-03-18,25.31,,
1997-03-19,25.88,,
1997-03-20,25.13,,
1997-03-21,25.5,,
1997-03-24,26.25,,
1997-03-25,26.0,,
1997-03-26,26.38,,
1997-03-27,26.19,,
1997-03-31,25.0,,
1997-04-01,24.69,,
1997-04-02,24.88,,
1997-04-03,25.25,,
1997-04-04,25.0,,
1997-04-07,26.06,,
1997-04-08,25.88,,
1997-04-09,25.56,,
1997-04-10,25.69,,
1997-04-11,24.75,,
1997-04-14,25.19,,
1997-04-15,26.0,,
1997-04-16,26.63,,
1997-04-17,25.69,,
1997-04-18,26.44,,
1997-04-21,26.5,,
1997-04-22,27.5,,
1997-04-23,27.5,,
1997-04-24,26.38,,
1997-04-25,26.63,,
1997-04-28,26.81,,
1997-04-29,26.94,,
1997-04-30,27.13,,
1997-05-01,26.69,,
1997-05-02,27.25,,
1997-05-05,28.5,,
1997-05-06,28.19,,
1997-05-07,28.56,,
1997-05-08,28.38,,
1997-05-09,28.88,,
1997-05-12,29.19,,
1997-05-13,28.31,,
1997-05-14,28.13,,
1997-05-15,28.5,,
1997-05-16,27.88,,
1997-05-19,27.94,,
1997-05-20,28.19,,
1997-05-21,27.5,,
1997-05-22,27.69,,
1997-05-23,28.25,,
1997-05-27,27.56,,
1997-05-28,28.0,,
1997-05-29,27.75,,
1997-05-30,28.06,,
1997-06-02,27.75,,
1997-06-03,27.56,,
1997-06-04,27.06,,
1997-06-05,27.31,,
1997-06-06,28.0,,
1997-06-09,27.94,,
1997-06-10,27.81,,
1997-06-11,27.88,,
1997-06-12,28.56,,
1997-06-13,28.5,,
1997-06-16,28.69,,
1997-06-17,28.38,,
1997-06-18,27.94,,
1997-06-19,28.63,,
1997-06-20,28.94,,
1997-06-23,27.63,,
1997-06-24,28.91,,
1997-06-25,28.38,,
1997-06-26,28.25,,
1997-06-27,28.31,,
1997-06-30,27.66,,
1997-07-01,27.97,,
1997-07-02,28.47,,
1997-07-03,28.66,,
1997-07-07,28.31,,
1997-07-08,28.56,,
1997-07-09,28.66,,
1997-07-10,29.13,,
1997-07-11,28.97,,
1997-07-14,29.16,,
1997-07-15,28.97,,
1997-07-16,29.0,,
1997-07-17,28.41,,
1997-07-18,27.38,,
1997-07-21,27.0,,
1997-07-22,27.72,,
1997-07-23,27.53,,
1997-07-24,27.03,,
1997-07-25,27.84,,
1997-07-28,28.06,,
1997-07-29,27.84,,
1997-07-30,27.75,,
1997-07-31,27.63,,
1997-08-01,27.31,,
1997-08-04,27.09,,
1997-08-05,27.0,,
1997-08-06,26.72,,
1997-08-07,26.44,,
1997-08-08,26.25,,
1997-08-11,28.69,,
1997-08-12,28.56,,
1997-08-13,27.59,,
1997-08-14,27.94,,
1997-08-15,26.91,,
1997-08-18,27.06,,
1997-08-19,27.34,,
1997-08-20,28.25,,
1997-08-21,27.84,,
1997-08-22,28.06,,
1997-08-25,27.59,,
1997-08-26,27.19,,
1997-08-27,27.28,,
1997-08-28,27.22,,
1997-08-29,26.69,,
1997-09-02,27.44,,
1997-09-03,27.16,,
1997-09-04,27.13,,
1997-09-05,26.91,,
1997-09-08,27.09,,
1997-09-09,27.19,,
1997-09-10,26.66,,
1997-09-11,26.91,,
1997-09-12,27.47,,
1997-09-15,28.13,,
1997-09-16,29.34,,
1997-09-17,29.09,,
1997-09-18,28.97,,
1997-09-19,28.88,,
1997-09-22,28.88,,
1997-09-23,28.72,,
1997-09-24,28.66,,
1997-09-25,28.31,,
1997-09-26,28.22,,
1997-09-29,28.5,,
1997-09-30,28.25,,
1997-10-01,28.34,,
1997-10-02,28.06,,
1997-10-03,28.06,,
1997-10-06,28.13,,
1997-10-07,28.16,,
1997-10-08,27.69,,
1997-10-09,27.69,,
1997-10-10,27.5,,
1997-10-13,27.47,,
1997-10-14,27.75,,
1997-10-15,27.56,,
1997-10-16,27.34,,
1997-10-17,27.13,,
1997-10-20,27.13,,
1997-10-21,27.81,,
1997-10-22,27.38,,
1997-10-23,27.31,,
1997-10-24,27.44,,
1997-10-27,25.78,,
1997-10-28,26.81,,
1997-10-29,27.44,,
1997-10-30,27.5,,
1997-10-31,27.63,,
1997-11-03,27.72,,
1997-11-04,28.0,,
1997-11-05,27.97,,
1997-11-06,27.78,,
1997-11-07,27.38,,
1997-11-10,27.38,,
1997-11-11,27.5,,
1997-11-12,27.47,,
1997-11-13,27.44,,
1997-11-14,27.78,,
1997-11-17,28.34,,
1997-11-18,29.0,,
1997-11-19,30.03,,
1997-11-20,29.94,,
1997-11-21,30.88,,
1997-11-24,30.38,,
1997-11-25,30.75,,
1997-11-26,30.5,,
1997-11-28,30.69,,
1997-12-01,31.19,,
1997-12-02,30.56,,
1997-12-03,30.38,,
1997-12-04,30.38,,
1997-12-05,30.63,,
1997-12-08,30.44,,
1997-12-09,30.09,,
1997-12-10,30.28,,
1997-12-11,31.0,,
1997-12-12,31.38,,
1997-12-15,31.66,,
1997-12-16,31.28,,
1997-12-17,30.53,,
1997-12-18,30.47,,
1997-12-19,30.0,,
1997-12-22,30.25,,
1997-12-23,30.03,,
1997-12-24,30.03,,
1997-12-26,30.19,,
1997-12-29,30.44,,
1997-12-30,30.63,,
1997-12-31,30.97,,
1998-01-02,30.81,,
1998-01-05,30.66,,
1998-01-06,30.97,,
1998-01-07,31.0,,
1998-01-08,31.0,,
1998-01-09,30.22,,
1998-01-12,30.91,,
1998-01-13,31.19,,
1998-01-14,31.03,,
1998-01-15,30.75,,
1998-01-16,30.75,,
1998-01-20,31.0,,
1998-01-21,30.91,,
1998-01-22,30.53,,
1998-01-23,30.06,,
1998-01-26,29.91,,
1998-01-27,30.22,,
1998-01-28,32.13,,
1998-01-29,32.5,,
1998-01-30,31.84,,
1998-02-02,31.38,,
1998-02-03,31.91,,
1998-02-04,31.84,,
1998-02-05,31.47,,
1998-02-06,32.0,,
1998-02-09,32.09,,
1998-02-10,31.81,,
1998-02-11,31.91,,
1998-02-12,32.28,,
1998-02-13,31.63,,
1998-02-17,32.28,,
1998-02-18,32.97,,
1998-02-19,32.41,,
1998-02-20,32.72,,
1998-02-23,33.34,,
1998-02-24,33.5,,
1998-02-25,33.47,,
1998-02-26,33.56,,
1998-02-27,33.34,,
1998-03-02,33.06,,
1998-03-03,33.16,,
1998-03-04,34.13,,
1998-03-05,34.38,,
1998-03-06,35.38,,
1998-03-09,35.84,,
1998-03-10,35.84,,
1998-03-11,35.5,,
1998-03-12,35.44,,
1998-03-13,35.47,,
1998-03-16,35.66,,
1998-03-17,35.53,,
1998-03-18,35.59,,
1998-03-19,35.75,,
1998-03-20,36.44,,
1998-03-23,35.97,,
1998-03-24,36.31,,
1998-03-25,36.41,,
1998-03-26,36.28,,
1998-03-27,35.72,,
1998-03-30,35.53,,
1998-03-31,35.81,,
1998-04-01,36.41,,
1998-04-02,37.19,,
1998-04-03,37.44,,
1998-04-06,37.72,,
1998-04-07,37.66,,
1998-04-08,37.09,,
1998-04-09,38.03,,
1998-04-13,37.66,,
1998-04-14,37.47,,
1998-04-15,37.38,,
1998-04-16,37.06,,
1998-04-17,37.47,,
1998-04-20,37.47,,
1998-04-21,36.5,,
1998-04-22,35.97,,
1998-04-23,35.34,,
1998-04-24,34.47,,
1998-04-27,35.0,,
1998-04-28,35.03,,
1998-04-29,35.44,,
1998-04-30,36.63,,
1998-05-01,36.53,,
1998-05-04,36.41,,
1998-05-05,36.22,,
1998-05-06,35.88,,
1998-05-07,35.09,,
1998-05-08,35.56,,
1998-05-11,35.5,,
1998-05-12,35.41,,
1998-05-13,35.19,,
1998-05-14,35.06,,
1998-05-15,34.91,,
1998-05-18,34.59,,
1998-05-19,34.66,,
1998-05-20,35.47,,
1998-05-21,35.16,,
1998-05-22,35.16,,
1998-05-26,34.78,,
1998-05-27,34.53,,
1998-05-28,34.66,,
1998-05-29,34.56,,
1998-06-01,35.5,,
1998-06-02,35.5,,
1998-06-03,35.38,,
1998-06-04,35.28,,
1998-06-05,36.19,,
1998-06-08,36.19,,
1998-06-09,36.16,,
1998-06-10,36.06,,
1998-06-11,35.34,,
1998-06-12,34.53,,
1998-06-15,34.88,,
1998-06-16,35.38,,
1998-06-17,35.94,,
1998-06-18,35.88,,
1998-06-19,35.84,,
1998-06-22,35.69,,
1998-06-23,35.91,,
1998-06-24,35.91,,
1998-06-25,35.19,,
1998-06-26,35.75,,
1998-06-29,35.72,,
1998-06-30,34.5,,
1998-07-01,35.19,,
1998-07-02,35.22,,
1998-07-06,35.94,,
1998-07-07,35.25,,
1998-07-08,33.38,,
1998-07-09,33.0,,
1998-07-10,32.5,,
1998-07-13,32.25,,
1998-07-14,32.47,,
1998-07-15,31.78,,
1998-07-16,32.53,,
1998-07-17,32.88,,
1998-07-20,32.34,,
1998-07-21,32.5,,
1998-07-22,32.13,,
1998-07-23,31.13,,
1998-07-24,32.44,,
1998-07-27,32.56,,
1998-07-28,31.88,,
1998-07-29,32.31,,
1998-07-30,32.47,,
1998-07-31,31.56,,
1998-08-03,32.06,,
1998-08-04,30.25,,
1998-08-05,30.75,,
1998-08-06,31.03,,
1998-08-07,31.06,,
1998-08-10,31.06,,
1998-08-11,31.09,,
1998-08-12,31.97,,
1998-08-13,31.53,,
1998-08-14,30.78,,
1998-08-17,31.31,,
1998-08-18,32.19,,
1998-08-19,31.69,,
1998-08-20,32.06,,
1998-08-21,32.09,,
1998-08-24,32.5,,
1998-08-25,33.41,,
1998-08-26,33.41,,
1998-08-27,33.22,,
1998-08-28,34.72,,
1998-08-31,35.0,,
1998-09-01,34.66,,
1998-09-02,33.13,,
1998-09-03,32.19,,
1998-09-04,32.91,,
1998-09-08,34.22,,
1998-09-09,33.53,,
1998-09-10,32.66,,
1998-09-11,33.19,,
1998-09-14,33.66,,
1998-09-15,34.16,,
1998-09-16,33.69,,
1998-09-17,32.78,,
1998-09-18,32.5,,
1998-09-21,32.44,,
1998-09-22,33.03,,
1998-09-23,34.31,,
1998-09-24,33.72,,
1998-09-25,33.56,,
1998-09-28,34.94,,
1998-09-29,34.78,,
1998-09-30,34.22,,
1998-10-01,33.91,,
1998-10-02,35.09,,
1998-10-05,35.72,,
1998-10-06,36.06,,
1998-10-07,36.34,,
1998-10-08,37.38,,
1998-10-09,36.88,,
1998-10-12,36.28,,
1998-10-13,35.84,,
1998-10-14,36.06,,
1998-10-15,36.94,,
1998-10-16,36.06,,
1998-10-19,36.56,,
1998-10-20,36.59,,
1998-10-21,37.47,,
1998-10-22,37.78,,
1998-10-23,36.81,,
1998-10-26,36.09,,
1998-10-27,35.69,,
1998-10-28,33.56,,
1998-10-29,33.16,,
1998-10-30,33.91,,
1998-11-02,34.66,,
1998-11-03,34.25,,
1998-11-04,33.84,,
1998-11-05,34.25,,
1998-11-06,33.5,,
1998-11-09,33.5,,
1998-11-10,33.0,,
1998-11-11,32.91,,
1998-11-12,32.56,,
1998-11-13,32.91,,
1998-11-16,33.75,,
1998-11-17,33.44,,
1998-11-18,33.72,,
1998-11-19,33.59,,
1998-11-20,34.09,,
1998-11-23,34.69,,
1998-11-24,34.47,,
1998-11-25,34.38,,
1998-11-27,34.38,,
1998-11-30,33.63,,
1998-12-01,33.81,,
1998-12-02,33.44,,
1998-12-03,33.0,,
1998-12-04,33.5,,
1998-12-07,33.81,,
1998-12-08,33.22,,
1998-12-09,32.81,,
1998-12-10,32.5,,
1998-12-11,31.81,,
1998-12-14,31.56,,
1998-12-15,31.53,,
1998-12-16,31.47,,
1998-12-17,30.91,,
1998-12-18,30.69,,
1998-12-21,30.81,,
1998-12-22,31.75,,
1998-12-23,32.88,,
1998-12-24,32.13,,
1998-12-28,32.03,,
1998-12-29,31.75,,
1998-12-30,31.16,,
1998-12-31,31.09,,
1999-01-04,31.16,,
1999-01-05,31.22,,
