date,XEL,XEL_EPS,PE Ratio
1980-02-14,5.0,0.51,9.803921568627452
1980-02-15,4.94,0.51,9.686274509803923
1980-02-19,4.97,0.51,9.745098039215685
1980-02-20,4.91,0.51,9.627450980392156
1980-02-21,4.91,0.51,9.627450980392156
1980-02-22,4.91,0.51,9.627450980392156
1980-02-25,4.84,0.51,9.490196078431373
1980-02-26,4.84,0.51,9.490196078431373
1980-02-27,4.78,0.51,9.372549019607844
1980-02-28,4.75,0.51,9.313725490196079
1980-02-29,4.84,0.51,9.490196078431373
1980-03-03,4.94,0.51,9.686274509803923
1980-03-04,4.84,0.51,9.490196078431373
1980-03-05,4.81,0.51,9.431372549019606
1980-03-06,4.72,0.51,9.254901960784313
1980-03-07,4.53,0.51,8.882352941176471
1980-03-10,4.63,0.51,9.07843137254902
1980-03-11,4.88,0.51,9.568627450980392
1980-03-12,4.78,0.51,9.372549019607844
1980-03-13,4.81,0.51,9.431372549019606
1980-03-14,4.81,0.51,9.431372549019606
1980-03-17,4.81,0.51,9.431372549019606
1980-03-18,4.94,0.51,9.686274509803923
1980-03-19,5.09,0.51,9.980392156862745
1980-03-20,5.16,0.51,10.117647058823529
1980-03-21,5.03,0.51,9.862745098039216
1980-03-24,5.03,0.51,9.862745098039216
1980-03-25,4.94,0.51,9.686274509803923
1980-03-26,4.94,0.51,9.686274509803923
1980-03-27,4.94,0.51,9.686274509803923
1980-03-28,4.81,0.51,9.431372549019606
1980-03-31,4.88,0.51,9.568627450980392
1980-04-01,4.94,0.51,9.686274509803923
1980-04-02,5.03,0.51,9.862745098039216
1980-04-03,5.09,0.51,9.980392156862745
1980-04-07,5.06,0.51,9.921568627450979
1980-04-08,5.09,0.51,9.980392156862745
1980-04-09,5.19,0.51,10.176470588235295
1980-04-10,5.34,0.51,10.470588235294118
1980-04-11,5.53,0.51,10.843137254901961
1980-04-14,5.53,0.51,10.843137254901961
1980-04-15,5.56,0.51,10.901960784313724
1980-04-16,5.69,0.51,11.15686274509804
1980-04-17,5.72,0.51,11.215686274509803
1980-04-18,5.78,0.51,11.333333333333334
1980-04-21,5.72,0.51,11.215686274509803
1980-04-22,5.78,0.51,11.333333333333334
1980-04-23,5.78,0.51,11.333333333333334
1980-04-24,5.88,0.51,11.529411764705882
1980-04-25,5.81,0.51,11.392156862745097
1980-04-28,5.88,0.51,11.529411764705882
1980-04-29,5.91,0.51,11.588235294117647
1980-04-30,5.84,0.51,11.450980392156863
1980-05-01,5.81,0.51,11.392156862745097
1980-05-02,5.81,0.51,11.392156862745097
1980-05-05,5.75,0.51,11.274509803921568
1980-05-06,5.75,0.51,11.274509803921568
1980-05-07,5.78,0.51,11.333333333333334
1980-05-08,5.75,0.51,11.274509803921568
1980-05-09,5.78,0.51,11.333333333333334
1980-05-12,5.81,0.51,11.392156862745097
1980-05-13,5.88,0.51,11.529411764705882
1980-05-14,5.78,0.51,11.333333333333334
1980-05-15,5.78,0.51,11.333333333333334
1980-05-16,5.78,0.51,11.333333333333334
1980-05-19,5.81,0.51,11.392156862745097
1980-05-20,5.81,0.51,11.392156862745097
1980-05-21,5.78,0.51,11.333333333333334
1980-05-22,5.78,0.51,11.333333333333334
1980-05-23,5.78,0.51,11.333333333333334
1980-05-27,5.84,0.51,11.450980392156863
1980-05-28,5.94,0.51,11.647058823529413
1980-05-29,5.91,0.51,11.588235294117647
1980-05-30,5.94,0.51,11.647058823529413
1980-06-02,5.91,0.51,11.588235294117647
1980-06-03,5.88,0.51,11.529411764705882
1980-06-04,5.91,0.51,11.588235294117647
1980-06-05,5.97,0.51,11.705882352941176
1980-06-06,5.84,0.51,11.450980392156863
1980-06-09,5.84,0.51,11.450980392156863
1980-06-10,5.97,0.51,11.705882352941176
1980-06-11,6.0,0.51,11.76470588235294
1980-06-12,5.97,0.51,11.705882352941176
1980-06-13,6.09,0.51,11.941176470588236
1980-06-16,6.22,0.51,12.196078431372548
1980-06-17,6.28,0.51,12.313725490196079
1980-06-18,6.22,0.51,12.196078431372548
1980-06-19,6.13,0.51,12.019607843137255
1980-06-20,6.09,0.51,11.941176470588236
1980-06-23,6.09,0.51,11.941176470588236
1980-06-24,6.13,0.51,12.019607843137255
1980-06-25,6.25,0.51,12.254901960784313
1980-06-26,6.28,0.51,12.313725490196079
1980-06-27,6.16,0.51,12.07843137254902
1980-06-30,6.22,0.51,12.196078431372548
1980-07-01,6.22,0.51,12.196078431372548
1980-07-02,6.19,0.51,12.137254901960786
1980-07-03,6.25,0.51,12.254901960784313
1980-07-07,6.22,0.51,12.196078431372548
1980-07-08,6.25,0.51,12.254901960784313
1980-07-09,6.22,0.51,12.196078431372548
1980-07-10,6.19,0.51,12.137254901960786
1980-07-11,6.19,0.51,12.137254901960786
1980-07-14,6.19,0.51,12.137254901960786
1980-07-15,6.19,0.51,12.137254901960786
1980-07-16,6.22,0.51,12.196078431372548
1980-07-17,6.19,0.51,12.137254901960786
1980-07-18,6.22,0.51,12.196078431372548
1980-07-21,6.22,0.51,12.196078431372548
1980-07-22,6.25,0.51,12.254901960784313
1980-07-23,6.25,0.51,12.254901960784313
1980-07-24,6.22,0.51,12.196078431372548
1980-07-25,6.25,0.51,12.254901960784313
1980-07-28,6.22,0.51,12.196078431372548
1980-07-29,6.25,0.51,12.254901960784313
1980-07-30,6.22,0.51,12.196078431372548
1980-07-31,6.19,0.51,12.137254901960786
1980-08-01,6.13,0.51,12.019607843137255
1980-08-04,6.03,0.51,11.823529411764707
1980-08-05,6.03,0.51,11.823529411764707
1980-08-06,5.84,0.51,11.450980392156863
1980-08-07,5.81,0.51,11.392156862745097
1980-08-08,5.91,0.51,11.588235294117647
1980-08-11,5.91,0.51,11.588235294117647
1980-08-12,5.91,0.51,11.588235294117647
1980-08-13,5.97,0.51,11.705882352941176
1980-08-14,5.88,0.51,11.529411764705882
1980-08-15,6.03,0.51,11.823529411764707
1980-08-18,5.94,0.51,11.647058823529413
1980-08-19,5.88,0.51,11.529411764705882
1980-08-20,5.88,0.51,11.529411764705882
1980-08-21,5.91,0.51,11.588235294117647
1980-08-22,5.97,0.51,11.705882352941176
1980-08-25,5.97,0.51,11.705882352941176
1980-08-26,6.0,0.51,11.76470588235294
1980-08-27,6.03,0.51,11.823529411764707
1980-08-28,5.97,0.51,11.705882352941176
1980-08-29,6.03,0.51,11.823529411764707
1980-09-02,6.16,0.51,12.07843137254902
1980-09-03,6.19,0.51,12.137254901960786
1980-09-04,6.19,0.51,12.137254901960786
1980-09-05,6.19,0.51,12.137254901960786
1980-09-08,6.16,0.51,12.07843137254902
1980-09-09,6.09,0.51,11.941176470588236
1980-09-10,6.16,0.51,12.07843137254902
1980-09-11,6.19,0.51,12.137254901960786
1980-09-12,6.16,0.51,12.07843137254902
1980-09-15,6.19,0.51,12.137254901960786
1980-09-16,6.22,0.51,12.196078431372548
1980-09-17,6.22,0.51,12.196078431372548
1980-09-18,6.22,0.51,12.196078431372548
1980-09-19,6.25,0.51,12.254901960784313
1980-09-22,6.19,0.51,12.137254901960786
1980-09-23,6.22,0.51,12.196078431372548
1980-09-24,6.25,0.51,12.254901960784313
1980-09-25,6.28,0.51,12.313725490196079
1980-09-26,6.25,0.51,12.254901960784313
1980-09-29,5.94,0.51,11.647058823529413
1980-09-30,5.91,0.51,11.588235294117647
1980-10-01,5.75,0.51,11.274509803921568
1980-10-02,5.72,0.51,11.215686274509803
1980-10-03,5.75,0.51,11.274509803921568
1980-10-06,5.75,0.51,11.274509803921568
1980-10-07,5.69,0.51,11.15686274509804
1980-10-08,5.69,0.51,11.15686274509804
1980-10-09,5.72,0.51,11.215686274509803
1980-10-10,5.72,0.51,11.215686274509803
1980-10-13,5.69,0.51,11.15686274509804
1980-10-14,5.75,0.51,11.274509803921568
1980-10-15,5.75,0.51,11.274509803921568
1980-10-16,5.75,0.51,11.274509803921568
1980-10-17,5.75,0.51,11.274509803921568
1980-10-20,5.81,0.51,11.392156862745097
1980-10-21,5.78,0.51,11.333333333333334
1980-10-22,5.81,0.51,11.392156862745097
1980-10-23,5.66,0.51,11.098039215686274
1980-10-24,5.66,0.51,11.098039215686274
1980-10-27,5.66,0.51,11.098039215686274
1980-10-28,5.47,0.51,10.72549019607843
1980-10-29,5.47,0.51,10.72549019607843
1980-10-30,5.44,0.51,10.666666666666668
1980-10-31,5.44,0.51,10.666666666666668
1980-11-03,5.38,0.51,10.549019607843137
1980-11-05,5.38,0.51,10.549019607843137
1980-11-06,5.34,0.51,10.470588235294118
1980-11-07,5.25,0.51,10.294117647058822
1980-11-10,5.25,0.51,10.294117647058822
1980-11-11,5.31,0.51,10.411764705882351
1980-11-12,5.47,0.51,10.72549019607843
1980-11-13,5.56,0.51,10.901960784313724
1980-11-14,5.56,0.51,10.901960784313724
1980-11-17,5.47,0.51,10.72549019607843
1980-11-18,5.53,0.51,10.843137254901961
1980-11-19,5.44,0.51,10.666666666666668
1980-11-20,5.34,0.51,10.470588235294118
1980-11-21,5.34,0.51,10.470588235294118
1980-11-24,5.34,0.51,10.470588235294118
1980-11-25,5.34,0.51,10.470588235294118
1980-11-26,5.31,0.51,10.411764705882351
1980-11-28,5.31,0.51,10.411764705882351
1980-12-01,5.31,0.51,10.411764705882351
1980-12-02,5.28,0.51,10.352941176470589
1980-12-03,5.34,0.51,10.470588235294118
1980-12-04,5.31,0.51,10.411764705882351
1980-12-05,5.31,0.51,10.411764705882351
1980-12-08,5.31,0.51,10.411764705882351
1980-12-09,5.28,0.51,10.352941176470589
1980-12-10,5.13,0.51,10.058823529411764
1980-12-11,5.19,0.51,10.176470588235295
1980-12-12,5.22,0.51,10.235294117647058
1980-12-15,5.16,0.51,10.117647058823529
1980-12-16,5.16,0.51,10.117647058823529
1980-12-17,5.16,0.51,10.117647058823529
1980-12-18,5.41,0.51,10.607843137254902
1980-12-19,5.59,0.51,10.96078431372549
1980-12-22,5.63,0.51,11.03921568627451
1980-12-23,5.66,0.51,11.098039215686274
1980-12-24,5.72,0.51,11.215686274509803
1980-12-26,5.75,0.51,11.274509803921568
1980-12-29,5.5,0.51,10.784313725490195
1980-12-30,5.41,0.51,10.607843137254902
1980-12-31,5.38,0.51,10.549019607843137
1981-01-02,5.41,0.51,10.607843137254902
1981-01-05,5.53,0.51,10.843137254901961
1981-01-06,5.63,0.51,11.03921568627451
1981-01-07,5.63,0.51,11.03921568627451
1981-01-08,5.63,0.51,11.03921568627451
1981-01-09,5.56,0.51,10.901960784313724
1981-01-12,5.56,0.51,10.901960784313724
1981-01-13,5.56,0.51,10.901960784313724
1981-01-14,5.56,0.51,10.901960784313724
1981-01-15,5.59,0.51,10.96078431372549
1981-01-16,5.59,0.51,10.96078431372549
1981-01-19,5.59,0.51,10.96078431372549
1981-01-20,5.59,0.51,10.96078431372549
1981-01-21,5.53,0.51,10.843137254901961
1981-01-22,5.41,0.51,10.607843137254902
1981-01-23,5.41,0.51,10.607843137254902
1981-01-26,5.25,0.51,10.294117647058822
1981-01-27,5.16,0.51,10.117647058823529
1981-01-28,5.13,0.51,10.058823529411764
1981-01-29,5.16,0.51,10.117647058823529
1981-01-30,5.25,0.51,10.294117647058822
1981-02-02,5.19,0.51,10.176470588235295
1981-02-03,5.16,0.51,10.117647058823529
1981-02-04,5.19,0.51,10.176470588235295
1981-02-05,5.25,0.51,10.294117647058822
1981-02-06,5.25,0.51,10.294117647058822
1981-02-09,5.19,0.51,10.176470588235295
1981-02-10,5.19,0.51,10.176470588235295
1981-02-11,5.19,0.51,10.176470588235295
1981-02-12,5.16,0.51,10.117647058823529
1981-02-13,5.09,0.51,9.980392156862745
1981-02-17,5.03,0.51,9.862745098039216
1981-02-18,5.0,0.51,9.803921568627452
1981-02-19,5.03,0.51,9.862745098039216
1981-02-20,5.09,0.51,9.980392156862745
1981-02-23,5.13,0.51,10.058823529411764
1981-02-24,5.25,0.51,10.294117647058822
1981-02-25,5.16,0.51,10.117647058823529
1981-02-26,5.13,0.51,10.058823529411764
1981-02-27,5.09,0.51,9.980392156862745
1981-03-02,5.13,0.51,10.058823529411764
1981-03-03,5.16,0.51,10.117647058823529
1981-03-04,5.13,0.51,10.058823529411764
1981-03-05,5.25,0.51,10.294117647058822
1981-03-06,5.28,0.51,10.352941176470589
1981-03-09,5.38,0.51,10.549019607843137
1981-03-10,5.31,0.51,10.411764705882351
1981-03-11,5.31,0.51,10.411764705882351
1981-03-12,5.34,0.51,10.470588235294118
1981-03-13,5.34,0.51,10.470588235294118
1981-03-16,5.28,0.51,10.352941176470589
1981-03-17,5.38,0.51,10.549019607843137
1981-03-18,5.38,0.51,10.549019607843137
1981-03-19,5.44,0.51,10.666666666666668
1981-03-20,5.44,0.51,10.666666666666668
1981-03-23,5.44,0.51,10.666666666666668
1981-03-24,5.47,0.51,10.72549019607843
1981-03-25,5.5,0.51,10.784313725490195
1981-03-26,5.38,0.51,10.549019607843137
1981-03-27,5.38,0.51,10.549019607843137
1981-03-30,5.41,0.51,10.607843137254902
1981-03-31,5.25,0.51,10.294117647058822
1981-04-01,5.22,0.51,10.235294117647058
1981-04-02,5.25,0.51,10.294117647058822
1981-04-03,5.25,0.51,10.294117647058822
1981-04-06,5.28,0.51,10.352941176470589
1981-04-07,5.25,0.51,10.294117647058822
1981-04-08,5.22,0.51,10.235294117647058
1981-04-09,5.19,0.51,10.176470588235295
1981-04-10,5.25,0.51,10.294117647058822
1981-04-13,5.19,0.51,10.176470588235295
1981-04-14,5.25,0.51,10.294117647058822
1981-04-15,5.28,0.51,10.352941176470589
1981-04-16,5.38,0.51,10.549019607843137
1981-04-20,5.41,0.51,10.607843137254902
1981-04-21,5.41,0.51,10.607843137254902
1981-04-22,5.38,0.51,10.549019607843137
1981-04-23,5.44,0.51,10.666666666666668
1981-04-24,5.5,0.51,10.784313725490195
1981-04-27,5.63,0.51,11.03921568627451
1981-04-28,5.72,0.51,11.215686274509803
1981-04-29,5.75,0.51,11.274509803921568
1981-04-30,5.75,0.51,11.274509803921568
1981-05-01,5.75,0.51,11.274509803921568
1981-05-04,5.63,0.51,11.03921568627451
1981-05-05,5.59,0.51,10.96078431372549
1981-05-06,5.63,0.51,11.03921568627451
1981-05-07,5.66,0.51,11.098039215686274
1981-05-08,5.66,0.51,11.098039215686274
1981-05-11,5.66,0.51,11.098039215686274
1981-05-12,5.69,0.51,11.15686274509804
1981-05-13,5.91,0.51,11.588235294117647
1981-05-14,5.81,0.51,11.392156862745097
1981-05-15,5.88,0.51,11.529411764705882
1981-05-18,5.84,0.51,11.450980392156863
1981-05-19,5.81,0.51,11.392156862745097
1981-05-20,5.81,0.51,11.392156862745097
1981-05-21,5.81,0.51,11.392156862745097
1981-05-22,5.84,0.51,11.450980392156863
1981-05-26,5.88,0.51,11.529411764705882
1981-05-27,5.91,0.51,11.588235294117647
1981-05-28,5.97,0.51,11.705882352941176
1981-05-29,5.94,0.51,11.647058823529413
1981-06-01,6.09,0.51,11.941176470588236
1981-06-02,6.09,0.51,11.941176470588236
1981-06-03,6.06,0.51,11.88235294117647
1981-06-04,6.06,0.51,11.88235294117647
1981-06-05,6.06,0.51,11.88235294117647
1981-06-08,6.16,0.51,12.07843137254902
1981-06-09,6.31,0.51,12.372549019607842
1981-06-10,6.41,0.51,12.568627450980392
1981-06-11,6.59,0.51,12.92156862745098
1981-06-12,6.59,0.51,12.92156862745098
1981-06-15,6.66,0.51,13.058823529411764
1981-06-16,6.63,0.51,13.0
1981-06-17,6.59,0.51,12.92156862745098
1981-06-18,6.41,0.51,12.568627450980392
1981-06-19,6.38,0.51,12.509803921568627
1981-06-22,6.38,0.51,12.509803921568627
1981-06-23,6.38,0.51,12.509803921568627
1981-06-24,6.38,0.51,12.509803921568627
1981-06-25,6.38,0.51,12.509803921568627
1981-06-26,6.47,0.51,12.686274509803921
1981-06-29,6.22,0.51,12.196078431372548
1981-06-30,6.31,0.51,12.372549019607842
1981-07-01,6.22,0.51,12.196078431372548
1981-07-02,6.25,0.51,12.254901960784313
1981-07-06,6.25,0.51,12.254901960784313
1981-07-07,6.25,0.51,12.254901960784313
1981-07-08,6.22,0.51,12.196078431372548
1981-07-09,6.25,0.51,12.254901960784313
1981-07-10,6.25,0.51,12.254901960784313
1981-07-13,6.25,0.51,12.254901960784313
1981-07-14,6.25,0.51,12.254901960784313
1981-07-15,6.31,0.51,12.372549019607842
1981-07-16,6.28,0.51,12.313725490196079
1981-07-17,6.28,0.51,12.313725490196079
1981-07-20,6.19,0.51,12.137254901960786
1981-07-21,6.06,0.51,11.88235294117647
1981-07-22,6.06,0.51,11.88235294117647
1981-07-23,6.0,0.51,11.76470588235294
1981-07-24,6.06,0.51,11.88235294117647
1981-07-27,6.13,0.51,12.019607843137255
1981-07-28,6.09,0.51,11.941176470588236
1981-07-29,6.09,0.51,11.941176470588236
1981-07-30,6.09,0.51,11.941176470588236
1981-07-31,6.03,0.51,11.823529411764707
1981-08-03,6.06,0.51,11.88235294117647
1981-08-04,6.06,0.51,11.88235294117647
1981-08-05,6.25,0.51,12.254901960784313
1981-08-06,6.25,0.51,12.254901960784313
1981-08-07,6.31,0.51,12.372549019607842
1981-08-10,6.38,0.51,12.509803921568627
1981-08-11,6.44,0.51,12.627450980392158
1981-08-12,6.44,0.51,12.627450980392158
1981-08-13,6.44,0.51,12.627450980392158
1981-08-14,6.5,0.51,12.745098039215685
1981-08-17,6.47,0.51,12.686274509803921
1981-08-18,6.34,0.51,12.431372549019608
1981-08-19,6.41,0.51,12.568627450980392
1981-08-20,6.5,0.51,12.745098039215685
1981-08-21,6.5,0.51,12.745098039215685
1981-08-24,6.44,0.51,12.627450980392158
1981-08-25,6.38,0.51,12.509803921568627
1981-08-26,6.34,0.51,12.431372549019608
1981-08-27,6.22,0.51,12.196078431372548
1981-08-28,6.31,0.51,12.372549019607842
1981-08-31,6.28,0.51,12.313725490196079
1981-09-01,6.19,0.51,12.137254901960786
1981-09-02,6.13,0.51,12.019607843137255
1981-09-03,6.03,0.51,11.823529411764707
1981-09-04,6.0,0.51,11.76470588235294
1981-09-08,5.81,0.51,11.392156862745097
1981-09-09,5.88,0.51,11.529411764705882
1981-09-10,5.81,0.51,11.392156862745097
1981-09-11,5.88,0.51,11.529411764705882
1981-09-14,5.84,0.51,11.450980392156863
1981-09-15,5.91,0.51,11.588235294117647
1981-09-16,5.88,0.51,11.529411764705882
1981-09-17,5.81,0.51,11.392156862745097
1981-09-18,5.75,0.51,11.274509803921568
1981-09-21,5.81,0.51,11.392156862745097
1981-09-22,5.84,0.51,11.450980392156863
1981-09-23,5.88,0.51,11.529411764705882
1981-09-24,5.91,0.51,11.588235294117647
1981-09-25,5.94,0.51,11.647058823529413
1981-09-28,5.84,0.51,11.450980392156863
1981-09-29,5.75,0.51,11.274509803921568
1981-09-30,5.69,0.51,11.15686274509804
1981-10-01,5.75,0.51,11.274509803921568
1981-10-02,5.91,0.51,11.588235294117647
1981-10-05,6.03,0.51,11.823529411764707
1981-10-06,6.16,0.51,12.07843137254902
1981-10-07,6.31,0.51,12.372549019607842
1981-10-08,6.28,0.51,12.313725490196079
1981-10-09,6.34,0.51,12.431372549019608
1981-10-12,6.28,0.51,12.313725490196079
1981-10-13,6.31,0.51,12.372549019607842
1981-10-14,6.31,0.51,12.372549019607842
1981-10-15,6.31,0.51,12.372549019607842
1981-10-16,6.31,0.51,12.372549019607842
1981-10-19,6.31,0.51,12.372549019607842
1981-10-20,6.38,0.51,12.509803921568627
1981-10-21,6.38,0.51,12.509803921568627
1981-10-22,6.34,0.51,12.431372549019608
1981-10-23,6.28,0.51,12.313725490196079
1981-10-26,6.19,0.51,12.137254901960786
1981-10-27,6.28,0.51,12.313725490196079
1981-10-28,6.31,0.51,12.372549019607842
1981-10-29,6.31,0.51,12.372549019607842
1981-10-30,6.34,0.51,12.431372549019608
1981-11-02,6.38,0.51,12.509803921568627
1981-11-03,6.44,0.51,12.627450980392158
1981-11-04,6.41,0.51,12.568627450980392
1981-11-05,6.41,0.51,12.568627450980392
1981-11-06,6.47,0.51,12.686274509803921
1981-11-09,6.47,0.51,12.686274509803921
1981-11-10,6.44,0.51,12.627450980392158
1981-11-11,6.53,0.51,12.803921568627452
1981-11-12,6.63,0.51,13.0
1981-11-13,6.53,0.51,12.803921568627452
1981-11-16,6.59,0.51,12.92156862745098
1981-11-17,6.59,0.51,12.92156862745098
1981-11-18,6.56,0.51,12.862745098039214
1981-11-19,6.56,0.51,12.862745098039214
1981-11-20,6.53,0.51,12.803921568627452
1981-11-23,6.53,0.51,12.803921568627452
1981-11-24,6.59,0.51,12.92156862745098
1981-11-25,6.59,0.51,12.92156862745098
1981-11-27,6.53,0.51,12.803921568627452
1981-11-30,6.56,0.51,12.862745098039214
1981-12-01,6.53,0.51,12.803921568627452
1981-12-02,6.41,0.51,12.568627450980392
1981-12-03,6.44,0.51,12.627450980392158
1981-12-04,6.53,0.51,12.803921568627452
1981-12-07,6.53,0.51,12.803921568627452
1981-12-08,6.56,0.51,12.862745098039214
1981-12-09,6.53,0.51,12.803921568627452
1981-12-10,6.53,0.51,12.803921568627452
1981-12-11,6.53,0.51,12.803921568627452
1981-12-14,6.53,0.51,12.803921568627452
1981-12-15,6.5,0.51,12.745098039215685
1981-12-16,6.38,0.51,12.509803921568627
1981-12-17,6.38,0.51,12.509803921568627
1981-12-18,6.44,0.51,12.627450980392158
1981-12-21,6.44,0.51,12.627450980392158
1981-12-22,6.41,0.51,12.568627450980392
1981-12-23,6.28,0.51,12.313725490196079
1981-12-24,6.28,0.51,12.313725490196079
1981-12-28,6.25,0.51,12.254901960784313
1981-12-29,6.03,0.51,11.823529411764707
1981-12-30,6.09,0.51,11.941176470588236
1981-12-31,6.03,0.51,11.823529411764707
1982-01-04,6.06,0.51,11.88235294117647
1982-01-05,6.0,0.51,11.76470588235294
1982-01-06,5.91,0.51,11.588235294117647
1982-01-07,5.88,0.51,11.529411764705882
1982-01-08,6.0,0.51,11.76470588235294
1982-01-11,6.0,0.51,11.76470588235294
1982-01-12,6.06,0.51,11.88235294117647
1982-01-13,6.06,0.51,11.88235294117647
1982-01-14,6.0,0.51,11.76470588235294
1982-01-15,6.09,0.51,11.941176470588236
1982-01-18,6.16,0.51,12.07843137254902
1982-01-19,6.09,0.51,11.941176470588236
1982-01-20,6.09,0.51,11.941176470588236
1982-01-21,6.13,0.51,12.019607843137255
1982-01-22,6.28,0.51,12.313725490196079
1982-01-25,6.31,0.51,12.372549019607842
1982-01-26,6.38,0.51,12.509803921568627
1982-01-27,6.38,0.51,12.509803921568627
1982-01-28,6.38,0.51,12.509803921568627
1982-01-29,6.44,0.51,12.627450980392158
1982-02-01,6.44,0.51,12.627450980392158
1982-02-02,6.38,0.51,12.509803921568627
1982-02-03,6.22,0.51,12.196078431372548
1982-02-04,6.22,0.51,12.196078431372548
1982-02-05,6.38,0.51,12.509803921568627
1982-02-08,6.34,0.51,12.431372549019608
1982-02-09,6.28,0.51,12.313725490196079
1982-02-10,6.38,0.51,12.509803921568627
1982-02-11,6.28,0.51,12.313725490196079
1982-02-12,6.28,0.51,12.313725490196079
1982-02-16,6.22,0.51,12.196078431372548
1982-02-17,6.25,0.51,12.254901960784313
1982-02-18,6.31,0.51,12.372549019607842
1982-02-19,6.31,0.51,12.372549019607842
1982-02-22,6.38,0.51,12.509803921568627
1982-02-23,6.44,0.51,12.627450980392158
1982-02-24,6.5,0.51,12.745098039215685
1982-02-25,6.56,0.51,12.862745098039214
1982-02-26,6.5,0.51,12.745098039215685
1982-03-01,6.63,0.51,13.0
1982-03-02,6.72,0.51,13.176470588235293
1982-03-03,6.72,0.51,13.176470588235293
1982-03-04,6.81,0.51,13.352941176470587
1982-03-05,6.88,0.51,13.490196078431373
1982-03-08,6.94,0.51,13.607843137254903
1982-03-09,6.88,0.51,13.490196078431373
1982-03-10,6.81,0.51,13.352941176470587
1982-03-11,6.69,0.51,13.11764705882353
1982-03-12,6.66,0.51,13.058823529411764
1982-03-15,6.72,0.51,13.176470588235293
1982-03-16,6.69,0.51,13.11764705882353
1982-03-17,6.69,0.51,13.11764705882353
1982-03-18,6.72,0.51,13.176470588235293
1982-03-19,6.81,0.51,13.352941176470587
1982-03-22,6.84,0.51,13.411764705882353
1982-03-23,6.84,0.51,13.411764705882353
1982-03-24,6.81,0.51,13.352941176470587
1982-03-25,6.78,0.51,13.294117647058824
1982-03-26,6.75,0.51,13.235294117647058
1982-03-29,6.75,0.51,13.235294117647058
1982-03-30,6.56,0.51,12.862745098039214
1982-03-31,6.56,0.51,12.862745098039214
1982-04-01,6.56,0.51,12.862745098039214
1982-04-02,6.56,0.51,12.862745098039214
1982-04-05,6.56,0.51,12.862745098039214
1982-04-06,6.44,0.51,12.627450980392158
1982-04-07,6.41,0.51,12.568627450980392
1982-04-08,6.34,0.51,12.431372549019608
1982-04-12,6.38,0.51,12.509803921568627
1982-04-13,6.5,0.51,12.745098039215685
1982-04-14,6.44,0.51,12.627450980392158
1982-04-15,6.53,0.51,12.803921568627452
1982-04-16,6.56,0.51,12.862745098039214
1982-04-19,6.72,0.51,13.176470588235293
1982-04-20,6.66,0.51,13.058823529411764
1982-04-21,6.63,0.51,13.0
1982-04-22,6.63,0.51,13.0
1982-04-23,6.66,0.51,13.058823529411764
1982-04-26,6.66,0.51,13.058823529411764
1982-04-27,6.69,0.51,13.11764705882353
1982-04-28,6.75,0.51,13.235294117647058
1982-04-29,6.75,0.51,13.235294117647058
1982-04-30,6.69,0.51,13.11764705882353
1982-05-03,6.69,0.51,13.11764705882353
1982-05-04,6.69,0.51,13.11764705882353
1982-05-05,6.75,0.51,13.235294117647058
1982-05-06,6.88,0.51,13.490196078431373
1982-05-07,6.91,0.51,13.549019607843137
1982-05-10,6.88,0.51,13.490196078431373
1982-05-11,6.94,0.51,13.607843137254903
1982-05-12,6.94,0.51,13.607843137254903
1982-05-13,6.94,0.51,13.607843137254903
1982-05-14,6.97,0.51,13.666666666666666
1982-05-17,6.94,0.51,13.607843137254903
1982-05-18,6.84,0.51,13.411764705882353
1982-05-19,6.81,0.51,13.352941176470587
1982-05-20,6.88,0.51,13.490196078431373
1982-05-21,6.97,0.51,13.666666666666666
1982-05-24,6.94,0.51,13.607843137254903
1982-05-25,6.94,0.51,13.607843137254903
1982-05-26,6.94,0.51,13.607843137254903
1982-05-27,6.97,0.51,13.666666666666666
1982-05-28,6.94,0.51,13.607843137254903
1982-06-01,6.94,0.51,13.607843137254903
1982-06-02,7.0,0.51,13.72549019607843
1982-06-03,7.0,0.51,13.72549019607843
1982-06-04,6.94,0.51,13.607843137254903
1982-06-07,6.94,0.51,13.607843137254903
1982-06-08,6.97,0.51,13.666666666666666
1982-06-09,6.94,0.51,13.607843137254903
1982-06-10,6.97,0.51,13.666666666666666
1982-06-11,6.97,0.51,13.666666666666666
1982-06-14,6.94,0.51,13.607843137254903
1982-06-15,7.0,0.51,13.72549019607843
1982-06-16,7.0,0.51,13.72549019607843
1982-06-17,6.97,0.51,13.666666666666666
1982-06-18,6.94,0.51,13.607843137254903
1982-06-21,6.94,0.51,13.607843137254903
1982-06-22,6.94,0.51,13.607843137254903
1982-06-23,6.94,0.51,13.607843137254903
1982-06-24,6.88,0.51,13.490196078431373
1982-06-25,6.78,0.51,13.294117647058824
1982-06-28,6.84,0.51,13.411764705882353
1982-06-29,6.63,0.51,13.0
1982-06-30,6.63,0.51,13.0
1982-07-01,6.63,0.51,13.0
1982-07-02,6.59,0.51,12.92156862745098
1982-07-06,6.59,0.51,12.92156862745098
1982-07-07,6.59,0.51,12.92156862745098
1982-07-08,6.63,0.51,13.0
1982-07-09,6.72,0.51,13.176470588235293
1982-07-12,6.88,0.51,13.490196078431373
1982-07-13,6.88,0.51,13.490196078431373
1982-07-14,6.84,0.51,13.411764705882353
