date,UNP,UNP_EPS,PE Ratio
1995-09-29,11.14,,
1995-10-02,11.09,,
1995-10-03,11.09,,
1995-10-04,10.91,,
1995-10-05,10.93,,
1995-10-06,10.88,,
1995-10-09,10.63,,
1995-10-10,10.72,,
1995-10-11,10.84,,
1995-10-12,10.86,,
1995-10-13,10.99,,
1995-10-16,11.12,,
1995-10-17,11.18,,
1995-10-18,11.22,,
1995-10-19,11.14,,
1995-10-20,11.2,,
1995-10-23,11.03,,
1995-10-24,11.14,,
1995-10-25,11.01,,
1995-10-26,10.82,,
1995-10-27,10.76,,
1995-10-30,10.91,,
1995-10-31,10.99,,
1995-11-01,10.72,,
1995-11-02,11.09,,
1995-11-03,11.05,,
1995-11-06,11.09,,
1995-11-07,10.93,,
1995-11-08,10.99,,
1995-11-09,10.86,,
1995-11-10,11.18,,
1995-11-13,11.05,,
1995-11-14,10.97,,
1995-11-15,10.88,,
1995-11-16,10.88,,
1995-11-17,10.88,,
1995-11-20,11.03,,
1995-11-21,10.99,,
1995-11-22,11.14,,
1995-11-24,11.14,,
1995-11-27,11.24,,
1995-11-28,11.3,,
1995-11-29,11.41,,
1995-11-30,11.39,,
1995-12-01,11.6,,
1995-12-04,11.75,,
1995-12-05,11.47,,
1995-12-06,11.43,,
1995-12-07,11.43,,
1995-12-08,11.28,,
1995-12-11,11.2,,
1995-12-12,11.09,,
1995-12-13,11.28,,
1995-12-14,11.41,,
1995-12-15,11.24,,
1995-12-18,11.07,,
1995-12-19,10.97,,
1995-12-20,10.93,,
1995-12-21,10.93,,
1995-12-22,10.99,,
1995-12-26,10.97,,
1995-12-27,11.16,,
1995-12-28,11.37,,
1995-12-29,11.09,,
1996-01-02,11.3,,
1996-01-03,11.33,,
1996-01-04,11.54,,
1996-01-05,11.28,,
1996-01-08,11.37,,
1996-01-09,11.48,,
1996-01-10,11.39,,
1996-01-11,11.39,,
1996-01-12,11.39,,
1996-01-15,11.51,,
1996-01-16,11.47,,
1996-01-17,11.41,,
1996-01-18,11.18,,
1996-01-19,11.26,,
1996-01-22,10.93,,
1996-01-23,11.16,,
1996-01-24,11.22,,
1996-01-25,10.93,,
1996-01-26,11.01,,
1996-01-29,10.88,,
1996-01-30,10.84,,
1996-01-31,11.2,,
1996-02-01,11.14,,
1996-02-02,11.14,,
1996-02-05,11.14,,
1996-02-06,11.47,,
1996-02-07,11.43,,
1996-02-08,11.6,,
1996-02-09,11.6,,
1996-02-12,11.56,,
1996-02-13,11.58,,
1996-02-14,11.6,,
1996-02-15,11.3,,
1996-02-16,11.3,,
1996-02-20,11.28,,
1996-02-21,11.35,,
1996-02-22,11.6,,
1996-02-23,11.45,,
1996-02-26,11.33,,
1996-02-27,11.3,,
1996-02-28,11.18,,
1996-02-29,11.09,,
1996-03-01,11.18,,
1996-03-04,11.51,,
1996-03-05,11.37,,
1996-03-06,11.35,,
1996-03-07,11.56,,
1996-03-08,11.37,,
1996-03-11,11.58,,
1996-03-12,11.51,,
1996-03-13,11.56,,
1996-03-14,11.98,,
1996-03-15,11.81,,
1996-03-18,12.17,,
1996-03-19,12.21,,
1996-03-20,12.0,,
1996-03-21,11.94,,
1996-03-22,11.96,,
1996-03-25,11.54,,
1996-03-26,11.68,,
1996-03-27,11.58,,
1996-03-28,11.64,,
1996-03-29,11.54,,
1996-04-01,11.37,,
1996-04-02,11.66,,
1996-04-03,11.51,,
1996-04-04,11.35,,
1996-04-08,11.24,,
1996-04-09,11.33,,
1996-04-10,11.14,,
1996-04-11,11.07,,
1996-04-12,11.09,,
1996-04-15,11.2,,
1996-04-16,11.41,,
1996-04-17,11.39,,
1996-04-18,11.79,,
1996-04-19,11.64,,
1996-04-22,11.6,,
1996-04-23,11.54,,
1996-04-24,11.6,,
1996-04-25,11.54,,
1996-04-26,11.49,,
1996-04-29,11.45,,
1996-04-30,11.45,,
1996-05-01,11.54,,
1996-05-02,11.54,,
1996-05-03,11.49,,
1996-05-06,11.39,,
1996-05-07,11.41,,
1996-05-08,11.35,,
1996-05-09,11.35,,
1996-05-10,11.47,,
1996-05-13,11.54,,
1996-05-14,11.7,,
1996-05-15,11.81,,
1996-05-16,11.72,,
1996-05-17,11.77,,
1996-05-20,11.72,,
1996-05-21,11.94,,
1996-05-22,12.08,,
1996-05-23,11.87,,
1996-05-24,11.98,,
1996-05-28,11.96,,
1996-05-29,11.79,,
1996-05-30,11.75,,
1996-05-31,11.79,,
1996-06-03,11.94,,
1996-06-04,11.94,,
1996-06-05,12.15,,
1996-06-06,12.0,,
1996-06-07,11.94,,
1996-06-10,11.87,,
1996-06-11,11.87,,
1996-06-12,11.72,,
1996-06-13,11.68,,
1996-06-14,11.6,,
1996-06-17,11.56,,
1996-06-18,11.64,,
1996-06-19,11.56,,
1996-06-20,11.66,,
1996-06-21,11.75,,
1996-06-24,11.85,,
1996-06-25,11.75,,
1996-06-26,11.7,,
1996-06-27,11.79,,
1996-06-28,11.75,,
1996-07-01,12.17,,
1996-07-02,12.12,,
1996-07-03,12.23,,
1996-07-05,11.85,,
1996-07-08,12.04,,
1996-07-09,12.23,,
1996-07-10,12.23,,
1996-07-11,11.98,,
1996-07-12,11.87,,
1996-07-15,11.51,,
1996-07-16,11.47,,
1996-07-17,11.49,,
1996-07-18,11.6,,
1996-07-19,11.62,,
1996-07-22,11.6,,
1996-07-23,11.58,,
1996-07-24,11.49,,
1996-07-25,11.6,,
1996-07-26,11.66,,
1996-07-29,11.6,,
1996-07-30,11.66,,
1996-07-31,11.51,,
1996-08-01,11.62,,
1996-08-02,11.7,,
1996-08-05,11.81,,
1996-08-06,11.87,,
1996-08-07,11.91,,
1996-08-08,11.87,,
1996-08-09,11.85,,
1996-08-12,11.94,,
1996-08-13,11.98,,
1996-08-14,12.04,,
1996-08-15,12.06,,
1996-08-16,12.12,,
1996-08-19,12.17,,
1996-08-20,12.25,,
1996-08-21,12.31,,
1996-08-22,12.31,,
1996-08-23,12.23,,
1996-08-26,12.15,,
1996-08-27,12.21,,
1996-08-28,12.31,,
1996-08-29,12.21,,
1996-08-30,12.25,,
1996-09-03,12.15,,
1996-09-04,11.98,,
1996-09-05,11.94,,
1996-09-06,11.94,,
1996-09-09,12.02,,
1996-09-10,12.0,,
1996-09-11,12.04,,
1996-09-12,12.27,,
1996-09-13,12.4,,
1996-09-16,12.46,,
1996-09-17,12.4,,
1996-09-18,12.31,,
1996-09-19,12.44,,
1996-09-20,12.46,,
1996-09-23,12.4,,
1996-09-24,12.25,,
1996-09-25,12.06,,
1996-09-26,12.19,,
1996-09-27,12.27,,
1996-09-30,12.31,,
1996-10-01,12.25,,
1996-10-02,12.31,,
1996-10-03,12.21,,
1996-10-04,12.36,,
1996-10-07,12.33,,
1996-10-08,12.38,,
1996-10-09,12.33,,
1996-10-10,12.19,,
1996-10-11,12.31,,
1996-10-14,12.33,,
1996-10-15,12.5,,
1996-10-16,12.84,,
1996-10-17,13.47,,
1996-10-18,13.88,,
1996-10-21,14.16,,
1996-10-22,14.44,,
1996-10-23,14.47,,
1996-10-24,14.16,,
1996-10-25,14.06,,
1996-10-28,13.84,,
1996-10-29,13.81,,
1996-10-30,13.81,,
1996-10-31,14.03,,
1996-11-01,14.0,,
1996-11-04,14.0,,
1996-11-05,14.09,,
1996-11-06,14.19,,
1996-11-07,14.06,,
1996-11-08,14.09,,
1996-11-11,14.13,,
1996-11-12,14.13,,
1996-11-13,14.16,,
1996-11-14,14.22,,
1996-11-15,14.28,,
1996-11-18,14.16,,
1996-11-19,14.16,,
1996-11-20,14.13,,
1996-11-21,14.13,,
1996-11-22,14.25,,
1996-11-25,14.47,,
1996-11-26,14.53,,
1996-11-27,14.5,,
1996-11-29,14.56,,
1996-12-02,14.44,,
1996-12-03,14.47,,
1996-12-04,14.22,,
1996-12-05,14.47,,
1996-12-06,14.34,,
1996-12-09,14.47,,
1996-12-10,14.53,,
1996-12-11,14.38,,
1996-12-12,14.03,,
1996-12-13,14.34,,
1996-12-16,14.22,,
1996-12-17,14.19,,
1996-12-18,14.5,,
1996-12-19,14.81,,
1996-12-20,15.13,,
1996-12-23,15.03,,
1996-12-24,15.16,,
1996-12-26,15.34,,
1996-12-27,15.28,,
1996-12-30,15.34,,
1996-12-31,15.03,,
1997-01-02,14.84,,
1997-01-03,15.19,,
1997-01-06,15.38,,
1997-01-07,15.22,,
1997-01-08,15.0,,
1997-01-09,15.31,,
1997-01-10,15.53,,
1997-01-13,15.66,,
1997-01-14,15.91,,
1997-01-15,15.84,,
1997-01-16,15.66,,
1997-01-17,15.47,,
1997-01-20,15.47,,
1997-01-21,15.75,,
1997-01-22,15.81,,
1997-01-23,15.41,,
1997-01-24,15.16,,
1997-01-27,15.34,,
1997-01-28,15.38,,
1997-01-29,15.63,,
1997-01-30,15.25,,
1997-01-31,15.0,,
1997-02-03,14.97,,
1997-02-04,15.25,,
1997-02-05,15.06,,
1997-02-06,15.03,,
1997-02-07,15.03,,
1997-02-10,15.03,,
1997-02-11,15.03,,
1997-02-12,15.06,,
1997-02-13,14.94,,
1997-02-14,15.03,,
1997-02-18,15.03,,
1997-02-19,14.91,,
1997-02-20,15.0,,
1997-02-21,15.19,,
1997-02-24,15.31,,
1997-02-25,15.31,,
1997-02-26,15.06,,
1997-02-27,14.84,,
1997-02-28,15.06,,
1997-03-03,15.38,,
1997-03-04,15.5,,
1997-03-05,15.53,,
1997-03-06,15.53,,
1997-03-07,15.53,,
1997-03-10,15.41,,
1997-03-11,15.31,,
1997-03-12,15.31,,
1997-03-13,14.88,,
1997-03-14,15.09,,
1997-03-17,15.06,,
1997-03-18,15.28,,
1997-03-19,14.94,,
1997-03-20,14.72,,
1997-03-21,15.0,,
1997-03-24,15.22,,
1997-03-25,14.94,,
1997-03-26,14.94,,
1997-03-27,14.63,,
1997-03-31,14.19,,
1997-04-01,14.19,,
1997-04-02,14.41,,
1997-04-03,14.34,,
1997-04-04,14.34,,
1997-04-07,14.47,,
1997-04-08,14.59,,
1997-04-09,14.63,,
1997-04-10,14.75,,
1997-04-11,14.28,,
1997-04-14,14.28,,
1997-04-15,14.34,,
1997-04-16,14.53,,
1997-04-17,14.75,,
1997-04-18,14.81,,
1997-04-21,15.06,,
1997-04-22,14.66,,
1997-04-23,15.03,,
1997-04-24,15.25,,
1997-04-25,15.22,,
1997-04-28,15.34,,
1997-04-29,15.59,,
1997-04-30,15.94,,
1997-05-01,15.81,,
1997-05-02,16.25,,
1997-05-05,16.31,,
1997-05-06,16.31,,
1997-05-07,16.28,,
1997-05-08,16.53,,
1997-05-09,16.44,,
1997-05-12,16.53,,
1997-05-13,16.66,,
1997-05-14,16.75,,
1997-05-15,16.75,,
1997-05-16,16.78,,
1997-05-19,16.81,,
1997-05-20,16.78,,
1997-05-21,16.94,,
1997-05-22,17.06,,
1997-05-23,17.31,,
1997-05-27,17.09,,
1997-05-28,16.91,,
1997-05-29,17.09,,
1997-05-30,16.94,,
1997-06-02,16.88,,
1997-06-03,17.13,,
1997-06-04,17.03,,
1997-06-05,16.97,,
1997-06-06,17.0,,
1997-06-09,16.94,,
1997-06-10,17.16,,
1997-06-11,17.0,,
1997-06-12,17.0,,
1997-06-13,17.25,,
1997-06-16,17.41,,
1997-06-17,17.5,,
1997-06-18,17.47,,
1997-06-19,17.63,,
1997-06-20,17.91,,
1997-06-23,17.69,,
1997-06-24,17.58,,
1997-06-25,17.56,,
1997-06-26,17.22,,
1997-06-27,17.28,,
1997-06-30,17.45,,
1997-07-01,17.56,,
1997-07-02,17.5,,
1997-07-03,17.53,,
1997-07-07,17.55,,
1997-07-08,17.94,,
1997-07-09,17.88,,
1997-07-10,17.95,,
1997-07-11,17.98,,
1997-07-14,17.84,,
1997-07-15,18.11,,
1997-07-16,18.0,,
1997-07-17,17.89,,
1997-07-18,17.41,,
1997-07-21,17.38,,
1997-07-22,17.86,,
1997-07-23,18.09,,
1997-07-24,17.95,,
1997-07-25,17.81,,
1997-07-28,17.88,,
1997-07-29,17.91,,
1997-07-30,18.06,,
1997-07-31,17.92,,
1997-08-01,17.75,,
1997-08-04,17.97,,
1997-08-05,17.94,,
1997-08-06,17.95,,
1997-08-07,17.92,,
1997-08-08,17.7,,
1997-08-11,17.59,,
1997-08-12,17.61,,
1997-08-13,17.25,,
1997-08-14,16.86,,
1997-08-15,16.78,,
1997-08-18,17.13,,
1997-08-19,17.16,,
1997-08-20,17.19,,
1997-08-21,17.08,,
1997-08-22,17.14,,
1997-08-25,17.28,,
1997-08-26,17.06,,
1997-08-27,16.63,,
1997-08-28,16.56,,
1997-08-29,16.23,,
1997-09-02,16.47,,
1997-09-03,16.17,,
1997-09-04,16.06,,
1997-09-05,15.88,,
1997-09-08,15.75,,
1997-09-09,15.63,,
1997-09-10,15.73,,
1997-09-11,15.75,,
1997-09-12,16.13,,
1997-09-15,15.98,,
1997-09-16,16.36,,
1997-09-17,16.44,,
1997-09-18,16.47,,
1997-09-19,16.39,,
1997-09-22,15.95,,
1997-09-23,15.86,,
1997-09-24,15.73,,
1997-09-25,15.5,,
1997-09-26,15.52,,
1997-09-29,15.45,,
1997-09-30,15.66,,
1997-10-01,15.81,,
1997-10-02,15.8,,
1997-10-03,15.78,,
1997-10-06,15.78,,
1997-10-07,15.98,,
1997-10-08,15.77,,
1997-10-09,15.63,,
1997-10-10,15.45,,
1997-10-13,15.75,,
1997-10-14,15.63,,
1997-10-15,15.59,,
1997-10-16,15.36,,
1997-10-17,15.2,,
1997-10-20,15.59,,
1997-10-21,16.08,,
1997-10-22,16.03,,
1997-10-23,15.81,,
1997-10-24,16.19,,
1997-10-27,15.67,,
1997-10-28,16.05,,
1997-10-29,15.8,,
1997-10-30,15.52,,
1997-10-31,15.31,,
1997-11-03,15.52,,
1997-11-04,15.09,,
1997-11-05,15.14,,
1997-11-06,15.11,,
1997-11-07,14.98,,
1997-11-10,14.98,,
1997-11-11,14.77,,
1997-11-12,14.58,,
1997-11-13,14.84,,
1997-11-14,15.02,,
1997-11-17,14.7,,
1997-11-18,14.77,,
1997-11-19,14.55,,
1997-11-20,14.63,,
1997-11-21,14.63,,
1997-11-24,14.61,,
1997-11-25,14.48,,
1997-11-26,14.59,,
1997-11-28,14.97,,
1997-12-01,15.59,,
1997-12-02,15.86,,
1997-12-03,16.16,,
1997-12-04,15.72,,
1997-12-05,15.83,,
1997-12-08,15.73,,
1997-12-09,15.55,,
1997-12-10,15.48,,
1997-12-11,15.47,,
1997-12-12,15.25,,
1997-12-15,15.48,,
1997-12-16,15.36,,
1997-12-17,15.42,,
1997-12-18,14.98,,
1997-12-19,14.88,,
1997-12-22,15.36,,
1997-12-23,15.38,,
1997-12-24,15.39,,
1997-12-26,15.23,,
1997-12-29,15.47,,
1997-12-30,15.64,,
1997-12-31,15.66,,
1998-01-02,15.56,,
1998-01-05,15.58,,
1998-01-06,15.42,,
1998-01-07,15.84,,
1998-01-08,15.75,,
1998-01-09,15.03,,
1998-01-12,15.36,,
1998-01-13,15.16,,
1998-01-14,15.03,,
1998-01-15,14.92,,
1998-01-16,14.94,,
1998-01-20,14.98,,
1998-01-21,14.75,,
1998-01-22,14.55,,
1998-01-23,14.5,,
1998-01-26,14.56,,
1998-01-27,14.55,,
1998-01-28,14.69,,
1998-01-29,15.05,,
1998-01-30,15.0,,
1998-02-02,15.06,,
1998-02-03,14.94,,
1998-02-04,15.36,,
1998-02-05,15.45,,
1998-02-06,15.75,,
1998-02-09,15.33,,
1998-02-10,14.81,,
1998-02-11,14.94,,
1998-02-12,14.89,,
1998-02-13,14.7,,
1998-02-17,15.02,,
1998-02-18,15.14,,
1998-02-19,15.13,,
1998-02-20,15.2,,
1998-02-23,14.91,,
1998-02-24,14.52,,
1998-02-25,14.66,,
1998-02-26,13.02,,
1998-02-27,12.78,,
1998-03-02,12.69,,
1998-03-03,12.36,,
1998-03-04,12.69,,
1998-03-05,12.66,,
1998-03-06,12.66,,
1998-03-09,12.56,,
1998-03-10,12.94,,
1998-03-11,12.98,,
1998-03-12,12.81,,
1998-03-13,12.94,,
1998-03-16,13.27,,
1998-03-17,13.2,,
1998-03-18,13.14,,
1998-03-19,13.56,,
1998-03-20,13.66,,
1998-03-23,13.5,,
1998-03-24,13.63,,
1998-03-25,13.75,,
1998-03-26,13.56,,
1998-03-27,13.81,,
1998-03-30,14.0,,
1998-03-31,14.08,,
1998-04-01,14.06,,
1998-04-02,14.39,,
1998-04-03,14.5,,
1998-04-06,14.42,,
1998-04-07,14.22,,
1998-04-08,13.89,,
1998-04-09,14.08,,
1998-04-13,13.92,,
1998-04-14,13.72,,
1998-04-15,13.91,,
1998-04-16,13.61,,
1998-04-17,13.81,,
1998-04-20,13.63,,
1998-04-21,13.78,,
1998-04-22,14.03,,
1998-04-23,13.94,,
1998-04-24,14.03,,
1998-04-27,13.67,,
1998-04-28,13.64,,
1998-04-29,13.78,,
1998-04-30,13.69,,
1998-05-01,14.03,,
1998-05-04,14.42,,
1998-05-05,14.09,,
1998-05-06,13.91,,
1998-05-07,13.73,,
1998-05-08,14.06,,
1998-05-11,13.94,,
1998-05-12,13.94,,
1998-05-13,13.94,,
1998-05-14,13.94,,
1998-05-15,13.8,,
1998-05-18,13.47,,
1998-05-19,13.52,,
1998-05-20,13.45,,
1998-05-21,13.28,,
1998-05-22,13.09,,
1998-05-26,12.77,,
1998-05-27,12.58,,
1998-05-28,12.41,,
1998-05-29,12.09,,
1998-06-01,11.59,,
1998-06-02,11.31,,
1998-06-03,11.28,,
1998-06-04,11.36,,
1998-06-05,11.67,,
1998-06-08,11.59,,
1998-06-09,11.86,,
1998-06-10,11.75,,
1998-06-11,11.92,,
1998-06-12,11.78,,
1998-06-15,11.75,,
1998-06-16,11.59,,
1998-06-17,11.31,,
1998-06-18,11.08,,
1998-06-19,10.94,,
1998-06-22,11.02,,
1998-06-23,10.98,,
1998-06-24,10.89,,
1998-06-25,11.06,,
1998-06-26,11.11,,
1998-06-29,11.11,,
1998-06-30,11.0,,
1998-07-01,10.89,,
1998-07-02,10.77,,
1998-07-06,10.73,,
1998-07-07,10.5,,
1998-07-08,10.7,,
1998-07-09,10.72,,
1998-07-10,10.77,,
1998-07-13,10.63,,
1998-07-14,10.66,,
1998-07-15,10.73,,
1998-07-16,10.8,,
1998-07-17,10.81,,
1998-07-20,10.72,,
1998-07-21,10.63,,
1998-07-22,10.55,,
1998-07-23,10.56,,
1998-07-24,10.09,,
1998-07-27,10.27,,
1998-07-28,10.13,,
1998-07-29,10.08,,
1998-07-30,10.06,,
1998-07-31,10.5,,
1998-08-03,10.44,,
1998-08-04,10.23,,
1998-08-05,10.27,,
1998-08-06,10.52,,
1998-08-07,10.48,,
1998-08-10,10.08,,
1998-08-11,10.03,,
1998-08-12,10.11,,
1998-08-13,9.88,,
1998-08-14,9.66,,
1998-08-17,9.41,,
1998-08-18,9.56,,
1998-08-19,9.5,,
1998-08-20,9.5,,
1998-08-21,9.64,,
1998-08-24,10.2,,
1998-08-25,10.97,,
1998-08-26,10.77,,
1998-08-27,10.45,,
1998-08-28,10.36,,
1998-08-31,9.95,,
1998-09-01,10.06,,
1998-09-02,9.81,,
1998-09-03,9.92,,
1998-09-04,9.97,,
1998-09-08,10.22,,
1998-09-09,9.94,,
1998-09-10,9.72,,
1998-09-11,9.75,,
1998-09-14,9.89,,
1998-09-15,10.03,,
1998-09-16,10.55,,
1998-09-17,10.53,,
1998-09-18,10.63,,
1998-09-21,10.95,,
1998-09-22,11.45,,
1998-09-23,11.59,,
1998-09-24,11.22,,
1998-09-25,11.31,,
1998-09-28,11.13,,
1998-09-29,11.03,,
1998-09-30,10.66,,
1998-10-01,10.69,,
1998-10-02,11.19,,
1998-10-05,11.16,,
1998-10-06,11.13,,
1998-10-07,11.28,,
1998-10-08,10.75,,
1998-10-09,10.58,,
1998-10-12,10.88,,
1998-10-13,11.08,,
1998-10-14,10.98,,
1998-10-15,11.36,,
1998-10-16,11.36,,
1998-10-19,11.38,,
1998-10-20,11.64,,
1998-10-21,11.61,,
1998-10-22,11.8,,
1998-10-23,11.56,,
1998-10-26,11.91,,
1998-10-27,11.88,,
1998-10-28,11.75,,
1998-10-29,11.53,,
1998-10-30,11.91,,
1998-11-02,12.28,,
1998-11-03,12.2,,
1998-11-04,11.72,,
1998-11-05,11.84,,
1998-11-06,12.23,,
1998-11-09,11.83,,
1998-11-10,11.78,,
1998-11-11,11.81,,
1998-11-12,11.84,,
1998-11-13,11.88,,
1998-11-16,11.72,,
1998-11-17,11.75,,
1998-11-18,11.77,,
1998-11-19,11.98,,
1998-11-20,12.2,,
1998-11-23,12.25,,
1998-11-24,12.09,,
1998-11-25,12.14,,
1998-11-27,12.11,,
1998-11-30,12.16,,
1998-12-01,12.0,,
1998-12-02,12.23,,
1998-12-03,12.25,,
1998-12-04,12.19,,
1998-12-07,12.17,,
1998-12-08,12.34,,
1998-12-09,12.06,,
1998-12-10,12.03,,
1998-12-11,11.72,,
1998-12-14,11.41,,
1998-12-15,11.28,,
1998-12-16,11.19,,
1998-12-17,11.13,,
1998-12-18,11.0,,
1998-12-21,10.88,,
1998-12-22,10.98,,
1998-12-23,11.0,,
1998-12-24,10.94,,
1998-12-28,10.89,,
1998-12-29,10.92,,
1998-12-30,11.11,,
1998-12-31,11.27,,
1999-01-04,11.23,,
1999-01-05,11.61,,
1999-01-06,12.27,,
1999-01-07,12.09,,
1999-01-08,12.27,,
1999-01-11,12.0,,
1999-01-12,11.69,,
1999-01-13,11.86,,
1999-01-14,11.7,,
1999-01-15,11.81,,
1999-01-19,11.91,,
1999-01-20,12.2,,
1999-01-21,12.61,,
1999-01-22,12.36,,
1999-01-25,12.34,,
1999-01-26,12.66,,
1999-01-27,12.7,,
1999-01-28,12.7,,
1999-01-29,12.86,,
1999-02-01,12.95,,
1999-02-02,13.0,,
1999-02-03,13.03,,
1999-02-04,13.38,,
1999-02-05,13.23,,
1999-02-08,12.83,,
1999-02-09,12.72,,
1999-02-10,12.45,,
1999-02-11,12.47,,
1999-02-12,12.13,,
1999-02-16,12.23,,
1999-02-17,12.3,,
1999-02-18,12.14,,
1999-02-19,12.09,,
1999-02-22,12.45,,
1999-02-23,12.44,,
1999-02-24,11.88,,
1999-02-25,11.78,,
1999-02-26,11.72,,
1999-03-01,11.55,,
1999-03-02,11.69,,
1999-03-03,11.73,,
1999-03-04,11.75,,
1999-03-05,12.14,,
1999-03-08,12.14,,
1999-03-09,12.53,,
1999-03-10,12.63,,
1999-03-11,12.89,,
1999-03-12,12.59,,
1999-03-15,13.13,,
1999-03-16,12.94,,
1999-03-17,12.88,,
1999-03-18,13.03,,
1999-03-19,12.58,,
1999-03-22,12.94,,
1999-03-23,12.58,,
1999-03-24,12.61,,
1999-03-25,12.64,,
1999-03-26,12.59,,
1999-03-29,13.13,,
1999-03-30,13.7,,
1999-03-31,13.36,,
1999-04-01,13.16,,
1999-04-05,13.16,,
1999-04-06,12.84,,
1999-04-07,12.94,,
1999-04-08,12.89,,
1999-04-09,12.89,,
1999-04-12,13.05,,
1999-04-13,12.8,,
1999-04-14,13.69,,
1999-04-15,13.78,,
1999-04-16,14.09,,
1999-04-19,14.25,,
1999-04-20,13.81,,
1999-04-21,13.33,,
1999-04-22,14.08,,
1999-04-23,14.25,,
1999-04-26,14.14,,
1999-04-27,14.61,,
1999-04-28,15.0,,
1999-04-29,15.06,,
1999-04-30,14.97,,
1999-05-03,15.38,,
1999-05-04,15.64,,
1999-05-05,15.98,,
1999-05-06,16.16,,
1999-05-07,16.75,,
1999-05-10,16.5,,
1999-05-11,15.83,,
1999-05-12,15.58,,
1999-05-13,15.55,,
1999-05-14,15.2,,
1999-05-17,15.0,,
1999-05-18,14.59,,
1999-05-19,14.47,,
1999-05-20,14.52,,
1999-05-21,14.11,,
1999-05-24,14.52,,
1999-05-25,14.16,,
1999-05-26,14.52,,
1999-05-27,14.23,,
1999-05-28,14.27,,
1999-06-01,14.59,,
1999-06-02,14.52,,
1999-06-03,14.59,,
1999-06-04,14.8,,
1999-06-07,14.92,,
1999-06-08,15.08,,
1999-06-09,15.27,,
1999-06-10,15.48,,
1999-06-11,14.84,,
1999-06-14,15.25,,
1999-06-15,14.91,,
1999-06-16,14.7,,
1999-06-17,14.67,,
1999-06-18,14.88,,
1999-06-21,14.34,,
1999-06-22,14.08,,
1999-06-23,14.16,,
1999-06-24,14.19,,
1999-06-25,14.17,,
1999-06-28,14.25,,
1999-06-29,14.56,,
1999-06-30,14.58,,
1999-07-01,14.8,,
1999-07-02,14.75,,
1999-07-06,14.61,,
1999-07-07,14.61,,
1999-07-08,14.58,,
1999-07-09,14.86,,
1999-07-12,15.03,,
1999-07-13,14.92,,
1999-07-14,14.77,,
1999-07-15,14.8,,
1999-07-16,14.86,,
1999-07-19,15.17,,
1999-07-20,14.91,,
1999-07-21,14.48,,
1999-07-22,14.2,,
1999-07-23,14.22,,
1999-07-26,14.3,,
1999-07-27,14.17,,
1999-07-28,13.88,,
1999-07-29,13.53,,
1999-07-30,13.58,,
1999-08-02,13.78,,
1999-08-03,13.7,,
1999-08-04,13.69,,
1999-08-05,13.92,,
1999-08-06,13.64,,
1999-08-09,13.7,,
1999-08-10,13.5,,
1999-08-11,13.39,,
1999-08-12,13.52,,
1999-08-13,13.5,,
1999-08-16,13.52,,
1999-08-17,13.28,,
1999-08-18,13.39,,
1999-08-19,13.64,,
1999-08-20,13.42,,
1999-08-23,13.45,,
1999-08-24,13.63,,
1999-08-25,13.47,,
1999-08-26,12.84,,
1999-08-27,12.77,,
1999-08-30,12.66,,
1999-08-31,12.17,,
1999-09-01,12.41,,
1999-09-02,12.25,,
1999-09-03,12.19,,
1999-09-07,11.98,,
1999-09-08,12.77,,
1999-09-09,12.94,,
1999-09-10,13.03,,
1999-09-13,13.25,,
1999-09-14,13.16,,
1999-09-15,13.42,,
1999-09-16,12.95,,
1999-09-17,12.98,,
1999-09-20,12.78,,
1999-09-21,12.48,,
1999-09-22,12.53,,
1999-09-23,12.31,,
1999-09-24,12.5,,
1999-09-27,12.17,,
1999-09-28,12.0,,
1999-09-29,11.88,,
1999-09-30,12.02,,
1999-10-01,11.58,,
1999-10-04,11.83,,
1999-10-05,12.02,,
1999-10-06,12.02,,
1999-10-07,12.2,,
1999-10-08,12.33,,
1999-10-11,12.36,,
1999-10-12,12.23,,
1999-10-13,12.02,,
1999-10-14,11.95,,
1999-10-15,11.77,,
1999-10-18,11.72,,
1999-10-19,11.98,,
1999-10-20,11.95,,
1999-10-21,12.7,,
1999-10-22,12.97,,
1999-10-25,12.94,,
1999-10-26,12.84,,
1999-10-27,13.02,,
1999-10-28,13.72,,
1999-10-29,13.94,,
1999-11-01,13.53,,
1999-11-02,13.5,,
1999-11-03,13.19,,
1999-11-04,13.17,,
1999-11-05,13.02,,
1999-11-08,13.33,,
1999-11-09,13.28,,
1999-11-10,13.05,,
1999-11-11,12.92,,
1999-11-12,13.13,,
1999-11-15,13.16,,
1999-11-16,13.27,,
1999-11-17,12.91,,
1999-11-18,12.86,,
1999-11-19,12.52,,
1999-11-22,12.19,,
1999-11-23,12.31,,
1999-11-24,12.2,,
1999-11-26,12.17,,
1999-11-29,11.84,,
1999-11-30,11.77,,
1999-12-01,11.67,,
1999-12-02,11.55,,
1999-12-03,11.69,,
1999-12-06,11.7,,
1999-12-07,11.33,,
1999-12-08,11.52,,
1999-12-09,11.23,,
1999-12-10,11.14,,
1999-12-13,11.08,,
1999-12-14,10.92,,
1999-12-15,10.91,,
1999-12-16,10.95,,
1999-12-17,11.08,,
1999-12-20,10.66,,
1999-12-21,10.16,,
1999-12-22,10.16,,
1999-12-23,10.48,,
1999-12-27,10.5,,
1999-12-28,10.8,,
1999-12-29,10.88,,
1999-12-30,10.77,,
1999-12-31,10.92,,
