date,FTNT,FTNT_EPS,PE Ratio
2012-07-25,22.39,0.09,248.7777777777778
2012-07-26,25.05,0.09,278.33333333333337
2012-07-27,25.43,0.09,282.55555555555554
2012-07-30,24.61,0.09,273.44444444444446
2012-07-31,24.01,0.09,266.7777777777778
2012-08-01,23.38,0.09,259.77777777777777
2012-08-02,23.43,0.09,260.3333333333333
2012-08-03,24.27,0.09,269.6666666666667
2012-08-06,24.55,0.09,272.77777777777777
2012-08-07,25.13,0.09,279.22222222222223
2012-08-08,24.89,0.09,276.5555555555556
2012-08-09,24.72,0.09,274.6666666666667
2012-08-10,24.78,0.09,275.33333333333337
2012-08-13,24.39,0.09,271.0
2012-08-14,23.87,0.09,265.22222222222223
2012-08-15,24.41,0.09,271.22222222222223
2012-08-16,24.9,0.09,276.6666666666667
2012-08-17,25.36,0.09,281.77777777777777
2012-08-20,25.21,0.09,280.11111111111114
2012-08-21,25.37,0.09,281.8888888888889
2012-08-22,25.76,0.09,286.22222222222223
2012-08-23,25.69,0.09,285.44444444444446
2012-08-24,25.61,0.09,284.55555555555554
2012-08-27,26.29,0.09,292.1111111111111
2012-08-28,26.42,0.09,293.5555555555556
2012-08-29,26.51,0.09,294.5555555555556
2012-08-30,26.06,0.09,289.55555555555554
2012-08-31,26.51,0.09,294.5555555555556
2012-09-04,26.61,0.09,295.6666666666667
2012-09-05,26.53,0.09,294.7777777777778
2012-09-06,27.4,0.09,304.44444444444446
2012-09-07,27.38,0.09,304.22222222222223
2012-09-10,27.33,0.09,303.6666666666667
2012-09-11,27.2,0.09,302.22222222222223
2012-09-12,27.49,0.09,305.44444444444446
2012-09-13,27.62,0.09,306.8888888888889
2012-09-14,27.68,0.09,307.55555555555554
2012-09-17,27.35,0.09,303.8888888888889
2012-09-18,27.28,0.09,303.11111111111114
2012-09-19,27.54,0.09,306.0
2012-09-20,27.38,0.09,304.22222222222223
2012-09-21,27.0,0.09,300.0
2012-09-24,26.08,0.09,289.77777777777777
2012-09-25,25.85,0.09,287.22222222222223
2012-09-26,25.02,0.09,278.0
2012-09-27,24.69,0.09,274.33333333333337
2012-09-28,24.12,0.09,268.0
2012-10-01,23.4,0.09,260.0
2012-10-02,23.26,0.09,258.44444444444446
2012-10-03,23.38,0.09,259.77777777777777
2012-10-04,23.95,0.09,266.1111111111111
2012-10-05,24.09,0.09,267.6666666666667
2012-10-08,23.81,0.09,264.55555555555554
2012-10-09,23.71,0.09,263.44444444444446
2012-10-10,23.66,0.09,262.8888888888889
2012-10-11,23.91,0.09,265.6666666666667
2012-10-12,24.26,0.09,269.5555555555556
2012-10-15,24.75,0.09,275.0
2012-10-16,24.8,0.09,275.5555555555556
2012-10-17,20.14,0.09,223.7777777777778
2012-10-18,19.53,0.09,217.00000000000003
2012-10-19,19.72,0.09,219.11111111111111
2012-10-22,19.45,0.09,216.11111111111111
2012-10-23,19.55,0.09,217.22222222222223
2012-10-24,19.25,0.09,213.88888888888889
2012-10-25,19.37,0.09,215.22222222222223
2012-10-26,19.54,0.09,217.11111111111111
2012-10-30,,0.11,
2012-10-31,19.37,0.11,176.0909090909091
2012-11-01,20.25,0.11,184.0909090909091
2012-11-02,20.02,0.11,182.0
2012-11-05,19.63,0.11,178.45454545454544
2012-11-06,19.75,0.11,179.54545454545453
2012-11-07,19.13,0.11,173.9090909090909
2012-11-08,18.88,0.11,171.63636363636363
2012-11-09,19.02,0.11,172.9090909090909
2012-11-12,18.37,0.11,167.0
2012-11-13,17.81,0.11,161.9090909090909
2012-11-14,18.05,0.11,164.0909090909091
2012-11-15,17.81,0.11,161.9090909090909
2012-11-16,18.28,0.11,166.1818181818182
2012-11-19,18.6,0.11,169.0909090909091
2012-11-20,18.25,0.11,165.9090909090909
2012-11-21,18.7,0.11,170.0
2012-11-23,19.06,0.11,173.27272727272725
2012-11-26,19.23,0.11,174.8181818181818
2012-11-27,19.18,0.11,174.36363636363637
2012-11-28,19.52,0.11,177.45454545454544
2012-11-29,19.87,0.11,180.63636363636365
2012-11-30,19.98,0.11,181.63636363636363
2012-12-03,19.68,0.11,178.9090909090909
2012-12-04,19.93,0.11,181.1818181818182
2012-12-05,18.82,0.11,171.0909090909091
2012-12-06,19.1,0.11,173.63636363636365
2012-12-07,19.7,0.11,179.0909090909091
2012-12-10,20.1,0.11,182.72727272727275
2012-12-11,20.25,0.11,184.0909090909091
2012-12-12,20.19,0.11,183.54545454545456
2012-12-13,20.54,0.11,186.72727272727272
2012-12-14,21.0,0.11,190.9090909090909
2012-12-17,21.14,0.11,192.1818181818182
2012-12-18,21.34,0.11,194.0
2012-12-19,21.36,0.11,194.1818181818182
2012-12-20,21.3,0.11,193.63636363636365
2012-12-21,21.16,0.11,192.36363636363637
2012-12-24,21.12,0.11,192.0
2012-12-26,20.8,0.11,189.0909090909091
2012-12-27,20.78,0.11,188.9090909090909
2012-12-28,20.93,0.11,190.27272727272728
2012-12-31,21.02,0.11,191.0909090909091
2013-01-02,21.19,0.11,192.63636363636365
2013-01-03,19.33,0.11,175.72727272727272
2013-01-04,19.31,0.11,175.54545454545453
2013-01-07,19.06,0.11,173.27272727272725
2013-01-08,19.09,0.11,173.54545454545453
2013-01-09,19.18,0.11,174.36363636363637
2013-01-10,19.58,0.11,177.99999999999997
2013-01-11,19.34,0.11,175.8181818181818
2013-01-14,19.44,0.11,176.72727272727275
2013-01-15,20.09,0.11,182.63636363636363
2013-01-16,19.92,0.11,181.0909090909091
2013-01-17,19.8,0.11,180.0
2013-01-18,19.75,0.11,179.54545454545453
2013-01-22,19.32,0.11,175.63636363636363
2013-01-23,19.71,0.11,179.1818181818182
2013-01-24,19.95,0.11,181.36363636363635
2013-01-25,20.83,0.11,189.36363636363635
2013-01-28,21.05,0.11,191.36363636363637
2013-01-29,19.71,0.11,179.1818181818182
2013-01-30,19.35,0.11,175.90909090909093
2013-01-31,23.59,0.11,214.45454545454544
2013-02-01,23.6,0.11,214.54545454545456
2013-02-04,22.89,0.11,208.0909090909091
2013-02-05,23.0,0.11,209.0909090909091
2013-02-06,23.41,0.11,212.8181818181818
2013-02-07,23.08,0.11,209.8181818181818
2013-02-08,23.44,0.11,213.0909090909091
2013-02-11,23.11,0.11,210.0909090909091
2013-02-12,23.85,0.11,216.81818181818184
2013-02-13,23.31,0.11,211.9090909090909
2013-02-14,23.42,0.11,212.90909090909093
2013-02-15,23.51,0.11,213.72727272727275
2013-02-19,23.54,0.11,214.0
2013-02-20,23.59,0.11,214.45454545454544
2013-02-21,23.16,0.11,210.54545454545453
2013-02-22,24.01,0.11,218.27272727272728
2013-02-25,23.73,0.11,215.72727272727272
2013-02-26,24.69,0.11,224.45454545454547
2013-02-27,24.79,0.13,190.69230769230768
2013-02-28,24.18,0.13,186.0
2013-03-01,24.15,0.13,185.76923076923075
2013-03-04,24.14,0.13,185.69230769230768
2013-03-05,24.54,0.13,188.76923076923075
2013-03-06,24.28,0.13,186.76923076923077
2013-03-07,23.95,0.13,184.23076923076923
2013-03-08,24.34,0.13,187.23076923076923
2013-03-11,24.29,0.13,186.84615384615384
2013-03-12,24.45,0.13,188.07692307692307
2013-03-13,24.65,0.13,189.61538461538458
2013-03-14,25.0,0.13,192.3076923076923
2013-03-15,24.78,0.13,190.6153846153846
2013-03-18,24.19,0.13,186.0769230769231
2013-03-19,23.36,0.13,179.69230769230768
2013-03-20,23.63,0.13,181.76923076923075
2013-03-21,23.29,0.13,179.15384615384613
2013-03-22,23.03,0.13,177.15384615384616
2013-03-25,22.93,0.13,176.3846153846154
2013-03-26,22.99,0.13,176.84615384615384
2013-03-27,23.27,0.13,179.0
2013-03-28,23.68,0.13,182.15384615384613
2013-04-01,22.98,0.13,176.76923076923077
2013-04-02,22.95,0.13,176.53846153846152
2013-04-03,22.21,0.13,170.84615384615384
2013-04-04,22.31,0.13,171.6153846153846
2013-04-05,21.97,0.13,168.99999999999997
2013-04-08,21.73,0.13,167.15384615384616
2013-04-09,22.12,0.13,170.15384615384616
2013-04-10,21.85,0.13,168.0769230769231
2013-04-11,18.99,0.13,146.07692307692307
2013-04-12,18.77,0.13,144.3846153846154
2013-04-15,18.07,0.13,139.0
2013-04-16,18.13,0.13,139.46153846153845
2013-04-17,18.07,0.13,139.0
2013-04-18,17.69,0.13,136.0769230769231
2013-04-19,17.53,0.13,134.84615384615384
2013-04-22,17.78,0.13,136.76923076923077
2013-04-23,17.8,0.13,136.92307692307693
2013-04-24,17.53,0.13,134.84615384615384
2013-04-25,17.58,0.13,135.23076923076923
2013-04-26,17.36,0.13,133.53846153846152
2013-04-29,17.85,0.13,137.30769230769232
2013-04-30,17.96,0.13,138.15384615384616
2013-05-01,17.84,0.13,137.23076923076923
2013-05-02,18.07,0.13,139.0
2013-05-03,18.08,0.13,139.07692307692307
2013-05-06,18.18,0.13,139.84615384615384
2013-05-07,18.11,0.13,139.3076923076923
2013-05-08,18.22,0.08,227.74999999999997
2013-05-09,18.1,0.08,226.25
2013-05-10,18.75,0.08,234.375
2013-05-13,18.08,0.08,225.99999999999997
2013-05-14,18.26,0.08,228.25000000000003
2013-05-15,18.19,0.08,227.375
2013-05-16,18.5,0.08,231.25
2013-05-17,18.96,0.08,237.0
2013-05-20,19.27,0.08,240.875
2013-05-21,19.2,0.08,240.0
2013-05-22,18.71,0.08,233.875
2013-05-23,18.4,0.08,229.99999999999997
2013-05-24,18.31,0.08,228.87499999999997
2013-05-28,18.61,0.08,232.625
2013-05-29,18.93,0.08,236.625
2013-05-30,19.29,0.08,241.12499999999997
2013-05-31,19.26,0.08,240.75000000000003
2013-06-03,18.5,0.08,231.25
2013-06-04,18.21,0.08,227.625
2013-06-05,18.07,0.08,225.875
2013-06-06,18.44,0.08,230.5
2013-06-07,18.65,0.08,233.12499999999997
2013-06-10,18.63,0.08,232.87499999999997
2013-06-11,18.3,0.08,228.75
2013-06-12,18.16,0.08,227.0
2013-06-13,18.07,0.08,225.875
2013-06-14,17.74,0.08,221.74999999999997
2013-06-17,18.0,0.08,225.0
2013-06-18,18.02,0.08,225.25
2013-06-19,17.75,0.08,221.875
2013-06-20,17.66,0.08,220.75
2013-06-21,17.34,0.08,216.75
2013-06-24,16.53,0.08,206.625
2013-06-25,16.73,0.08,209.125
2013-06-26,17.09,0.08,213.625
2013-06-27,17.31,0.08,216.37499999999997
2013-06-28,17.5,0.08,218.75
2013-07-01,17.28,0.08,216.0
2013-07-02,17.34,0.08,216.75
2013-07-03,17.98,0.08,224.75
2013-07-05,18.24,0.08,227.99999999999997
2013-07-08,18.36,0.08,229.5
2013-07-09,18.69,0.08,233.625
2013-07-10,19.66,0.08,245.75
2013-07-11,19.92,0.08,249.00000000000003
2013-07-12,20.03,0.08,250.375
2013-07-15,20.0,0.08,250.0
2013-07-16,19.94,0.08,249.25
2013-07-17,20.42,0.08,255.25000000000003
2013-07-18,20.43,0.08,255.375
2013-07-19,20.45,0.08,255.625
2013-07-22,20.44,0.08,255.5
2013-07-23,21.43,0.08,267.875
2013-07-24,21.35,0.08,266.875
2013-07-25,20.98,0.08,262.25
2013-07-26,20.73,0.08,259.125
2013-07-29,20.37,0.08,254.625
2013-07-30,20.17,0.08,252.12500000000003
2013-07-31,21.25,0.08,265.625
2013-08-01,21.34,0.08,266.75
2013-08-02,21.34,0.08,266.75
2013-08-05,21.11,0.08,263.875
2013-08-06,20.89,0.05,417.8
2013-08-07,20.64,0.05,412.8
2013-08-08,20.83,0.05,416.59999999999997
2013-08-09,20.72,0.05,414.4
2013-08-12,20.84,0.05,416.79999999999995
2013-08-13,21.11,0.05,422.2
2013-08-14,21.06,0.05,421.19999999999993
2013-08-15,20.21,0.05,404.2
2013-08-16,19.89,0.05,397.8
2013-08-19,20.05,0.05,401.0
2013-08-20,19.99,0.05,399.79999999999995
2013-08-21,20.18,0.05,403.59999999999997
2013-08-22,20.34,0.05,406.79999999999995
2013-08-23,20.34,0.05,406.79999999999995
2013-08-26,20.2,0.05,403.99999999999994
2013-08-27,19.8,0.05,396.0
2013-08-28,19.71,0.05,394.2
2013-08-29,20.05,0.05,401.0
2013-08-30,19.8,0.05,396.0
2013-09-03,19.76,0.05,395.2
2013-09-04,19.8,0.05,396.0
2013-09-05,19.81,0.05,396.19999999999993
2013-09-06,20.03,0.05,400.6
2013-09-09,20.35,0.05,407.0
2013-09-10,20.59,0.05,411.79999999999995
2013-09-11,20.55,0.05,411.0
2013-09-12,20.59,0.05,411.79999999999995
2013-09-13,20.59,0.05,411.79999999999995
2013-09-16,20.52,0.05,410.4
2013-09-17,20.8,0.05,416.0
2013-09-18,20.94,0.05,418.8
2013-09-19,21.08,0.05,421.59999999999997
2013-09-20,21.25,0.05,425.0
2013-09-23,20.78,0.05,415.6
2013-09-24,20.39,0.05,407.8
2013-09-25,20.38,0.05,407.59999999999997
2013-09-26,20.59,0.05,411.79999999999995
2013-09-27,20.38,0.05,407.59999999999997
2013-09-30,20.26,0.05,405.2
2013-10-01,20.85,0.05,417.0
2013-10-02,21.05,0.05,421.0
2013-10-03,20.53,0.05,410.6
2013-10-04,21.69,0.05,433.8
2013-10-07,21.98,0.05,439.59999999999997
2013-10-08,21.35,0.05,427.0
2013-10-09,20.78,0.05,415.6
2013-10-10,21.16,0.05,423.2
2013-10-11,21.2,0.05,423.99999999999994
2013-10-14,21.29,0.05,425.79999999999995
2013-10-15,20.1,0.05,402.0
2013-10-16,20.35,0.05,407.0
2013-10-17,19.69,0.05,393.8
2013-10-18,20.2,0.05,403.99999999999994
2013-10-21,20.66,0.05,413.2
2013-10-22,20.69,0.05,413.8
2013-10-23,20.56,0.05,411.19999999999993
2013-10-24,20.84,0.05,416.79999999999995
2013-10-25,20.07,0.05,401.4
2013-10-28,20.08,0.05,401.59999999999997
2013-10-29,20.14,0.05,402.8
2013-10-30,19.91,0.05,398.2
2013-10-31,20.13,0.05,402.59999999999997
2013-11-01,19.75,0.05,395.0
2013-11-04,20.08,0.05,401.59999999999997
2013-11-05,20.02,0.07,285.99999999999994
2013-11-06,19.94,0.07,284.85714285714283
2013-11-07,19.4,0.07,277.1428571428571
2013-11-08,19.44,0.07,277.7142857142857
2013-11-11,19.77,0.07,282.4285714285714
2013-11-12,19.7,0.07,281.4285714285714
2013-11-13,19.99,0.07,285.5714285714285
2013-11-14,19.92,0.07,284.57142857142856
2013-11-15,20.37,0.07,291.0
2013-11-18,19.77,0.07,282.4285714285714
2013-11-19,19.43,0.07,277.57142857142856
2013-11-20,19.39,0.07,277.0
2013-11-21,19.51,0.07,278.7142857142857
2013-11-22,19.7,0.07,281.4285714285714
2013-11-25,19.42,0.07,277.42857142857144
2013-11-26,19.6,0.07,280.0
2013-11-27,19.64,0.07,280.57142857142856
2013-11-29,17.1,0.07,244.28571428571428
2013-12-02,16.76,0.07,239.42857142857142
2013-12-03,17.06,0.07,243.71428571428567
2013-12-04,17.54,0.07,250.57142857142853
2013-12-05,17.64,0.07,251.99999999999997
2013-12-06,17.7,0.07,252.85714285714283
2013-12-09,18.04,0.07,257.71428571428567
2013-12-10,18.1,0.07,258.57142857142856
2013-12-11,17.79,0.07,254.1428571428571
2013-12-12,17.55,0.07,250.7142857142857
2013-12-13,17.68,0.07,252.57142857142856
2013-12-16,17.84,0.07,254.85714285714283
2013-12-17,17.88,0.07,255.4285714285714
2013-12-18,18.05,0.07,257.85714285714283
2013-12-19,17.88,0.07,255.4285714285714
2013-12-20,18.43,0.07,263.2857142857143
2013-12-23,18.97,0.07,270.99999999999994
2013-12-24,18.9,0.07,269.99999999999994
2013-12-26,18.88,0.07,269.71428571428567
2013-12-27,18.91,0.07,270.1428571428571
2013-12-30,18.9,0.07,269.99999999999994
2013-12-31,19.13,0.07,273.2857142857142
2014-01-02,19.02,0.07,271.71428571428567
2014-01-03,19.27,0.07,275.2857142857143
2014-01-06,19.24,0.07,274.85714285714283
2014-01-07,19.83,0.07,283.2857142857142
2014-01-08,19.84,0.07,283.4285714285714
2014-01-09,19.47,0.07,278.1428571428571
2014-01-10,19.56,0.07,279.4285714285714
2014-01-13,19.64,0.07,280.57142857142856
2014-01-14,20.9,0.07,298.5714285714285
2014-01-15,21.47,0.07,306.71428571428567
2014-01-16,21.52,0.07,307.4285714285714
2014-01-17,21.48,0.07,306.85714285714283
2014-01-21,21.37,0.07,305.2857142857143
2014-01-22,21.35,0.07,305.0
2014-01-23,21.36,0.07,305.1428571428571
2014-01-24,21.68,0.07,309.71428571428567
2014-01-27,21.55,0.07,307.85714285714283
2014-01-28,22.0,0.07,314.2857142857143
2014-01-29,21.41,0.07,305.85714285714283
2014-01-30,22.14,0.07,316.2857142857143
2014-01-31,21.2,0.07,302.85714285714283
2014-02-03,20.32,0.07,290.2857142857143
2014-02-04,20.78,0.07,296.85714285714283
2014-02-05,20.22,0.07,288.85714285714283
2014-02-06,20.98,0.07,299.71428571428567
2014-02-07,21.51,0.07,307.2857142857143
2014-02-10,21.49,0.07,306.99999999999994
2014-02-11,21.62,0.07,308.85714285714283
2014-02-12,21.46,0.07,306.57142857142856
2014-02-13,22.19,0.07,317.0
2014-02-14,22.06,0.07,315.1428571428571
2014-02-18,22.8,0.07,325.71428571428567
2014-02-19,22.12,0.07,316.0
2014-02-20,22.67,0.07,323.85714285714283
2014-02-21,22.61,0.07,322.99999999999994
2014-02-24,22.63,0.07,323.2857142857142
2014-02-25,23.06,0.07,329.4285714285714
2014-02-26,23.38,0.07,333.99999999999994
2014-02-27,23.86,0.07,340.85714285714283
2014-02-28,23.15,0.07,330.71428571428567
2014-03-03,22.77,0.07,325.2857142857142
2014-03-04,23.5,0.07,335.71428571428567
2014-03-05,23.36,0.07,333.71428571428567
2014-03-06,23.45,0.07,334.99999999999994
2014-03-07,23.39,0.07,334.1428571428571
2014-03-10,23.13,0.07,330.4285714285714
2014-03-11,22.84,0.07,326.2857142857143
2014-03-12,23.12,0.07,330.2857142857143
2014-03-13,22.6,0.07,322.85714285714283
2014-03-14,22.85,0.07,326.42857142857144
2014-03-17,23.17,0.07,331.0
2014-03-18,23.78,0.07,339.7142857142857
2014-03-19,23.69,0.07,338.4285714285714
2014-03-20,23.52,0.07,335.99999999999994
2014-03-21,23.02,0.07,328.85714285714283
2014-03-24,22.3,0.07,318.57142857142856
2014-03-25,22.16,0.07,316.57142857142856
2014-03-26,21.66,0.07,309.4285714285714
2014-03-27,21.87,0.07,312.4285714285714
2014-03-28,21.81,0.07,311.5714285714285
2014-03-31,22.03,0.07,314.7142857142857
2014-04-01,22.7,0.07,324.2857142857142
2014-04-02,22.78,0.07,325.4285714285714
2014-04-03,22.49,0.07,321.2857142857142
2014-04-04,22.01,0.07,314.42857142857144
2014-04-07,22.29,0.07,318.4285714285714
2014-04-08,22.82,0.07,326.0
2014-04-09,23.3,0.07,332.85714285714283
2014-04-10,21.67,0.07,309.57142857142856
2014-04-11,20.47,0.07,292.4285714285714
2014-04-14,20.51,0.07,293.0
2014-04-15,20.76,0.07,296.57142857142856
2014-04-16,21.54,0.07,307.71428571428567
2014-04-17,21.64,0.07,309.1428571428571
2014-04-21,21.8,0.07,311.4285714285714
2014-04-22,22.03,0.07,314.7142857142857
2014-04-23,22.04,0.07,314.85714285714283
2014-04-24,22.93,0.07,327.57142857142856
2014-04-25,22.05,0.07,315.0
2014-04-28,21.46,0.07,306.57142857142856
2014-04-29,21.6,0.07,308.57142857142856
2014-04-30,21.98,0.07,314.0
2014-05-01,21.94,0.07,313.42857142857144
2014-05-02,21.96,0.07,313.7142857142857
2014-05-05,21.95,0.07,313.57142857142856
2014-05-06,21.35,0.07,305.0
2014-05-07,20.76,0.05,415.2
2014-05-08,20.68,0.05,413.59999999999997
2014-05-09,20.36,0.05,407.2
2014-05-12,20.99,0.05,419.79999999999995
2014-05-13,20.58,0.05,411.59999999999997
2014-05-14,20.83,0.05,416.59999999999997
2014-05-15,21.06,0.05,421.19999999999993
2014-05-16,21.22,0.05,424.4
2014-05-19,21.5,0.05,430.0
2014-05-20,21.26,0.05,425.2
2014-05-21,21.42,0.05,428.40000000000003
2014-05-22,21.76,0.05,435.2
2014-05-23,21.93,0.05,438.59999999999997
2014-05-27,22.16,0.05,443.2
2014-05-28,22.29,0.05,445.79999999999995
2014-05-29,22.67,0.05,453.40000000000003
2014-05-30,22.47,0.05,449.4
2014-06-02,22.13,0.05,442.59999999999997
2014-06-03,22.2,0.05,443.99999999999994
2014-06-04,22.55,0.05,451.0
2014-06-05,22.79,0.05,455.79999999999995
2014-06-06,23.03,0.05,460.6
2014-06-09,23.18,0.05,463.59999999999997
2014-06-10,23.29,0.05,465.79999999999995
2014-06-11,23.78,0.05,475.6
2014-06-12,23.43,0.05,468.59999999999997
2014-06-13,23.62,0.05,472.4
2014-06-16,24.17,0.05,483.40000000000003
2014-06-17,24.34,0.05,486.79999999999995
2014-06-18,24.41,0.05,488.2
2014-06-19,24.64,0.05,492.8
2014-06-20,24.33,0.05,486.59999999999997
2014-06-23,24.18,0.05,483.59999999999997
2014-06-24,23.92,0.05,478.40000000000003
2014-06-25,24.51,0.05,490.2
2014-06-26,24.4,0.05,487.99999999999994
2014-06-27,24.73,0.05,494.59999999999997
2014-06-30,25.13,0.05,502.59999999999997
2014-07-01,25.15,0.05,502.99999999999994
2014-07-02,25.08,0.05,501.59999999999997
2014-07-03,25.28,0.05,505.6
2014-07-07,24.91,0.05,498.2
2014-07-08,23.81,0.05,476.19999999999993
2014-07-09,24.24,0.05,484.79999999999995
2014-07-10,24.09,0.05,481.79999999999995
2014-07-11,24.25,0.05,485.0
2014-07-14,24.24,0.05,484.79999999999995
2014-07-15,24.05,0.05,481.0
2014-07-16,24.23,0.05,484.59999999999997
2014-07-17,23.69,0.05,473.8
2014-07-18,23.98,0.05,479.59999999999997
2014-07-21,23.96,0.05,479.2
2014-07-22,24.31,0.05,486.19999999999993
2014-07-23,24.03,0.05,480.6
2014-07-24,25.95,0.05,519.0
2014-07-25,25.52,0.05,510.4
2014-07-28,25.28,0.05,505.6
2014-07-29,25.12,0.05,502.4
2014-07-30,25.53,0.05,510.6
2014-07-31,24.55,0.05,491.0
2014-08-01,24.18,0.05,483.59999999999997
2014-08-04,24.41,0.05,488.2
2014-08-05,24.46,0.04,611.5
2014-08-06,24.51,0.04,612.75
2014-08-07,24.69,0.04,617.25
2014-08-08,24.84,0.04,621.0
2014-08-11,25.18,0.04,629.5
2014-08-12,24.85,0.04,621.25
2014-08-13,25.64,0.04,641.0
2014-08-14,25.41,0.04,635.25
2014-08-15,25.11,0.04,627.75
2014-08-18,25.43,0.04,635.75
2014-08-19,25.54,0.04,638.5
2014-08-20,25.26,0.04,631.5
2014-08-21,25.48,0.04,637.0
2014-08-22,25.44,0.04,636.0
2014-08-25,25.41,0.04,635.25
2014-08-26,25.88,0.04,647.0
2014-08-27,25.59,0.04,639.75
2014-08-28,25.3,0.04,632.5
2014-08-29,25.81,0.04,645.25
2014-09-02,26.42,0.04,660.5
2014-09-03,26.47,0.04,661.75
2014-09-04,26.17,0.04,654.25
2014-09-05,26.4,0.04,660.0
2014-09-08,26.45,0.04,661.25
2014-09-09,26.01,0.04,650.25
2014-09-10,26.31,0.04,657.75
2014-09-11,25.95,0.04,648.75
2014-09-12,26.42,0.04,660.5
2014-09-15,25.68,0.04,642.0
2014-09-16,26.1,0.04,652.5
2014-09-17,26.28,0.04,657.0
2014-09-18,26.78,0.04,669.5
2014-09-19,26.42,0.04,660.5
2014-09-22,26.08,0.04,652.0
2014-09-23,25.51,0.04,637.75
2014-09-24,25.84,0.04,646.0
2014-09-25,25.04,0.04,626.0
2014-09-26,25.29,0.04,632.25
2014-09-29,25.55,0.04,638.75
2014-09-30,25.27,0.04,631.75
2014-10-01,24.78,0.04,619.5
2014-10-02,24.99,0.04,624.75
2014-10-03,25.55,0.04,638.75
2014-10-06,25.13,0.04,628.25
2014-10-07,24.35,0.04,608.75
2014-10-08,24.94,0.04,623.5
2014-10-09,24.36,0.04,609.0
2014-10-10,23.58,0.04,589.5
2014-10-13,23.44,0.04,586.0
2014-10-14,24.03,0.04,600.75
2014-10-15,24.04,0.04,601.0
2014-10-16,23.77,0.04,594.25
2014-10-17,24.62,0.04,615.5
2014-10-20,25.06,0.04,626.5
2014-10-21,25.27,0.04,631.75
2014-10-22,25.17,0.04,629.25
2014-10-23,25.44,0.04,636.0
2014-10-24,25.73,0.04,643.25
2014-10-27,25.43,0.04,635.75
2014-10-28,25.75,0.04,643.75
2014-10-29,25.74,0.04,643.5
2014-10-30,25.74,0.04,643.5
2014-10-31,26.05,0.04,651.25
2014-11-03,26.32,0.04,658.0
2014-11-04,26.42,0.04,660.5
2014-11-05,26.49,0.04,662.25
2014-11-06,26.57,0.02,1328.5
2014-11-07,27.1,0.02,1355.0
2014-11-10,27.12,0.02,1356.0
2014-11-11,27.16,0.02,1358.0
2014-11-12,27.16,0.02,1358.0
2014-11-13,26.92,0.02,1346.0
2014-11-14,27.14,0.02,1357.0
2014-11-17,26.89,0.02,1344.5
2014-11-18,26.95,0.02,1347.5
2014-11-19,26.77,0.02,1338.5
2014-11-20,27.05,0.02,1352.5
2014-11-21,27.11,0.02,1355.5
2014-11-24,27.37,0.02,1368.5
2014-11-25,27.33,0.02,1366.4999999999998
2014-11-26,27.52,0.02,1376.0
2014-11-28,27.56,0.02,1378.0
2014-12-01,27.3,0.02,1365.0
2014-12-02,27.47,0.02,1373.5
2014-12-03,27.45,0.02,1372.5
2014-12-04,27.63,0.02,1381.5
2014-12-05,27.86,0.02,1393.0
2014-12-08,27.77,0.02,1388.5
2014-12-09,27.84,0.02,1392.0
2014-12-10,27.68,0.02,1384.0
2014-12-11,28.36,0.02,1418.0
2014-12-12,28.1,0.02,1405.0
2014-12-15,28.16,0.02,1408.0
2014-12-16,27.99,0.02,1399.5
2014-12-17,28.48,0.02,1424.0
2014-12-18,29.63,0.02,1481.5
2014-12-19,30.1,0.02,1505.0
2014-12-22,30.63,0.02,1531.5
2014-12-23,30.91,0.02,1545.5
2014-12-24,31.19,0.02,1559.5
2014-12-26,31.31,0.02,1565.5
2014-12-29,31.15,0.02,1557.5
2014-12-30,31.0,0.02,1550.0
2014-12-31,30.66,0.02,1533.0
2015-01-02,30.79,0.02,1539.5
2015-01-05,30.52,0.02,1526.0
2015-01-06,29.95,0.02,1497.5
2015-01-07,30.38,0.02,1519.0
2015-01-08,31.21,0.02,1560.5
2015-01-09,31.07,0.02,1553.5
2015-01-12,30.84,0.02,1542.0
2015-01-13,30.9,0.02,1545.0
2015-01-14,30.92,0.02,1546.0
2015-01-15,30.27,0.02,1513.5
2015-01-16,30.92,0.02,1546.0
2015-01-20,31.04,0.02,1552.0
2015-01-21,31.19,0.02,1559.5
2015-01-22,31.43,0.02,1571.5
2015-01-23,31.93,0.02,1596.5
2015-01-26,32.45,0.02,1622.5
2015-01-27,32.45,0.02,1622.5
2015-01-28,31.4,0.02,1570.0
2015-01-29,29.22,0.02,1461.0
2015-01-30,29.9,0.02,1495.0
2015-02-02,30.03,0.02,1501.5
2015-02-03,30.52,0.02,1526.0
2015-02-04,31.03,0.02,1551.5
2015-02-05,31.73,0.02,1586.5
2015-02-06,31.81,0.02,1590.5
2015-02-09,31.49,0.02,1574.5
2015-02-10,32.24,0.02,1612.0
2015-02-11,32.78,0.02,1639.0
2015-02-12,32.98,0.02,1648.9999999999998
2015-02-13,33.23,0.02,1661.4999999999998
2015-02-17,33.0,0.02,1650.0
2015-02-18,33.29,0.02,1664.5
2015-02-19,33.5,0.02,1675.0
2015-02-20,33.84,0.02,1692.0000000000002
2015-02-23,33.32,0.02,1666.0
2015-02-24,33.72,0.02,1686.0
2015-02-25,34.24,0.02,1712.0
2015-02-26,34.05,0.02,1702.4999999999998
2015-02-27,33.61,0.02,1680.5
2015-03-02,34.1,0.04,852.5
