date,close price,HUM_SHE,HUM_TA,HUM_TL,market cap,PB Ratio
1990-12-13,29.0,,,,,
1990-12-14,28.83,,,,,
1990-12-17,28.67,,,,,
1990-12-18,28.33,,,,,
1990-12-19,28.58,,,,,
1990-12-20,28.42,,,,,
1990-12-21,28.92,,,,,
1990-12-24,28.83,,,,,
1990-12-26,28.33,,,,,
1990-12-27,27.92,,,,,
1990-12-28,27.75,,,,,
1990-12-31,28.08,,,,,
1991-01-02,27.83,,,,,
1991-01-03,27.33,,,,,
1991-01-04,27.0,,,,,
1991-01-07,26.58,,,,,
1991-01-08,26.67,,,,,
1991-01-09,25.83,,,,,
1991-01-10,25.67,,,,,
1991-01-11,25.92,,,,,
1991-01-14,25.75,,,,,
1991-01-15,25.75,,,,,
1991-01-16,26.25,,,,,
1991-01-17,26.5,,,,,
1991-01-18,26.67,,,,,
1991-01-21,26.5,,,,,
1991-01-22,26.0,,,,,
1991-01-23,25.75,,,,,
1991-01-24,26.33,,,,,
1991-01-25,26.0,,,,,
1991-01-28,27.08,,,,,
1991-01-29,28.17,,,,,
1991-01-30,29.75,,,,,
1991-01-31,30.33,,,,,
1991-02-01,29.67,,,,,
1991-02-04,30.0,,,,,
1991-02-05,30.17,,,,,
1991-02-06,30.33,,,,,
1991-02-07,30.83,,,,,
1991-02-08,31.0,,,,,
1991-02-11,31.75,,,,,
1991-02-12,31.92,,,,,
1991-02-13,32.25,,,,,
1991-02-14,31.58,,,,,
1991-02-15,30.42,,,,,
1991-02-19,30.67,,,,,
1991-02-20,30.17,,,,,
1991-02-21,30.58,,,,,
1991-02-22,30.58,,,,,
1991-02-25,30.17,,,,,
1991-02-26,30.0,,,,,
1991-02-27,30.17,,,,,
1991-02-28,30.25,,,,,
1991-03-01,30.75,,,,,
1991-03-04,31.08,,,,,
1991-03-05,31.33,,,,,
1991-03-06,31.58,,,,,
1991-03-07,31.67,,,,,
1991-03-08,32.0,,,,,
1991-03-11,32.08,,,,,
1991-03-12,31.75,,,,,
1991-03-13,31.67,,,,,
1991-03-14,31.67,,,,,
1991-03-15,31.92,,,,,
1991-03-18,31.75,,,,,
1991-03-19,31.58,,,,,
1991-03-20,32.17,,,,,
1991-03-21,32.67,,,,,
1991-03-22,32.83,,,,,
1991-03-25,32.92,,,,,
1991-03-26,32.83,,,,,
1991-03-27,32.75,,,,,
1991-03-28,32.67,,,,,
1991-04-01,32.42,,,,,
1991-04-02,32.5,,,,,
1991-04-03,33.33,,,,,
1991-04-04,34.5,,,,,
1991-04-05,33.58,,,,,
1991-04-08,33.58,,,,,
1991-04-09,33.33,,,,,
1991-04-10,33.17,,,,,
1991-04-11,33.75,,,,,
1991-04-12,33.83,,,,,
1991-04-15,34.17,,,,,
1991-04-16,34.83,,,,,
1991-04-17,34.83,,,,,
1991-04-18,34.33,,,,,
1991-04-19,34.67,,,,,
1991-04-22,34.5,,,,,
1991-04-23,34.42,,,,,
1991-04-24,34.0,,,,,
1991-04-25,33.58,,,,,
1991-04-26,33.75,,,,,
1991-04-29,33.67,,,,,
1991-04-30,33.0,,,,,
1991-05-01,33.5,,,,,
1991-05-02,33.92,,,,,
1991-05-03,34.0,,,,,
1991-05-06,33.33,,,,,
1991-05-07,32.67,,,,,
1991-05-08,33.25,,,,,
1991-05-09,34.0,,,,,
1991-05-10,33.42,,,,,
1991-05-13,33.33,,,,,
1991-05-14,33.08,,,,,
1991-05-15,33.33,,,,,
1991-05-16,33.58,,,,,
1991-05-17,33.5,,,,,
1991-05-20,33.58,,,,,
1991-05-21,34.0,,,,,
1991-05-22,33.75,,,,,
1991-05-23,33.5,,,,,
1991-05-24,33.83,,,,,
1991-05-28,34.25,,,,,
1991-05-29,34.0,,,,,
1991-05-30,34.17,,,,,
1991-05-31,34.5,,,,,
1991-06-03,33.33,,,,,
1991-06-04,33.17,,,,,
1991-06-05,33.25,,,,,
1991-06-06,33.0,,,,,
1991-06-07,32.5,,,,,
1991-06-10,31.92,,,,,
1991-06-11,31.75,,,,,
1991-06-12,31.67,,,,,
1991-06-13,31.83,,,,,
1991-06-14,31.67,,,,,
1991-06-17,31.5,,,,,
1991-06-18,30.92,,,,,
1991-06-19,31.25,,,,,
1991-06-20,32.75,,,,,
1991-06-21,32.58,,,,,
1991-06-24,32.08,,,,,
1991-06-25,31.83,,,,,
1991-06-26,31.92,,,,,
1991-06-27,32.17,,,,,
1991-06-28,31.92,,,,,
1991-07-01,31.92,,,,,
1991-07-02,31.33,,,,,
1991-07-03,31.08,,,,,
1991-07-05,30.83,,,,,
1991-07-08,31.0,,,,,
1991-07-09,31.17,,,,,
1991-07-10,31.0,,,,,
1991-07-11,31.0,,,,,
1991-07-12,31.67,,,,,
1991-07-15,31.5,,,,,
1991-07-16,31.25,,,,,
1991-07-17,31.25,,,,,
1991-07-18,32.0,,,,,
1991-07-19,32.75,,,,,
1991-07-22,32.58,,,,,
1991-07-23,32.83,,,,,
1991-07-24,32.75,,,,,
1991-07-25,33.08,,,,,
1991-07-26,32.83,,,,,
1991-07-29,32.67,,,,,
1991-07-30,33.17,,,,,
1991-07-31,33.5,,,,,
1991-08-01,34.0,,,,,
1991-08-02,33.88,,,,,
1991-08-05,33.63,,,,,
1991-08-06,33.25,,,,,
1991-08-07,32.38,,,,,
1991-08-08,32.38,,,,,
1991-08-09,32.25,,,,,
1991-08-12,32.0,,,,,
1991-08-13,32.25,,,,,
1991-08-14,32.25,,,,,
1991-08-15,31.88,,,,,
1991-08-16,31.25,,,,,
1991-08-19,30.88,,,,,
1991-08-20,32.0,,,,,
1991-08-21,32.38,,,,,
1991-08-22,32.38,,,,,
1991-08-23,32.38,,,,,
1991-08-26,32.75,,,,,
1991-08-27,32.38,,,,,
1991-08-28,33.13,,,,,
1991-08-29,33.38,,,,,
1991-08-30,32.5,,,,,
1991-09-03,31.88,,,,,
1991-09-04,31.63,,,,,
1991-09-05,31.0,,,,,
1991-09-06,31.88,,,,,
1991-09-09,31.88,,,,,
1991-09-10,31.5,,,,,
1991-09-11,31.38,,,,,
1991-09-12,32.63,,,,,
1991-09-13,32.75,,,,,
1991-09-16,33.13,,,,,
1991-09-17,33.0,,,,,
1991-09-18,32.5,,,,,
1991-09-19,32.25,,,,,
1991-09-20,31.88,,,,,
1991-09-23,31.25,,,,,
1991-09-24,31.5,,,,,
1991-09-25,31.63,,,,,
1991-09-26,31.0,,,,,
1991-09-27,30.88,,,,,
1991-09-30,30.25,,,,,
1991-10-01,30.38,,,,,
1991-10-02,30.0,,,,,
1991-10-03,29.88,,,,,
1991-10-04,29.38,,,,,
1991-10-07,28.75,,,,,
1991-10-08,27.75,,,,,
1991-10-09,27.63,,,,,
1991-10-10,28.0,,,,,
1991-10-11,28.63,,,,,
1991-10-14,29.5,,,,,
1991-10-15,29.13,,,,,
1991-10-16,28.38,,,,,
1991-10-17,28.13,,,,,
1991-10-18,26.63,,,,,
1991-10-21,26.75,,,,,
1991-10-22,26.13,,,,,
1991-10-23,26.0,,,,,
1991-10-24,25.75,,,,,
1991-10-25,26.5,,,,,
1991-10-28,27.63,,,,,
1991-10-29,28.0,,,,,
1991-10-30,27.75,,,,,
1991-10-31,29.0,,,,,
1991-11-01,28.0,,,,,
1991-11-04,28.63,,,,,
1991-11-05,28.0,,,,,
1991-11-06,28.13,,,,,
1991-11-07,28.88,,,,,
1991-11-08,28.5,,,,,
1991-11-11,28.88,,,,,
1991-11-12,28.88,,,,,
1991-11-13,27.38,,,,,
1991-11-14,23.38,,,,,
1991-11-15,23.13,,,,,
1991-11-18,24.0,,,,,
1991-11-19,23.5,,,,,
1991-11-20,23.75,,,,,
1991-11-21,23.88,,,,,
1991-11-22,24.0,,,,,
1991-11-25,23.75,,,,,
1991-11-26,23.88,,,,,
1991-11-27,24.25,,,,,
1991-11-29,24.13,,,,,
1991-12-02,25.13,,,,,
1991-12-03,25.25,,,,,
1991-12-04,25.38,,,,,
1991-12-05,25.13,,,,,
1991-12-06,25.0,,,,,
1991-12-09,25.13,,,,,
1991-12-10,24.88,,,,,
1991-12-11,24.88,,,,,
1991-12-12,25.0,,,,,
1991-12-13,24.75,,,,,
1991-12-16,24.75,,,,,
1991-12-17,24.63,,,,,
1991-12-18,25.13,,,,,
1991-12-19,25.0,,,,,
1991-12-20,25.13,,,,,
1991-12-23,24.5,,,,,
1991-12-24,24.75,,,,,
1991-12-26,25.38,,,,,
1991-12-27,25.63,,,,,
1991-12-30,26.0,,,,,
1991-12-31,26.88,,,,,
1992-01-02,27.0,,,,,
1992-01-03,26.88,,,,,
1992-01-06,26.5,,,,,
1992-01-07,26.25,,,,,
1992-01-08,27.13,,,,,
1992-01-09,26.88,,,,,
1992-01-10,27.5,,,,,
1992-01-13,28.13,,,,,
1992-01-14,28.25,,,,,
1992-01-15,28.0,,,,,
1992-01-16,28.5,,,,,
1992-01-17,28.38,,,,,
1992-01-20,28.0,,,,,
1992-01-21,27.88,,,,,
1992-01-22,28.0,,,,,
1992-01-23,28.0,,,,,
1992-01-24,28.25,,,,,
1992-01-27,29.25,,,,,
1992-01-28,28.5,,,,,
1992-01-29,27.25,,,,,
1992-01-30,27.38,,,,,
1992-01-31,28.13,,,,,
1992-02-03,28.0,,,,,
1992-02-04,27.63,,,,,
1992-02-05,28.0,,,,,
1992-02-06,27.88,,,,,
1992-02-07,26.75,,,,,
1992-02-10,27.75,,,,,
1992-02-11,28.13,,,,,
1992-02-12,28.25,,,,,
1992-02-13,27.38,,,,,
1992-02-14,27.38,,,,,
1992-02-18,27.0,,,,,
1992-02-19,27.0,,,,,
1992-02-20,26.88,,,,,
1992-02-21,26.5,,,,,
1992-02-24,25.88,,,,,
1992-02-25,25.25,,,,,
1992-02-26,25.75,,,,,
1992-02-27,25.5,,,,,
1992-02-28,25.25,,,,,
1992-03-02,25.0,,,,,
1992-03-03,25.0,,,,,
1992-03-04,24.5,,,,,
1992-03-05,24.5,,,,,
1992-03-06,24.5,,,,,
1992-03-09,24.63,,,,,
1992-03-10,24.5,,,,,
1992-03-11,24.63,,,,,
1992-03-12,24.75,,,,,
1992-03-13,24.75,,,,,
1992-03-16,24.5,,,,,
1992-03-17,24.5,,,,,
1992-03-18,24.75,,,,,
1992-03-19,24.38,,,,,
1992-03-20,24.75,,,,,
1992-03-23,25.38,,,,,
1992-03-24,25.25,,,,,
1992-03-25,25.13,,,,,
1992-03-26,24.88,,,,,
1992-03-27,24.25,,,,,
1992-03-30,24.63,,,,,
1992-03-31,25.0,,,,,
1992-04-01,24.63,,,,,
1992-04-02,24.0,,,,,
1992-04-03,24.0,,,,,
1992-04-06,23.75,,,,,
1992-04-07,23.5,,,,,
1992-04-08,24.0,,,,,
1992-04-09,24.38,,,,,
1992-04-10,24.5,,,,,
1992-04-13,24.5,,,,,
1992-04-14,25.0,,,,,
1992-04-15,24.5,,,,,
1992-04-16,24.5,,,,,
1992-04-20,24.63,,,,,
1992-04-21,24.38,,,,,
1992-04-22,24.63,,,,,
1992-04-23,24.13,,,,,
1992-04-24,24.0,,,,,
1992-04-27,24.38,,,,,
1992-04-28,24.25,,,,,
1992-04-29,24.25,,,,,
1992-04-30,24.38,,,,,
1992-05-01,24.38,,,,,
1992-05-04,24.88,,,,,
1992-05-05,24.75,,,,,
1992-05-06,24.75,,,,,
1992-05-07,24.75,,,,,
1992-05-08,24.5,,,,,
1992-05-11,24.75,,,,,
1992-05-12,24.75,,,,,
1992-05-13,24.75,,,,,
1992-05-14,24.63,,,,,
1992-05-15,24.75,,,,,
1992-05-18,25.38,,,,,
1992-05-19,25.25,,,,,
1992-05-20,23.0,,,,,
1992-05-21,21.25,,,,,
1992-05-22,21.88,,,,,
1992-05-26,21.13,,,,,
1992-05-27,21.38,,,,,
1992-05-28,21.5,,,,,
1992-05-29,21.63,,,,,
1992-06-01,20.5,,,,,
1992-06-02,20.13,,,,,
1992-06-03,20.25,,,,,
1992-06-04,20.38,,,,,
1992-06-05,20.25,,,,,
1992-06-08,20.5,,,,,
1992-06-09,20.25,,,,,
1992-06-10,20.13,,,,,
1992-06-11,19.88,,,,,
1992-06-12,20.13,,,,,
1992-06-15,20.25,,,,,
1992-06-16,20.38,,,,,
1992-06-17,20.25,,,,,
1992-06-18,19.88,,,,,
1992-06-19,19.75,,,,,
1992-06-22,20.25,,,,,
1992-06-23,20.38,,,,,
1992-06-24,20.5,,,,,
1992-06-25,20.38,,,,,
1992-06-26,20.25,,,,,
1992-06-29,20.75,,,,,
1992-06-30,21.13,,,,,
1992-07-01,21.0,,,,,
1992-07-02,21.25,,,,,
1992-07-06,21.5,,,,,
1992-07-07,21.38,,,,,
1992-07-08,22.25,,,,,
1992-07-09,23.25,,,,,
1992-07-10,22.88,,,,,
1992-07-13,22.63,,,,,
1992-07-14,23.0,,,,,
1992-07-15,23.13,,,,,
1992-07-16,23.0,,,,,
1992-07-17,23.0,,,,,
1992-07-20,23.0,,,,,
1992-07-21,22.75,,,,,
1992-07-22,23.13,,,,,
1992-07-23,23.5,,,,,
1992-07-24,23.25,,,,,
1992-07-27,23.13,,,,,
1992-07-28,23.38,,,,,
1992-07-29,23.38,,,,,
1992-07-30,23.38,,,,,
1992-07-31,23.0,,,,,
1992-08-03,23.38,,,,,
1992-08-04,23.25,,,,,
1992-08-05,23.5,,,,,
1992-08-06,23.5,,,,,
1992-08-07,23.5,,,,,
1992-08-10,23.5,,,,,
1992-08-11,23.63,,,,,
1992-08-12,23.63,,,,,
1992-08-13,23.38,,,,,
1992-08-14,23.38,,,,,
1992-08-17,23.38,,,,,
1992-08-18,23.63,,,,,
1992-08-19,23.38,,,,,
1992-08-20,23.63,,,,,
1992-08-21,23.13,,,,,
1992-08-24,23.13,,,,,
1992-08-25,22.63,,,,,
1992-08-26,22.88,,,,,
1992-08-27,22.63,,,,,
1992-08-28,21.63,,,,,
1992-08-31,20.5,,,,,
1992-09-01,20.5,,,,,
1992-09-02,20.63,,,,,
1992-09-03,20.88,,,,,
1992-09-04,21.25,,,,,
1992-09-08,21.13,,,,,
1992-09-09,21.13,,,,,
1992-09-10,21.0,,,,,
1992-09-11,21.38,,,,,
1992-09-14,21.25,,,,,
1992-09-15,21.0,,,,,
1992-09-16,21.38,,,,,
1992-09-17,21.38,,,,,
1992-09-18,21.25,,,,,
1992-09-21,21.0,,,,,
1992-09-22,21.0,,,,,
1992-09-23,21.0,,,,,
1992-09-24,21.38,,,,,
1992-09-25,21.0,,,,,
1992-09-28,21.5,,,,,
1992-09-29,21.38,,,,,
1992-09-30,21.63,,,,,
1992-10-01,21.63,,,,,
1992-10-02,21.5,,,,,
1992-10-05,20.88,,,,,
1992-10-06,21.5,,,,,
1992-10-07,21.5,,,,,
1992-10-08,22.0,,,,,
1992-10-09,22.25,,,,,
1992-10-12,22.5,,,,,
1992-10-13,21.88,,,,,
1992-10-14,22.5,,,,,
1992-10-15,23.0,,,,,
1992-10-16,23.13,,,,,
1992-10-19,23.63,,,,,
1992-10-20,23.38,,,,,
1992-10-21,22.75,,,,,
1992-10-22,22.63,,,,,
1992-10-23,22.13,,,,,
1992-10-26,22.0,,,,,
1992-10-27,22.0,,,,,
1992-10-28,22.25,,,,,
1992-10-29,22.88,,,,,
1992-10-30,22.63,,,,,
1992-11-02,22.63,,,,,
1992-11-03,22.5,,,,,
1992-11-04,22.5,,,,,
1992-11-05,22.75,,,,,
1992-11-06,23.25,,,,,
1992-11-09,23.25,,,,,
1992-11-10,23.63,,,,,
1992-11-11,23.88,,,,,
1992-11-12,23.88,,,,,
1992-11-13,19.88,,,,,
1992-11-16,19.5,,,,,
1992-11-17,18.63,,,,,
1992-11-18,17.75,,,,,
1992-11-19,18.75,,,,,
1992-11-20,19.38,,,,,
1992-11-23,19.25,,,,,
1992-11-24,19.5,,,,,
1992-11-25,19.75,,,,,
1992-11-27,19.88,,,,,
1992-11-30,20.63,,,,,
1992-12-01,20.38,,,,,
1992-12-02,20.38,,,,,
1992-12-03,20.25,,,,,
1992-12-04,20.25,,,,,
1992-12-07,20.5,,,,,
1992-12-08,20.88,,,,,
1992-12-09,20.63,,,,,
1992-12-10,20.25,,,,,
1992-12-11,20.13,,,,,
1992-12-14,20.5,,,,,
1992-12-15,20.63,,,,,
1992-12-16,20.63,,,,,
1992-12-17,20.63,,,,,
1992-12-18,20.75,,,,,
1992-12-21,20.63,,,,,
1992-12-22,20.5,,,,,
1992-12-23,20.63,,,,,
1992-12-24,20.38,,,,,
1992-12-28,20.13,,,,,
1992-12-29,20.13,,,,,
1992-12-30,20.25,,,,,
1992-12-31,20.5,,,,,
1993-01-04,20.25,,,,,
1993-01-05,19.88,,,,,
1993-01-06,20.5,,,,,
1993-01-07,20.0,,,,,
1993-01-08,20.25,,,,,
1993-01-11,19.5,,,,,
1993-01-12,19.75,,,,,
1993-01-13,20.13,,,,,
1993-01-14,20.25,,,,,
1993-01-15,19.88,,,,,
1993-01-18,19.63,,,,,
1993-01-19,19.5,,,,,
1993-01-20,19.88,,,,,
1993-01-21,19.75,,,,,
1993-01-22,20.13,,,,,
1993-01-25,20.13,,,,,
1993-01-26,20.25,,,,,
1993-01-27,20.13,,,,,
1993-01-28,20.0,,,,,
1993-01-29,19.88,,,,,
1993-02-01,20.5,,,,,
1993-02-02,20.63,,,,,
1993-02-03,20.88,,,,,
1993-02-04,21.0,,,,,
1993-02-05,21.0,,,,,
1993-02-08,21.0,,,,,
1993-02-09,20.88,,,,,
1993-02-10,21.25,,,,,
1993-02-11,20.88,,,,,
1993-02-12,20.13,,,,,
1993-02-16,19.75,,,,,
1993-02-17,19.25,,,,,
1993-02-18,19.25,,,,,
1993-02-19,18.63,,,,,
1993-02-22,17.63,,,,,
1993-02-23,18.38,,,,,
1993-02-24,18.63,,,,,
1993-02-25,18.88,,,,,
1993-02-26,19.38,,,,,
1993-03-01,19.88,,,,,
1993-03-02,19.75,,,,,
1993-03-03,19.88,,,,,
1993-03-04,19.63,,,,,
1993-03-05,20.0,,,,,
1993-03-08,6.88,,,,,
1993-03-09,7.5,,,,,
1993-03-10,7.88,,,,,
1993-03-11,7.5,,,,,
1993-03-12,7.75,,,,,
1993-03-15,8.0,,,,,
1993-03-16,8.25,,,,,
1993-03-17,7.88,,,,,
1993-03-18,7.75,,,,,
1993-03-19,7.88,,,,,
1993-03-22,7.75,,,,,
1993-03-23,7.75,,,,,
1993-03-24,7.38,,,,,
1993-03-25,7.5,,,,,
1993-03-26,7.63,,,,,
1993-03-29,7.5,,,,,
1993-03-30,7.75,,,,,
1993-03-31,7.88,,,,,
1993-04-01,7.63,,,,,
1993-04-02,7.63,,,,,
1993-04-05,7.5,,,,,
1993-04-06,7.13,,,,,
1993-04-07,7.0,,,,,
1993-04-08,7.0,,,,,
1993-04-12,6.75,,,,,
1993-04-13,6.75,,,,,
1993-04-14,6.63,,,,,
1993-04-15,6.63,,,,,
1993-04-16,6.75,,,,,
1993-04-19,7.25,,,,,
1993-04-20,7.63,,,,,
1993-04-21,8.25,,,,,
1993-04-22,8.13,,,,,
1993-04-23,8.13,,,,,
1993-04-26,8.13,,,,,
1993-04-27,8.25,,,,,
1993-04-28,8.75,,,,,
1993-04-29,8.75,,,,,
1993-04-30,9.25,,,,,
1993-05-03,9.25,,,,,
1993-05-04,8.88,,,,,
1993-05-05,9.13,,,,,
1993-05-06,10.0,,,,,
1993-05-07,9.88,,,,,
1993-05-10,9.88,,,,,
1993-05-11,10.38,,,,,
1993-05-12,10.75,,,,,
1993-05-13,10.75,,,,,
1993-05-14,10.25,,,,,
1993-05-17,10.38,,,,,
1993-05-18,10.5,,,,,
1993-05-19,10.63,,,,,
1993-05-20,10.88,,,,,
1993-05-21,11.25,,,,,
1993-05-24,11.0,,,,,
1993-05-25,11.38,,,,,
1993-05-26,11.5,,,,,
1993-05-27,11.5,,,,,
1993-05-28,11.75,,,,,
1993-06-01,11.38,,,,,
1993-06-02,12.0,,,,,
1993-06-03,12.0,,,,,
1993-06-04,11.75,,,,,
1993-06-07,11.38,,,,,
1993-06-08,11.75,,,,,
1993-06-09,11.13,,,,,
1993-06-10,10.75,,,,,
1993-06-11,11.0,,,,,
1993-06-14,10.63,,,,,
1993-06-15,10.75,,,,,
1993-06-16,10.5,,,,,
1993-06-17,10.88,,,,,
1993-06-18,10.75,,,,,
1993-06-21,10.63,,,,,
1993-06-22,10.38,,,,,
1993-06-23,10.13,,,,,
1993-06-24,10.38,,,,,
1993-06-25,10.13,,,,,
1993-06-28,10.75,,,,,
1993-06-29,11.0,,,,,
1993-06-30,11.25,,,,,
1993-07-01,12.13,,,,,
1993-07-02,11.88,,,,,
1993-07-06,11.88,,,,,
1993-07-07,11.5,,,,,
1993-07-08,11.63,,,,,
1993-07-09,11.5,,,,,
1993-07-12,11.75,,,,,
1993-07-13,12.75,,,,,
1993-07-14,12.88,,,,,
1993-07-15,12.75,,,,,
1993-07-16,12.5,,,,,
1993-07-19,12.75,,,,,
1993-07-20,12.5,,,,,
1993-07-21,12.25,,,,,
1993-07-22,12.0,,,,,
1993-07-23,12.25,,,,,
1993-07-26,12.5,,,,,
1993-07-27,12.5,,,,,
1993-07-28,11.88,,,,,
1993-07-29,11.63,,,,,
1993-07-30,11.38,,,,,
1993-08-02,11.13,,,,,
1993-08-03,10.88,,,,,
1993-08-04,11.88,,,,,
1993-08-05,12.13,,,,,
1993-08-06,11.88,,,,,
1993-08-09,11.5,,,,,
1993-08-10,11.5,,,,,
1993-08-11,10.75,,,,,
1993-08-12,10.88,,,,,
1993-08-13,10.88,,,,,
1993-08-16,10.63,,,,,
1993-08-17,11.25,,,,,
1993-08-18,12.5,,,,,
1993-08-19,13.13,,,,,
1993-08-20,12.88,,,,,
1993-08-23,12.75,,,,,
1993-08-24,12.75,,,,,
1993-08-25,13.0,,,,,
1993-08-26,13.25,,,,,
1993-08-27,12.75,,,,,
1993-08-30,12.5,,,,,
1993-08-31,12.63,,,,,
1993-09-01,13.0,,,,,
1993-09-02,13.5,,,,,
1993-09-03,13.75,,,,,
1993-09-07,13.13,,,,,
1993-09-08,12.25,,,,,
1993-09-09,12.25,,,,,
1993-09-10,12.63,,,,,
1993-09-13,12.38,,,,,
1993-09-14,12.38,,,,,
1993-09-15,12.13,,,,,
1993-09-16,12.0,,,,,
1993-09-17,12.0,,,,,
1993-09-20,12.38,,,,,
1993-09-21,12.25,,,,,
1993-09-22,13.0,,,,,
1993-09-23,13.25,,,,,
1993-09-24,13.38,,,,,
1993-09-27,13.0,,,,,
1993-09-28,13.0,,,,,
1993-09-29,12.88,,,,,
1993-09-30,12.88,,,,,
1993-10-01,12.63,,,,,
1993-10-04,13.0,,,,,
1993-10-05,13.38,,,,,
1993-10-06,13.75,,,,,
1993-10-07,14.25,,,,,
1993-10-08,14.0,,,,,
1993-10-11,13.75,,,,,
1993-10-12,14.13,,,,,
1993-10-13,13.63,,,,,
1993-10-14,13.88,,,,,
1993-10-15,13.88,,,,,
1993-10-18,13.63,,,,,
1993-10-19,14.0,,,,,
1993-10-20,14.0,,,,,
1993-10-21,14.13,,,,,
1993-10-22,14.0,,,,,
1993-10-25,14.0,,,,,
1993-10-26,13.5,,,,,
1993-10-27,14.0,,,,,
1993-10-28,13.63,,,,,
1993-10-29,14.13,,,,,
1993-11-01,14.0,,,,,
1993-11-02,14.38,,,,,
1993-11-03,14.38,,,,,
1993-11-04,14.5,,,,,
1993-11-05,14.38,,,,,
1993-11-08,15.0,,,,,
1993-11-09,15.0,,,,,
1993-11-10,15.0,,,,,
1993-11-11,15.5,,,,,
1993-11-12,16.5,,,,,
1993-11-15,15.88,,,,,
1993-11-16,15.88,,,,,
1993-11-17,16.38,,,,,
1993-11-18,16.25,,,,,
1993-11-19,15.63,,,,,
1993-11-22,15.5,,,,,
1993-11-23,15.38,,,,,
1993-11-24,16.5,,,,,
1993-11-26,16.5,,,,,
1993-11-29,16.13,,,,,
1993-11-30,16.25,,,,,
1993-12-01,16.63,,,,,
1993-12-02,16.88,,,,,
1993-12-03,16.75,,,,,
1993-12-06,16.38,,,,,
1993-12-07,17.25,,,,,
1993-12-08,17.63,,,,,
1993-12-09,18.0,,,,,
1993-12-10,17.63,,,,,
1993-12-13,18.38,,,,,
1993-12-14,18.5,,,,,
1993-12-15,18.63,,,,,
1993-12-16,17.5,,,,,
1993-12-17,17.63,,,,,
1993-12-20,17.88,,,,,
1993-12-21,17.75,,,,,
1993-12-22,17.88,,,,,
1993-12-23,18.38,,,,,
1993-12-27,17.38,,,,,
1993-12-28,17.88,,,,,
1993-12-29,17.63,,,,,
1993-12-30,17.75,,,,,
1993-12-31,17.75,,,,,
1994-01-03,17.5,,,,,
1994-01-04,17.63,,,,,
1994-01-05,17.5,,,,,
1994-01-06,16.88,,,,,
1994-01-07,17.5,,,,,
1994-01-10,17.75,,,,,
1994-01-11,17.75,,,,,
1994-01-12,17.63,,,,,
1994-01-13,18.25,,,,,
1994-01-14,18.13,,,,,
1994-01-17,18.63,,,,,
1994-01-18,19.25,,,,,
1994-01-19,18.88,,,,,
1994-01-20,18.88,,,,,
1994-01-21,19.13,,,,,
1994-01-24,19.0,,,,,
1994-01-25,18.63,,,,,
1994-01-26,18.63,,,,,
1994-01-27,18.63,,,,,
1994-01-28,19.38,,,,,
1994-01-31,20.25,,,,,
1994-02-01,21.13,,,,,
1994-02-02,21.5,,,,,
1994-02-03,21.5,,,,,
1994-02-04,19.75,,,,,
1994-02-07,21.0,,,,,
1994-02-08,21.25,,,,,
1994-02-09,21.0,,,,,
1994-02-10,20.75,,,,,
1994-02-11,20.75,,,,,
1994-02-14,21.38,,,,,
1994-02-15,21.0,,,,,
1994-02-16,21.38,,,,,
1994-02-17,21.13,,,,,
1994-02-18,20.25,,,,,
1994-02-22,20.0,,,,,
1994-02-23,20.38,,,,,
1994-02-24,19.88,,,,,
1994-02-25,19.88,,,,,
1994-02-28,19.5,,,,,
1994-03-01,19.25,,,,,
1994-03-02,19.13,,,,,
1994-03-03,19.5,,,,,
1994-03-04,19.25,,,,,
1994-03-07,20.0,,,,,
1994-03-08,20.25,,,,,
1994-03-09,20.75,,,,,
1994-03-10,20.5,,,,,
1994-03-11,20.13,,,,,
1994-03-14,20.63,,,,,
1994-03-15,21.0,,,,,
1994-03-16,20.75,,,,,
1994-03-17,20.88,,,,,
1994-03-18,21.5,,,,,
1994-03-21,22.13,,,,,
1994-03-22,21.88,,,,,
1994-03-23,22.0,,,,,
1994-03-24,21.13,,,,,
1994-03-25,21.13,,,,,
1994-03-28,20.38,,,,,
1994-03-29,19.0,,,,,
1994-03-30,18.38,,,,,
1994-03-31,18.5,,,,,
1994-04-04,18.25,,,,,
1994-04-05,19.88,,,,,
1994-04-06,19.75,,,,,
1994-04-07,20.13,,,,,
1994-04-08,20.25,,,,,
1994-04-11,20.25,,,,,
1994-04-12,19.88,,,,,
1994-04-13,19.25,,,,,
1994-04-14,20.13,,,,,
1994-04-15,19.88,,,,,
1994-04-18,19.75,,,,,
1994-04-19,18.75,,,,,
1994-04-20,17.13,,,,,
1994-04-21,18.88,,,,,
1994-04-22,18.88,,,,,
1994-04-25,19.13,,,,,
1994-04-26,19.13,,,,,
1994-04-28,18.88,,,,,
1994-04-29,18.5,,,,,
1994-05-02,18.88,,,,,
1994-05-03,19.88,,,,,
1994-05-04,19.38,,,,,
1994-05-05,20.0,,,,,
1994-05-06,19.88,,,,,
1994-05-09,19.38,,,,,
1994-05-10,19.0,,,,,
1994-05-11,18.25,,,,,
1994-05-12,19.25,,,,,
1994-05-13,19.0,,,,,
1994-05-16,19.5,,,,,
1994-05-17,19.88,,,,,
1994-05-18,20.63,,,,,
1994-05-19,20.38,,,,,
1994-05-20,20.38,,,,,
1994-05-23,19.75,,,,,
1994-05-24,20.13,,,,,
1994-05-25,20.75,,,,,
