date,close price,JBHT_SHE,JBHT_TA,JBHT_TL,market cap,PB Ratio
1997-04-03,3.53,,,,,
1997-04-04,3.55,,,,,
1997-04-07,3.59,,,,,
1997-04-08,3.91,,,,,
1997-04-09,3.81,,,,,
1997-04-10,3.97,,,,,
1997-04-11,3.86,,,,,
1997-04-14,3.78,,,,,
1997-04-15,3.75,,,,,
1997-04-16,3.56,,,,,
1997-04-17,3.59,,,,,
1997-04-18,3.53,,,,,
1997-04-21,3.56,,,,,
1997-04-22,3.55,,,,,
1997-04-23,3.56,,,,,
1997-04-24,3.53,,,,,
1997-04-25,3.5,,,,,
1997-04-28,3.5,,,,,
1997-04-29,3.47,,,,,
1997-04-30,3.47,,,,,
1997-05-01,3.5,,,,,
1997-05-02,3.53,,,,,
1997-05-05,3.62,,,,,
1997-05-06,3.56,,,,,
1997-05-07,3.53,,,,,
1997-05-08,3.59,,,,,
1997-05-09,3.56,,,,,
1997-05-12,3.63,,,,,
1997-05-13,3.56,,,,,
1997-05-14,3.63,,,,,
1997-05-15,3.59,,,,,
1997-05-16,3.63,,,,,
1997-05-19,3.81,,,,,
1997-05-20,3.86,,,,,
1997-05-21,3.81,,,,,
1997-05-22,3.91,,,,,
1997-05-23,4.0,,,,,
1997-05-27,3.84,,,,,
1997-05-28,3.81,,,,,
1997-05-29,3.81,,,,,
1997-05-30,3.81,,,,,
1997-06-02,3.69,,,,,
1997-06-03,3.66,,,,,
1997-06-04,3.63,,,,,
1997-06-05,3.69,,,,,
1997-06-06,3.66,,,,,
1997-06-09,3.84,,,,,
1997-06-10,3.78,,,,,
1997-06-11,3.81,,,,,
1997-06-12,3.97,,,,,
1997-06-13,4.03,,,,,
1997-06-16,3.92,,,,,
1997-06-17,3.92,,,,,
1997-06-18,3.97,,,,,
1997-06-19,4.0,,,,,
1997-06-20,3.91,,,,,
1997-06-23,3.94,,,,,
1997-06-24,3.91,,,,,
1997-06-25,3.91,,,,,
1997-06-26,3.72,,,,,
1997-06-27,3.66,,,,,
1997-06-30,3.72,,,,,
1997-07-01,3.74,,,,,
1997-07-02,3.69,,,,,
1997-07-03,3.69,,,,,
1997-07-07,3.64,,,,,
1997-07-08,3.69,,,,,
1997-07-09,3.78,,,,,
1997-07-10,3.92,,,,,
1997-07-11,3.97,,,,,
1997-07-14,3.97,,,,,
1997-07-15,4.0,,,,,
1997-07-16,3.77,,,,,
1997-07-17,3.75,,,,,
1997-07-18,3.84,,,,,
1997-07-21,3.91,,,,,
1997-07-22,4.0,,,,,
1997-07-23,3.92,,,,,
1997-07-24,3.86,,,,,
1997-07-25,3.8,,,,,
1997-07-28,3.72,,,,,
1997-07-29,3.75,,,,,
1997-07-30,4.0,,,,,
1997-07-31,4.0,,,,,
1997-08-01,4.19,,,,,
1997-08-04,4.56,,,,,
1997-08-05,4.38,,,,,
1997-08-06,4.41,,,,,
1997-08-07,4.44,,,,,
1997-08-08,4.45,,,,,
1997-08-11,4.38,,,,,
1997-08-12,4.41,,,,,
1997-08-13,4.38,,,,,
1997-08-14,4.34,,,,,
1997-08-15,4.31,,,,,
1997-08-18,4.19,,,,,
1997-08-19,4.22,,,,,
1997-08-20,4.19,,,,,
1997-08-21,4.22,,,,,
1997-08-22,4.25,,,,,
1997-08-25,4.19,,,,,
1997-08-26,4.19,,,,,
1997-08-27,4.23,,,,,
1997-08-28,4.17,,,,,
1997-08-29,4.16,,,,,
1997-09-02,4.34,,,,,
1997-09-03,4.47,,,,,
1997-09-04,4.47,,,,,
1997-09-05,4.5,,,,,
1997-09-08,4.5,,,,,
1997-09-09,4.47,,,,,
1997-09-10,4.44,,,,,
1997-09-11,4.48,,,,,
1997-09-12,4.5,,,,,
1997-09-15,4.48,,,,,
1997-09-16,4.48,,,,,
1997-09-17,4.16,,,,,
1997-09-18,4.09,,,,,
1997-09-19,3.94,,,,,
1997-09-22,4.0,,,,,
1997-09-23,3.97,,,,,
1997-09-24,3.83,,,,,
1997-09-25,3.84,,,,,
1997-09-26,3.81,,,,,
1997-09-29,3.89,,,,,
1997-09-30,3.89,,,,,
1997-10-01,3.94,,,,,
1997-10-02,4.17,,,,,
1997-10-03,4.0,,,,,
1997-10-06,3.97,,,,,
1997-10-07,3.97,,,,,
1997-10-08,3.97,,,,,
1997-10-09,3.91,,,,,
1997-10-10,3.88,,,,,
1997-10-13,4.0,,,,,
1997-10-14,4.05,,,,,
1997-10-15,3.92,,,,,
1997-10-16,3.97,,,,,
1997-10-17,4.14,,,,,
1997-10-20,4.06,,,,,
1997-10-21,4.06,,,,,
1997-10-22,4.11,,,,,
1997-10-23,4.0,,,,,
1997-10-24,4.02,,,,,
1997-10-27,3.97,,,,,
1997-10-28,3.97,,,,,
1997-10-29,3.97,,,,,
1997-10-30,3.91,,,,,
1997-10-31,3.84,,,,,
1997-11-03,3.86,,,,,
1997-11-04,3.84,,,,,
1997-11-05,3.91,,,,,
1997-11-06,3.91,,,,,
1997-11-07,3.84,,,,,
1997-11-10,3.84,,,,,
1997-11-11,3.83,,,,,
1997-11-12,3.77,,,,,
1997-11-13,3.91,,,,,
1997-11-14,3.88,,,,,
1997-11-17,3.91,,,,,
1997-11-18,4.03,,,,,
1997-11-19,3.98,,,,,
1997-11-20,3.98,,,,,
1997-11-21,4.19,,,,,
1997-11-24,4.13,,,,,
1997-11-25,4.09,,,,,
1997-11-26,4.11,,,,,
1997-11-28,4.06,,,,,
1997-12-01,4.38,,,,,
1997-12-02,4.16,,,,,
1997-12-03,4.13,,,,,
1997-12-04,4.13,,,,,
1997-12-05,4.22,,,,,
1997-12-08,4.28,,,,,
1997-12-09,4.25,,,,,
1997-12-10,4.28,,,,,
1997-12-11,4.33,,,,,
1997-12-12,4.41,,,,,
1997-12-15,4.48,,,,,
1997-12-16,4.55,,,,,
1997-12-17,4.55,,,,,
1997-12-18,4.55,,,,,
1997-12-19,4.61,,,,,
1997-12-22,4.74,,,,,
1997-12-23,4.72,,,,,
1997-12-24,4.69,,,,,
1997-12-26,4.72,,,,,
1997-12-29,4.81,,,,,
1997-12-30,4.78,,,,,
1997-12-31,4.69,,,,,
1998-01-02,4.66,,,,,
1998-01-05,4.67,,,,,
1998-01-06,4.69,,,,,
1998-01-07,4.58,,,,,
1998-01-08,4.59,,,,,
1998-01-09,4.38,,,,,
1998-01-12,4.38,,,,,
1998-01-13,4.44,,,,,
1998-01-14,4.44,,,,,
1998-01-15,4.42,,,,,
1998-01-16,4.5,,,,,
1998-01-20,4.52,,,,,
1998-01-21,4.47,,,,,
1998-01-22,4.55,,,,,
1998-01-23,4.58,,,,,
1998-01-26,4.58,,,,,
1998-01-27,4.88,,,,,
1998-01-28,5.97,,,,,
1998-01-29,5.44,,,,,
1998-01-30,5.5,,,,,
1998-02-02,6.0,,,,,
1998-02-03,6.28,,,,,
1998-02-04,6.5,,,,,
1998-02-05,6.66,,,,,
1998-02-06,6.3,,,,,
1998-02-09,6.63,,,,,
1998-02-10,6.59,,,,,
1998-02-11,6.59,,,,,
1998-02-12,6.73,,,,,
1998-02-13,6.75,,,,,
1998-02-17,6.44,,,,,
1998-02-18,6.56,,,,,
1998-02-19,6.36,,,,,
1998-02-20,6.41,,,,,
1998-02-23,6.5,,,,,
1998-02-24,6.28,,,,,
1998-02-25,6.45,,,,,
1998-02-26,6.66,,,,,
1998-02-27,6.69,,,,,
1998-03-02,6.72,,,,,
1998-03-03,6.75,,,,,
1998-03-04,6.72,,,,,
1998-03-05,6.59,,,,,
1998-03-06,7.02,,,,,
1998-03-09,6.89,,,,,
1998-03-10,6.75,,,,,
1998-03-11,6.88,,,,,
1998-03-12,6.91,,,,,
1998-03-13,6.78,,,,,
1998-03-16,7.09,,,,,
1998-03-17,7.45,,,,,
1998-03-18,7.5,,,,,
1998-03-19,7.41,,,,,
1998-03-20,7.44,,,,,
1998-03-23,7.09,,,,,
1998-03-24,7.25,,,,,
1998-03-25,7.11,,,,,
1998-03-26,7.09,,,,,
1998-03-27,7.09,,,,,
1998-03-30,7.13,,,,,
1998-03-31,7.11,,,,,
1998-04-01,7.14,,,,,
1998-04-02,7.33,,,,,
1998-04-03,7.31,,,,,
1998-04-06,7.09,,,,,
1998-04-07,6.95,,,,,
1998-04-08,6.94,,,,,
1998-04-09,7.0,,,,,
1998-04-13,7.14,,,,,
1998-04-14,7.22,,,,,
1998-04-15,7.56,,,,,
1998-04-16,7.34,,,,,
1998-04-17,7.44,,,,,
1998-04-20,7.75,,,,,
1998-04-21,8.34,,,,,
1998-04-22,8.11,,,,,
1998-04-23,8.0,,,,,
1998-04-24,8.03,,,,,
1998-04-27,7.8,,,,,
1998-04-28,7.94,,,,,
1998-04-29,8.13,,,,,
1998-04-30,8.0,,,,,
1998-05-01,8.08,,,,,
1998-05-04,8.0,,,,,
1998-05-05,7.91,,,,,
1998-05-06,7.72,,,,,
1998-05-07,7.41,,,,,
1998-05-08,7.38,,,,,
1998-05-11,7.28,,,,,
1998-05-12,7.34,,,,,
1998-05-13,7.53,,,,,
1998-05-14,7.47,,,,,
1998-05-15,7.5,,,,,
1998-05-18,7.38,,,,,
1998-05-19,7.48,,,,,
1998-05-20,7.42,,,,,
1998-05-21,7.34,,,,,
1998-05-22,7.31,,,,,
1998-05-26,7.19,,,,,
1998-05-27,7.22,,,,,
1998-05-28,7.47,,,,,
1998-05-29,7.48,,,,,
1998-06-01,7.56,,,,,
1998-06-02,7.5,,,,,
1998-06-03,7.53,,,,,
1998-06-04,7.63,,,,,
1998-06-05,7.63,,,,,
1998-06-08,7.53,,,,,
1998-06-09,7.48,,,,,
1998-06-10,7.47,,,,,
1998-06-11,7.38,,,,,
1998-06-12,7.19,,,,,
1998-06-15,7.22,,,,,
1998-06-16,7.34,,,,,
1998-06-17,7.34,,,,,
1998-06-18,7.28,,,,,
1998-06-19,7.03,,,,,
1998-06-22,7.47,,,,,
1998-06-23,7.84,,,,,
1998-06-24,7.84,,,,,
1998-06-25,8.17,,,,,
1998-06-26,8.86,,,,,
1998-06-29,8.97,,,,,
1998-06-30,8.91,,,,,
1998-07-01,9.38,,,,,
1998-07-02,9.25,,,,,
1998-07-06,9.34,,,,,
1998-07-07,9.34,,,,,
1998-07-08,9.53,,,,,
1998-07-09,9.48,,,,,
1998-07-10,9.16,,,,,
1998-07-13,8.91,,,,,
1998-07-14,8.88,,,,,
1998-07-15,8.75,,,,,
1998-07-16,8.71,,,,,
1998-07-17,8.64,,,,,
1998-07-20,8.63,,,,,
1998-07-21,8.28,,,,,
1998-07-22,8.06,,,,,
1998-07-23,7.59,,,,,
1998-07-24,7.45,,,,,
1998-07-27,7.42,,,,,
1998-07-28,7.17,,,,,
1998-07-29,7.2,,,,,
1998-07-30,7.44,,,,,
1998-07-31,7.41,,,,,
1998-08-03,7.33,,,,,
1998-08-04,6.97,,,,,
1998-08-05,6.5,,,,,
1998-08-06,6.59,,,,,
1998-08-07,6.63,,,,,
1998-08-10,6.53,,,,,
1998-08-11,6.36,,,,,
1998-08-12,6.69,,,,,
1998-08-13,6.58,,,,,
1998-08-14,6.53,,,,,
1998-08-17,6.5,,,,,
1998-08-18,6.52,,,,,
1998-08-19,5.69,,,,,
1998-08-20,5.55,,,,,
1998-08-21,5.48,,,,,
1998-08-24,5.41,,,,,
1998-08-25,5.5,,,,,
1998-08-26,5.13,,,,,
1998-08-27,4.77,,,,,
1998-08-28,3.92,,,,,
1998-08-31,4.23,,,,,
1998-09-01,4.38,,,,,
1998-09-02,4.69,,,,,
1998-09-03,4.66,,,,,
1998-09-04,4.59,,,,,
1998-09-08,5.28,,,,,
1998-09-09,5.05,,,,,
1998-09-10,5.19,,,,,
1998-09-11,5.75,,,,,
1998-09-14,5.81,,,,,
1998-09-15,5.56,,,,,
1998-09-16,5.59,,,,,
1998-09-17,4.13,,,,,
1998-09-18,4.02,,,,,
1998-09-21,4.22,,,,,
1998-09-22,4.23,,,,,
1998-09-23,4.0,,,,,
1998-09-24,3.94,,,,,
1998-09-25,3.81,,,,,
1998-09-28,3.66,,,,,
1998-09-29,3.53,,,,,
1998-09-30,3.63,,,,,
1998-10-01,3.33,,,,,
1998-10-02,3.27,,,,,
1998-10-05,3.28,,,,,
1998-10-06,3.19,,,,,
1998-10-07,3.22,,,,,
1998-10-08,3.13,,,,,
1998-10-09,3.17,,,,,
1998-10-12,3.27,,,,,
1998-10-13,3.28,,,,,
1998-10-14,3.44,,,,,
1998-10-15,3.61,,,,,
1998-10-16,3.64,,,,,
1998-10-19,3.66,,,,,
1998-10-20,3.88,,,,,
1998-10-21,3.92,,,,,
1998-10-22,4.02,,,,,
1998-10-23,4.11,,,,,
1998-10-26,4.28,,,,,
1998-10-27,4.31,,,,,
1998-10-28,4.19,,,,,
1998-10-29,4.31,,,,,
1998-10-30,4.19,,,,,
1998-11-02,4.33,,,,,
1998-11-03,4.31,,,,,
1998-11-04,4.41,,,,,
1998-11-05,4.66,,,,,
1998-11-06,4.94,,,,,
1998-11-09,4.72,,,,,
1998-11-10,4.55,,,,,
1998-11-11,4.48,,,,,
1998-11-12,4.52,,,,,
1998-11-13,4.56,,,,,
1998-11-16,4.56,,,,,
1998-11-17,4.42,,,,,
1998-11-18,4.36,,,,,
1998-11-19,4.33,,,,,
1998-11-20,4.41,,,,,
1998-11-23,4.52,,,,,
1998-11-24,4.72,,,,,
1998-11-25,4.63,,,,,
1998-11-27,4.71,,,,,
1998-11-30,4.75,,,,,
1998-12-01,4.69,,,,,
1998-12-02,4.88,,,,,
1998-12-03,4.81,,,,,
1998-12-04,4.89,,,,,
1998-12-07,5.11,,,,,
1998-12-08,5.13,,,,,
1998-12-09,5.22,,,,,
1998-12-10,5.05,,,,,
1998-12-11,5.09,,,,,
1998-12-14,5.06,,,,,
1998-12-15,5.06,,,,,
1998-12-16,5.13,,,,,
1998-12-17,5.02,,,,,
1998-12-18,4.94,,,,,
1998-12-21,4.97,,,,,
1998-12-22,5.03,,,,,
1998-12-23,5.09,,,,,
1998-12-24,5.03,,,,,
1998-12-28,5.06,,,,,
1998-12-29,5.14,,,,,
1998-12-30,5.19,,,,,
1998-12-31,5.75,,,,,
1999-01-04,5.42,,,,,
1999-01-05,5.23,,,,,
1999-01-06,5.38,,,,,
1999-01-07,5.38,,,,,
1999-01-08,5.39,,,,,
1999-01-11,5.5,,,,,
1999-01-12,5.45,,,,,
1999-01-13,5.5,,,,,
1999-01-14,5.44,,,,,
1999-01-15,5.34,,,,,
1999-01-19,5.27,,,,,
1999-01-20,5.33,,,,,
1999-01-21,5.28,,,,,
1999-01-22,5.41,,,,,
1999-01-25,5.5,,,,,
1999-01-26,5.66,,,,,
1999-01-27,6.13,,,,,
1999-01-28,6.16,,,,,
1999-01-29,6.41,,,,,
1999-02-01,6.31,,,,,
1999-02-02,6.5,,,,,
1999-02-03,6.52,,,,,
1999-02-04,6.39,,,,,
1999-02-05,6.34,,,,,
1999-02-08,6.38,,,,,
1999-02-09,6.2,,,,,
1999-02-10,5.94,,,,,
1999-02-11,5.97,,,,,
1999-02-12,6.03,,,,,
1999-02-16,6.0,,,,,
1999-02-17,5.84,,,,,
1999-02-18,5.58,,,,,
1999-02-19,5.81,,,,,
1999-02-22,5.87,,,,,
1999-02-23,6.05,,,,,
1999-02-24,5.7,,,,,
1999-02-25,5.72,,,,,
1999-02-26,5.88,,,,,
1999-03-01,5.83,,,,,
1999-03-02,5.95,,,,,
1999-03-03,6.0,,,,,
1999-03-04,6.09,,,,,
1999-03-05,6.16,,,,,
1999-03-08,6.25,,,,,
1999-03-09,6.09,,,,,
1999-03-10,5.84,,,,,
1999-03-11,5.87,,,,,
1999-03-12,5.91,,,,,
1999-03-15,5.89,,,,,
1999-03-16,5.97,,,,,
1999-03-17,5.94,,,,,
1999-03-18,5.92,,,,,
1999-03-19,5.5,,,,,
1999-03-22,5.0,,,,,
1999-03-23,4.59,,,,,
1999-03-24,4.64,,,,,
1999-03-25,5.0,,,,,
1999-03-26,5.19,,,,,
1999-03-29,5.25,,,,,
1999-03-30,5.33,,,,,
1999-03-31,5.25,,,,,
1999-04-01,5.13,,,,,
1999-04-05,5.23,,,,,
1999-04-06,4.98,,,,,
1999-04-07,4.69,,,,,
1999-04-08,4.38,,,,,
1999-04-09,4.47,,,,,
1999-04-12,4.27,,,,,
1999-04-13,4.02,,,,,
1999-04-14,4.13,,,,,
1999-04-15,4.59,,,,,
1999-04-16,4.91,,,,,
1999-04-19,4.9,,,,,
1999-04-20,4.56,,,,,
1999-04-21,4.58,,,,,
1999-04-22,4.59,,,,,
1999-04-23,4.59,,,,,
1999-04-26,4.56,,,,,
1999-04-27,4.5,,,,,
1999-04-28,4.81,,,,,
1999-04-29,5.44,,,,,
1999-04-30,5.2,,,,,
1999-05-03,5.25,,,,,
1999-05-04,5.31,,,,,
1999-05-05,5.31,,,,,
1999-05-06,5.47,,,,,
1999-05-07,5.5,,,,,
1999-05-10,5.44,,,,,
1999-05-11,5.55,,,,,
1999-05-12,5.73,,,,,
1999-05-13,4.79,,,,,
1999-05-14,4.72,,,,,
1999-05-17,4.75,,,,,
1999-05-18,4.67,,,,,
1999-05-19,4.63,,,,,
1999-05-20,4.59,,,,,
1999-05-21,4.59,,,,,
1999-05-24,4.48,,,,,
1999-05-25,4.38,,,,,
1999-05-26,4.41,,,,,
1999-05-27,4.44,,,,,
1999-05-28,4.22,,,,,
1999-06-01,4.22,,,,,
1999-06-02,4.19,,,,,
1999-06-03,4.03,,,,,
1999-06-04,3.92,,,,,
1999-06-07,3.58,,,,,
1999-06-08,3.77,,,,,
1999-06-09,3.89,,,,,
1999-06-10,3.81,,,,,
1999-06-11,3.81,,,,,
1999-06-14,3.7,,,,,
1999-06-15,3.75,,,,,
1999-06-16,3.78,,,,,
1999-06-17,3.76,,,,,
1999-06-18,3.75,,,,,
1999-06-21,3.78,,,,,
1999-06-22,3.77,,,,,
1999-06-23,3.72,,,,,
1999-06-24,3.75,,,,,
1999-06-25,3.75,,,,,
1999-06-28,3.78,,,,,
1999-06-29,4.03,,,,,
1999-06-30,4.06,,,,,
1999-07-01,4.03,,,,,
1999-07-02,4.08,,,,,
1999-07-06,4.05,,,,,
1999-07-07,4.05,,,,,
1999-07-08,4.0,,,,,
1999-07-09,3.9,,,,,
1999-07-12,3.98,,,,,
1999-07-13,3.77,,,,,
1999-07-14,3.84,,,,,
1999-07-15,3.83,,,,,
1999-07-16,3.86,,,,,
1999-07-19,4.05,,,,,
1999-07-20,3.98,,,,,
1999-07-21,3.97,,,,,
1999-07-22,3.95,,,,,
1999-07-23,3.94,,,,,
1999-07-26,3.98,,,,,
1999-07-27,3.97,,,,,
1999-07-28,3.95,,,,,
1999-07-29,3.68,,,,,
1999-07-30,3.77,,,,,
1999-08-02,3.73,,,,,
1999-08-03,3.64,,,,,
1999-08-04,3.59,,,,,
1999-08-05,3.63,,,,,
1999-08-06,3.53,,,,,
1999-08-09,3.52,,,,,
1999-08-10,3.58,,,,,
1999-08-11,3.55,,,,,
1999-08-12,3.53,,,,,
1999-08-13,3.58,,,,,
1999-08-16,3.56,,,,,
1999-08-17,3.78,,,,,
1999-08-18,3.71,,,,,
1999-08-19,3.91,,,,,
1999-08-20,3.84,,,,,
1999-08-23,3.92,,,,,
1999-08-24,4.03,,,,,
1999-08-25,4.02,,,,,
1999-08-26,3.95,,,,,
1999-08-27,3.67,,,,,
1999-08-30,3.69,,,,,
1999-08-31,3.7,,,,,
1999-09-01,3.81,,,,,
1999-09-02,3.94,,,,,
1999-09-03,4.17,,,,,
1999-09-07,4.06,,,,,
1999-09-08,4.02,,,,,
1999-09-09,3.88,,,,,
1999-09-10,3.82,,,,,
1999-09-13,3.7,,,,,
1999-09-14,3.69,,,,,
1999-09-15,3.67,,,,,
1999-09-16,3.56,,,,,
1999-09-17,3.5,,,,,
1999-09-20,3.23,,,,,
1999-09-21,3.41,,,,,
1999-09-22,3.23,,,,,
1999-09-23,3.23,,,,,
1999-09-24,3.23,,,,,
1999-09-27,3.25,,,,,
1999-09-28,3.3,,,,,
1999-09-29,3.45,,,,,
1999-09-30,3.47,,,,,
1999-10-01,3.39,,,,,
1999-10-04,3.39,,,,,
1999-10-05,3.35,,,,,
1999-10-06,3.48,,,,,
1999-10-07,3.46,,,,,
1999-10-08,3.56,,,,,
1999-10-11,3.5,,,,,
1999-10-12,3.44,,,,,
1999-10-13,3.39,,,,,
1999-10-14,3.44,,,,,
1999-10-15,3.41,,,,,
1999-10-18,3.39,,,,,
1999-10-19,3.38,,,,,
1999-10-20,3.47,,,,,
1999-10-21,3.42,,,,,
1999-10-22,3.34,,,,,
1999-10-25,3.29,,,,,
1999-10-26,3.27,,,,,
1999-10-27,3.23,,,,,
1999-10-28,3.27,,,,,
1999-10-29,3.22,,,,,
1999-11-01,3.25,,,,,
1999-11-02,3.23,,,,,
1999-11-03,3.34,,,,,
1999-11-04,3.41,,,,,
1999-11-05,3.38,,,,,
1999-11-08,3.53,,,,,
1999-11-09,3.63,,,,,
1999-11-10,3.67,,,,,
1999-11-11,3.62,,,,,
1999-11-12,3.66,,,,,
1999-11-15,3.66,,,,,
1999-11-16,3.69,,,,,
1999-11-17,3.67,,,,,
1999-11-18,3.65,,,,,
1999-11-19,3.67,,,,,
1999-11-22,3.72,,,,,
1999-11-23,3.55,,,,,
1999-11-24,3.33,,,,,
1999-11-26,3.28,,,,,
1999-11-29,3.31,,,,,
1999-11-30,3.34,,,,,
1999-12-01,3.23,,,,,
1999-12-02,3.38,,,,,
1999-12-03,3.34,,,,,
1999-12-06,3.36,,,,,
1999-12-07,3.25,,,,,
1999-12-08,3.13,,,,,
1999-12-09,3.25,,,,,
1999-12-10,3.31,,,,,
1999-12-13,3.38,,,,,
1999-12-14,3.27,,,,,
1999-12-15,3.31,,,,,
1999-12-16,3.28,,,,,
1999-12-17,3.27,,,,,
1999-12-20,3.17,,,,,
1999-12-21,3.13,,,,,
1999-12-22,3.27,,,,,
1999-12-23,3.23,,,,,
1999-12-27,3.25,,,,,
1999-12-28,3.29,,,,,
1999-12-29,3.28,,,,,
1999-12-30,3.34,,,,,
1999-12-31,3.46,,,,,
2000-01-03,3.36,,,,,
2000-01-04,3.19,,,,,
2000-01-05,3.22,,,,,
2000-01-06,3.31,,,,,
2000-01-07,3.31,,,,,
2000-01-10,3.22,,,,,
2000-01-11,3.27,,,,,
2000-01-12,3.23,,,,,
2000-01-13,3.25,,,,,
2000-01-14,3.25,,,,,
2000-01-18,3.22,,,,,
2000-01-19,3.11,,,,,
2000-01-20,3.22,,,,,
2000-01-21,3.08,,,,,
2000-01-24,3.03,,,,,
2000-01-25,3.0,,,,,
2000-01-26,3.22,,,,,
2000-01-27,3.1,,,,,
2000-01-28,3.17,,,,,
2000-01-31,3.16,,,,,
2000-02-01,3.11,,,,,
2000-02-02,3.17,,,,,
2000-02-03,3.14,,,,,
2000-02-04,3.13,,,,,
2000-02-07,3.08,,,,,
2000-02-08,3.08,,,,,
2000-02-09,3.06,,,,,
2000-02-10,3.02,,,,,
2000-02-11,3.05,,,,,
2000-02-14,3.08,,,,,
2000-02-15,2.91,,,,,
2000-02-16,2.87,,,,,
2000-02-17,2.72,,,,,
2000-02-18,2.72,,,,,
2000-02-22,2.73,,,,,
2000-02-23,2.8,,,,,
2000-02-24,2.77,,,,,
2000-02-25,2.82,,,,,
2000-02-28,2.72,,,,,
2000-02-29,2.88,,,,,
2000-03-01,2.94,,,,,
2000-03-02,2.83,,,,,
2000-03-03,2.88,,,,,
2000-03-06,2.86,,,,,
2000-03-07,2.83,,,,,
2000-03-08,2.88,,,,,
2000-03-09,3.06,,,,,
2000-03-10,3.22,,,,,
2000-03-13,3.4,,,,,
2000-03-14,3.59,,,,,
2000-03-15,3.75,,,,,
2000-03-16,3.88,,,,,
2000-03-17,3.81,,,,,
2000-03-20,3.83,,,,,
2000-03-21,3.88,,,,,
2000-03-22,3.88,,,,,
2000-03-23,3.97,,,,,
2000-03-24,3.81,,,,,
2000-03-27,3.81,,,,,
2000-03-28,3.58,,,,,
2000-03-29,3.86,,,,,
2000-03-30,3.84,,,,,
2000-03-31,3.42,,,,,
2000-04-03,3.63,,,,,
2000-04-04,3.47,,,,,
2000-04-05,3.66,,,,,
2000-04-06,3.59,,,,,
2000-04-07,3.55,,,,,
2000-04-10,3.38,,,,,
2000-04-11,3.53,,,,,
2000-04-12,3.52,,,,,
2000-04-13,3.56,,,,,
2000-04-14,3.55,,,,,
2000-04-17,3.81,,,,,
2000-04-18,3.97,,,,,
2000-04-19,4.03,,,,,
2000-04-20,4.16,,,,,
2000-04-24,4.0,,,,,
2000-04-25,4.23,,,,,
2000-04-26,4.25,,,,,
2000-04-27,4.03,,,,,
2000-04-28,4.13,,,,,
2000-05-01,4.14,,,,,
2000-05-02,4.06,,,,,
2000-05-03,4.06,,,,,
2000-05-04,4.27,,,,,
2000-05-05,4.16,,,,,
2000-05-08,4.06,,,,,
2000-05-09,4.22,,,,,
2000-05-10,4.17,,,,,
2000-05-11,4.02,,,,,
2000-05-12,4.03,,,,,
2000-05-15,3.95,,,,,
2000-05-16,4.06,,,,,
2000-05-17,4.06,,,,,
2000-05-18,4.03,,,,,
2000-05-19,3.92,,,,,
2000-05-22,3.84,,,,,
2000-05-23,3.83,,,,,
2000-05-24,3.81,,,,,
2000-05-25,3.92,,,,,
2000-05-26,4.05,,,,,
2000-05-30,4.02,,,,,
2000-05-31,4.0,,,,,
2000-06-01,4.09,,,,,
2000-06-02,4.0,,,,,
2000-06-05,4.06,,,,,
2000-06-06,4.0,,,,,
2000-06-07,4.0,,,,,
2000-06-08,3.95,,,,,
2000-06-09,3.97,,,,,
2000-06-12,4.0,,,,,
2000-06-13,4.0,,,,,
2000-06-14,4.02,,,,,
2000-06-15,4.02,,,,,
2000-06-16,3.86,,,,,
2000-06-19,3.92,,,,,
2000-06-20,3.98,,,,,
2000-06-21,3.97,,,,,
2000-06-22,3.81,,,,,
2000-06-23,3.72,,,,,
2000-06-26,3.75,,,,,
2000-06-27,3.63,,,,,
2000-06-28,3.56,,,,,
2000-06-29,3.48,,,,,
2000-06-30,3.86,,,,,
2000-07-03,3.58,,,,,
2000-07-05,3.83,,,,,
2000-07-06,3.88,,,,,
2000-07-07,3.75,,,,,
2000-07-10,3.8,,,,,
2000-07-11,3.81,,,,,
2000-07-12,3.84,,,,,
2000-07-13,3.91,,,,,
2000-07-14,3.86,,,,,
2000-07-17,3.84,,,,,
2000-07-18,3.97,,,,,
2000-07-19,3.77,,,,,
2000-07-20,3.91,,,,,
2000-07-21,3.81,,,,,
2000-07-24,3.75,,,,,
2000-07-25,3.66,,,,,
2000-07-26,3.86,,,,,
2000-07-27,3.63,,,,,
2000-07-28,3.69,,,,,
2000-07-31,3.7,,,,,
2000-08-01,3.75,,,,,
2000-08-02,3.83,,,,,
2000-08-03,3.81,,,,,
2000-08-04,3.84,,,,,
2000-08-07,3.59,,,,,
2000-08-08,3.7,,,,,
2000-08-09,3.69,,,,,
2000-08-10,3.67,,,,,
2000-08-11,3.7,,,,,
2000-08-14,3.66,,,,,
2000-08-15,3.59,,,,,
2000-08-16,3.64,,,,,
2000-08-17,3.67,,,,,
2000-08-18,3.67,,,,,
2000-08-21,3.59,,,,,
2000-08-22,3.53,,,,,
2000-08-23,3.58,,,,,
2000-08-24,3.5,,,,,
2000-08-25,3.56,,,,,
2000-08-28,3.45,,,,,
2000-08-29,3.53,,,,,
2000-08-30,3.41,,,,,
2000-08-31,3.38,,,,,
2000-09-01,3.38,,,,,
2000-09-05,3.25,,,,,
2000-09-06,3.2,,,,,
2000-09-07,3.25,,,,,
2000-09-08,3.27,,,,,
2000-09-11,3.28,,,,,
2000-09-12,3.25,,,,,
2000-09-13,3.24,,,,,
2000-09-14,3.25,,,,,
